TheTime,CH6,CH7,output,CH0,CH1,CH2
42539.01388900,0.1079498,0.1295422,,-0.001202979,0.01678162,0.2015171
42539.01400474,0.1097491,0.1271430,,-0.001202979,0.01198330,0.1997177
42539.01412048,0.1097491,0.1301420,,-0.001202979,0.01198330,0.1961189
42539.01423622,0.1097491,0.1301420,,-0.001202979,0.01318288,0.1955191
42539.01435195,0.1097491,0.1295422,,-0.001202979,0.01258309,0.1955191
42539.01446769,0.1079498,0.1301420,,-0.001202979,0.01318288,0.1991179
42539.01458343,0.1097491,0.1289424,,-0.001202979,0.01858099,0.2015171
42539.01469917,0.1097491,0.1277428,,-0.001202979,0.02098015,0.2021168
42539.01481491,0.1109487,0.1277428,,-0.001202979,0.01858099,0.2015171
42539.01493065,0.1121483,0.1283426,,-0.001202979,0.01438246,0.1991179
42539.01504638,0.1103489,0.1277428,,-0.001202979,0.01378267,0.1967187
42539.01516212,0.1103489,0.1301420,,-3.916211e-07,0.01618183,0.1979183
42539.01527786,0.1079498,0.1295422,,-0.001202979,0.01858099,0.1997177
42539.01539360,0.1067502,0.1301420,,-0.001202979,0.01918078,0.2003175
42539.01550934,0.1085495,0.1301420,,-0.001202979,0.02038036,0.2003175
42539.01562508,0.1061504,0.1295422,,-0.001202979,0.02157994,0.1991179
42539.01574082,0.1061504,0.1295422,,-0.001202979,0.02337931,0.2003175
42539.01585655,0.1073500,0.1301420,,-0.001202979,0.02157994,0.1979183
42539.01597229,0.1061504,0.1283426,,-0.001202979,0.01498225,0.1949194
42539.01608816,0.1073500,0.1277428,,-0.001202979,0.01198330,0.1955191
42539.01620377,0.1067502,0.1277428,,-0.001202979,0.01198330,0.1967187
42539.01631951,0.1079498,0.1277428,,-0.001202979,0.01078372,0.1961189
42539.01643525,0.1097491,0.1277428,,-0.001202979,0.01258309,0.1961189
42539.01655098,0.1091493,0.1283426,,-0.001202979,0.01438246,0.1967187
42539.01666672,0.1097491,0.1283426,,-0.001202979,0.01498225,0.1973185
42539.01678246,0.1109487,0.1283426,,-0.001202979,0.01498225,0.1967187
42539.01689820,0.1115485,0.1289424,,-0.001202979,0.01798120,0.1967187
42539.01701394,0.1127481,0.1259435,,-0.001202979,0.02397911,0.2003175
42539.01712968,0.1103489,0.1265433,,-0.001202979,0.02637827,0.2033164
42539.01724541,0.1109487,0.1259435,,-0.001202979,0.02337931,0.2021168
42539.01736128,0.1091493,0.1259435,,-0.001202979,0.02217973,0.2015171
42539.01747702,0.1085495,0.1265433,,-3.916211e-07,0.01978057,0.1991179
42539.01759275,0.1079498,0.1265433,,-0.001202979,0.01678162,0.1973185
42539.01770849,0.1103489,0.1265433,,-0.001202979,0.01858099,0.2003175
42539.01782423,0.1121483,0.1259435,,-0.001202979,0.01858099,0.2027166
42539.01793997,0.1127481,0.1265433,,-0.001202979,0.01558204,0.2015171
42539.01805571,0.1115485,0.1265433,,-0.001202979,0.01858099,0.2015171
42539.01817145,0.1067502,0.1265433,,-3.916211e-07,0.02038036,0.1997177
42539.01828718,0.1055506,0.1259435,,-0.001202979,0.01798120,0.1979183
42539.01840280,0.1049508,0.1259435,,-3.916211e-07,0.01798120,0.1979183
42539.01851866,0.1019519,0.1265433,,-0.001202979,0.01798120,0.1973185
42539.01863440,0.1031514,0.1265433,,-0.001202979,0.01738141,0.1985181
42539.01875001,0.1001525,0.1265433,,-0.001202979,0.02098015,0.1991179
42539.01886588,0.1013521,0.1283426,,-0.001202979,0.02098015,0.1973185
42539.01898162,0.1025516,0.1277428,,-3.916211e-07,0.01738141,0.1949194
42539.01909723,0.1019519,0.1277428,,-0.001202979,0.01978057,0.1979183
42539.01921309,0.1025516,0.1289424,,-0.001202979,0.02098015,0.2015171
42539.01932883,0.1031514,0.1301420,,-3.916211e-07,0.01678162,0.1991179
42539.01944457,0.1043510,0.1301420,,-0.001202979,0.01498225,0.1955191
42539.01956019,0.1055506,0.1295422,,-0.001202979,0.01738141,0.1979183
42539.01967605,0.1049508,0.1295422,,-0.001202979,0.01798120,0.1985181
42539.01979178,0.1037512,0.1325412,,-0.001202979,0.01558204,0.1949194
42539.01990741,0.1001525,0.1343405,,-0.001202979,0.01498225,0.1937198
42539.02002315,0.09955269,0.1343405,,-0.001202979,0.01798120,0.1949194
42539.02013900,0.09775332,0.1379393,,-0.001202979,0.01918078,0.1979183
42539.02025463,0.09535416,0.1397386,,-0.001202979,0.01858099,0.1979183
42539.02037037,0.09175542,0.1427376,,-0.001202979,0.02098015,0.1997177
42539.02048622,0.09115563,0.1463363,,-3.916211e-07,0.02217973,0.1991179
42539.02060195,0.08935625,0.1463363,,-0.001202979,0.01978057,0.1991179
42539.02071759,0.09535416,0.1481357,,-0.001202979,0.01798120,0.1997177
42539.02083333,0.09595395,0.1481357,,-0.001202979,0.01858099,0.2003175
42539.02094917,0.09835311,0.1487355,,-0.001202979,0.01858099,0.2003175
42539.02106491,0.09715353,0.1463363,,-0.001202979,0.01798120,0.2003175
42539.02118056,0.09835311,0.1481357,,-0.001202979,0.01978057,0.2009173
42539.02129639,0.09715353,0.1481357,,-0.001202979,0.02217973,0.2027166
42539.02141212,0.09355479,0.1481357,,-0.001202979,0.02457890,0.2033164
42539.02152778,0.09115563,0.1481357,,-0.001202979,0.02637827,0.2045160
42539.02164352,0.09055584,0.1481357,,-0.001202979,0.02457890,0.2045160
42539.02175934,0.09415458,0.1481357,,-0.001202979,0.02038036,0.2021168
42539.02187508,0.09775332,0.1475359,,-0.001202979,0.01678162,0.2015171
42539.02199074,0.09655374,0.1481357,,-0.001202979,0.01858099,0.2009173
42539.02210655,0.09355479,0.1481357,,-0.001202979,0.02397911,0.2045160
42539.02222229,0.09355479,0.1481357,,-3.916211e-07,0.02877743,0.2075150
42539.02233796,0.09415458,0.1463363,,-0.001202979,0.03057680,0.2075150
42539.02245370,0.09235521,0.1463363,,-0.001202979,0.02697806,0.2075150
42539.02256951,0.09415458,0.1463363,,-0.001202979,0.02157994,0.2063154
42539.02268525,0.09595395,0.1475359,,-0.001202979,0.02217973,0.2045160
42539.02280093,0.09715353,0.1481357,,-0.001202979,0.02517869,0.2057156
42539.02291672,0.09895290,0.1481357,,-0.001202979,0.02697806,0.2081147
42539.02303246,0.1007523,0.1481357,,-0.001202979,0.02577848,0.2069152
42539.02314826,0.1007523,0.1481357,,-0.001202979,0.02457890,0.2051158
42539.02326399,0.09955269,0.1481357,,-0.001202979,0.02577848,0.2063154
42539.02337973,0.09955269,0.1463363,,-0.001202979,0.02637827,0.2057156
42539.02349547,0.1007523,0.1457365,,-3.916211e-07,0.02757785,0.2075150
42539.02361121,0.1007523,0.1451368,,-0.001202979,0.02757785,0.2081147
42539.02372695,0.09895290,0.1427376,,-3.916211e-07,0.02937722,0.2093143
42539.02384269,0.09595395,0.1421378,,-3.916211e-07,0.03057680,0.2105139
42539.02395842,0.09655374,0.1403384,,-0.001202979,0.02877743,0.2075150
42539.02407416,0.09895290,0.1397386,,-0.001202979,0.02517869,0.2057156
42539.02418990,0.1001525,0.1427376,,-0.001202979,0.02757785,0.2063154
42539.02430564,0.09955269,0.1445370,,-0.001202979,0.02757785,0.2075150
42539.02442138,0.09835311,0.1445370,,-3.916211e-07,0.02397911,0.2069152
42539.02453712,0.09715353,0.1457365,,-3.916211e-07,0.02337931,0.2051158
42539.02465286,0.09655374,0.1463363,,-0.001202979,0.02397911,0.2063154
42539.02476859,0.09535416,0.1469361,,-0.001202979,0.02757785,0.2063154
42539.02488433,0.09415458,0.1463363,,-0.001202979,0.02877743,0.2051158
42539.02500007,0.09535416,0.1481357,,-0.001202979,0.02577848,0.2027166
42539.02511581,0.09595395,0.1499351,,-0.001202979,0.02817764,0.2063154
42539.02523155,0.09595395,0.1475359,,-0.001202979,0.03177638,0.2093143
42539.02534729,0.09415458,0.1499351,,-0.001202979,0.03297596,0.2087145
42539.02546302,0.09415458,0.1505349,,-0.001202979,0.02937722,0.2087145
42539.02557876,0.09535416,0.1523342,,-0.001202979,0.02577848,0.2081147
42539.02569450,0.09415458,0.1535338,,-0.001202979,0.02517869,0.2075150
42539.02581024,0.09475437,0.1541336,,-0.001202979,0.02517869,0.2057156
42539.02592598,0.09115563,0.1565328,,-0.001202979,0.02517869,0.2045160
42539.02604172,0.08995605,0.1577324,,-0.002405566,0.03177638,0.2069152
42539.02615746,0.08995605,0.1577324,,-0.001202979,0.02997701,0.2111137
42539.02627319,0.09295500,0.1595317,,-0.001202979,0.02397911,0.2099141
42539.02638893,0.09115563,0.1625307,,-0.001202979,0.02217973,0.2075150
42539.02650467,0.09235521,0.1625307,,-0.001202979,0.02157994,0.2045160
42539.02662041,0.09175542,0.1643301,,-0.001202979,0.02277952,0.2027166
42539.02673615,0.09055584,0.1655296,,-0.001202979,0.02817764,0.2051158
42539.02685189,0.08995605,0.1643301,,-0.001202979,0.02577848,0.2057156
42539.02696762,0.08815667,0.1655296,,-0.001202979,0.02337931,0.2081147
42539.02708336,0.08995605,0.1667292,,-0.001202979,0.02757785,0.2099141
42539.02719923,0.09055584,0.1661294,,-0.001202979,0.02877743,0.2105139
42539.02731496,0.08995605,0.1661294,,-0.001202979,0.03057680,0.2111137
42539.02743058,0.08995605,0.1661294,,-0.001202979,0.03177638,0.2111137
42539.02754632,0.08875646,0.1661294,,-0.001202979,0.03057680,0.2111137
42539.02766206,0.08635730,0.1655296,,-0.001202979,0.02637827,0.2099141
42539.02777779,0.08635730,0.1679288,,-0.001202979,0.02217973,0.2063154
42539.02789353,0.08635730,0.1679288,,-0.001202979,0.02277952,0.2087145
42539.02800927,0.08755688,0.1679288,,-3.916211e-07,0.02577848,0.2111137
42539.02812501,0.08635730,0.1685286,,-0.001202979,0.02397911,0.2087145
42539.02824075,0.08635730,0.1673290,,-0.001202979,0.02337931,0.2069152
42539.02835649,0.08755688,0.1679288,,-0.001202979,0.02517869,0.2069152
42539.02847222,0.08695709,0.1679288,,-0.001202979,0.02397911,0.2063154
42539.02858796,0.08695709,0.1685286,,-3.916211e-07,0.02517869,0.2087145
42539.02870370,0.08815667,0.1685286,,-3.916211e-07,0.02877743,0.2099141
42539.02881945,0.08815667,0.1697282,,-3.916211e-07,0.02997701,0.2099141
42539.02893519,0.08755688,0.1697282,,-0.001202979,0.02577848,0.2081147
42539.02905093,0.08815667,0.1697282,,-0.001202979,0.02517869,0.2087145
42539.02916667,0.08755688,0.1697282,,-3.916211e-07,0.02817764,0.2081147
42539.02928241,0.08815667,0.1679288,,-0.001202979,0.02997701,0.2063154
42539.02939815,0.08875646,0.1679288,,-0.001202979,0.02577848,0.2045160
42539.02951389,0.08935625,0.1685286,,-0.001202979,0.02577848,0.2069152
42539.02962963,0.09055584,0.1679288,,-0.001202979,0.02877743,0.2093143
42539.02974537,0.09355479,0.1667292,,-3.916211e-07,0.02757785,0.2081147
42539.02986111,0.09535416,0.1637303,,-0.001202979,0.02697806,0.2075150
42539.02997685,0.09595395,0.1625307,,-0.001202979,0.02697806,0.2075150
42539.03009259,0.09475437,0.1619309,,-0.001202979,0.02457890,0.2075150
42539.03020833,0.09595395,0.1601315,,-0.001202979,0.02517869,0.2099141
42539.03032408,0.09595395,0.1601315,,-0.001202979,0.02697806,0.2111137
42539.03043982,0.09655374,0.1601315,,-0.001202979,0.02637827,0.2093143
42539.03055556,0.09655374,0.1595317,,-0.001202979,0.02098015,0.2063154
42539.03067130,0.09595395,0.1577324,,-0.001202979,0.02457890,0.2099141
42539.03078704,0.09655374,0.1571326,,-0.001202979,0.02937722,0.2129131
42539.03090278,0.09715353,0.1565328,,-0.001202979,0.02817764,0.2087145
42539.03101852,0.09835311,0.1535338,,-0.001202979,0.02337931,0.2051158
42539.03113426,0.09715353,0.1535338,,-0.001202979,0.02098015,0.2045160
42539.03125000,0.09595395,0.1535338,,-0.001202979,0.02098015,0.2045160
42539.03136574,0.09535416,0.1535338,,-0.001202979,0.02277952,0.2051158
42539.03148148,0.09595395,0.1535338,,-3.916211e-07,0.02397911,0.2057156
42539.03159722,0.09535416,0.1523342,,-0.001202979,0.02457890,0.2057156
42539.03171296,0.09355479,0.1529340,,-0.001202979,0.02517869,0.2063154
42539.03182870,0.08995605,0.1529340,,-0.001202979,0.02397911,0.2063154
42539.03194445,0.08815667,0.1517345,,-0.001202979,0.02098015,0.2051158
42539.03206030,0.08695709,0.1517345,,-0.001202979,0.01918078,0.2063154
42539.03217598,0.08695709,0.1541336,,-0.002405566,0.02397911,0.2075150
42539.03229177,0.08755688,0.1541336,,-0.001202979,0.02457890,0.2045160
42539.03240751,0.08755688,0.1541336,,-0.001202979,0.02217973,0.2027166
42539.03252325,0.08815667,0.1535338,,-0.001202979,0.02277952,0.2045160
42539.03263899,0.08935625,0.1535338,,-0.001202979,0.02697806,0.2069152
42539.03275473,0.08935625,0.1541336,,-0.001202979,0.02757785,0.2075150
42539.03287047,0.09055584,0.1541336,,-0.001202979,0.02757785,0.2069152
42539.03298620,0.09115563,0.1535338,,-0.001202979,0.02817764,0.2063154
42539.03310194,0.08935625,0.1541336,,-0.001202979,0.02457890,0.2063154
42539.03321768,0.08995605,0.1535338,,-0.001202979,0.02157994,0.2045160
42539.03333342,0.09055584,0.1517345,,-0.001202979,0.01918078,0.2033164
42539.03344916,0.08935625,0.1523342,,-0.001202979,0.02217973,0.2075150
42539.03356490,0.08935625,0.1517345,,-0.001202979,0.02697806,0.2117135
42539.03368063,0.09175542,0.1523342,,-0.001202979,0.02337931,0.2093143
42539.03379637,0.09535416,0.1529340,,-3.916211e-07,0.02277952,0.2057156
42539.03391211,0.09715353,0.1523342,,-0.001202979,0.02337931,0.2051158
42539.03402785,0.09415458,0.1523342,,-0.001202979,0.02157994,0.2039162
42539.03414359,0.09355479,0.1517345,,-0.001202979,0.01918078,0.2021168
42539.03425933,0.09175542,0.1523342,,-0.001202979,0.01618183,0.2009173
42539.03437506,0.08935625,0.1499351,,-0.001202979,0.01798120,0.2021168
42539.03449080,0.08575751,0.1493353,,-0.001202979,0.02157994,0.2039162
42539.03460654,0.08215877,0.1481357,,-0.002405566,0.02517869,0.2063154
42539.03472228,0.08155898,0.1463363,,-0.001202979,0.02757785,0.2075150
42539.03483802,0.08155898,0.1463363,,-0.001202979,0.02757785,0.2075150
42539.03495376,0.08215877,0.1463363,,-0.001202979,0.02697806,0.2075150
42539.03506950,0.08155898,0.1469361,,-0.001202979,0.02577848,0.2063154
42539.03518523,0.07796024,0.1457365,,-0.001202979,0.02277952,0.2051158
42539.03530097,0.07856003,0.1469361,,-0.001202979,0.01978057,0.2039162
42539.03541671,0.08095919,0.1463363,,-0.001202979,0.01978057,0.2027166
42539.03553257,0.08455793,0.1469361,,-0.001202979,0.02457890,0.2057156
42539.03564831,0.08815667,0.1463363,,-0.001202979,0.02817764,0.2087145
42539.03576405,0.09175542,0.1451368,,-3.916211e-07,0.02697806,0.2063154
42539.03587979,0.09235521,0.1445370,,-0.001202979,0.02757785,0.2063154
42539.03599553,0.09415458,0.1445370,,-0.001202979,0.02697806,0.2051158
42539.03611126,0.09595395,0.1433374,,-0.001202979,0.02637827,0.2045160
42539.03622700,0.09475437,0.1397386,,-0.001202979,0.02697806,0.2051158
42539.03634274,0.09535416,0.1379393,,-0.001202979,0.02577848,0.2051158
42539.03645848,0.09775332,0.1385391,,-0.001202979,0.02637827,0.2057156
42539.03657422,0.1001525,0.1355401,,-3.916211e-07,0.02457890,0.2063154
42539.03668983,0.09955269,0.1361399,,-3.916211e-07,0.02217973,0.2045160
42539.03680570,0.09715353,0.1361399,,-0.001202979,0.02277952,0.2039162
42539.03692143,0.09415458,0.1343405,,-0.001202979,0.02517869,0.2045160
42539.03703705,0.09055584,0.1355401,,-0.001202979,0.02457890,0.2045160
42539.03715279,0.08695709,0.1361399,,-0.001202979,0.02337931,0.2039162
42539.03726865,0.08575751,0.1379393,,-0.001202979,0.02397911,0.2033164
42539.03738426,0.08575751,0.1391389,,-0.001202979,0.02277952,0.2021168
42539.03750000,0.08695709,0.1403384,,-0.001202979,0.02397911,0.1997177
42539.03761586,0.08875646,0.1433374,,-0.001202979,0.02877743,0.2009173
42539.03773160,0.08755688,0.1427376,,-0.001202979,0.02457890,0.2033164
42539.03784722,0.09175542,0.1415380,,-3.916211e-07,0.02098015,0.2039162
42539.03796296,0.09295500,0.1445370,,-0.001202979,0.02397911,0.2045160
42539.03807870,0.09055584,0.1421378,,-0.001202979,0.02337931,0.2021168
42539.03819445,0.09235521,0.1427376,,-0.001202979,0.02038036,0.2009173
42539.03831019,0.09355479,0.1445370,,-0.001202979,0.01738141,0.1997177
42539.03842603,0.09055584,0.1427376,,-0.002405566,0.01678162,0.1997177
42539.03854167,0.08755688,0.1427376,,-0.001202979,0.02217973,0.2033164
42539.03865741,0.08695709,0.1427376,,-0.001202979,0.02457890,0.2075150
42539.03877325,0.08755688,0.1415380,,-0.001202979,0.02157994,0.2057156
42539.03888899,0.08635730,0.1427376,,-3.916211e-07,0.02098015,0.2027166
42539.03900463,0.08515772,0.1451368,,-0.001202979,0.02517869,0.2039162
42539.03912037,0.08455793,0.1439372,,-0.001202979,0.02637827,0.2063154
42539.03923620,0.08695709,0.1445370,,-0.001202979,0.02217973,0.2027166
42539.03935194,0.08635730,0.1439372,,-0.001202979,0.02038036,0.1991179
42539.03946759,0.08575751,0.1427376,,-0.001202979,0.02277952,0.2021168
42539.03958333,0.08755688,0.1421378,,-0.001202979,0.02217973,0.2021168
42539.03969908,0.08635730,0.1427376,,-0.001202979,0.01918078,0.2015171
42539.03981482,0.08755688,0.1421378,,-0.001202979,0.02098015,0.2009173
42539.03993056,0.08755688,0.1421378,,-3.916211e-07,0.02577848,0.2033164
42539.04004637,0.08815667,0.1427376,,-0.001202979,0.02937722,0.2051158
42539.04016211,0.09055584,0.1427376,,-0.001202979,0.02637827,0.2027166
42539.04027778,0.08995605,0.1403384,,-0.001202979,0.02157994,0.1997177
42539.04039359,0.08875646,0.1427376,,-0.002405566,0.02038036,0.2009173
42539.04050933,0.08815667,0.1427376,,-0.001202979,0.02277952,0.2021168
42539.04062500,0.08815667,0.1445370,,-0.001202979,0.02337931,0.2015171
42539.04074074,0.08695709,0.1481357,,-0.001202979,0.01978057,0.2015171
42539.04085654,0.08755688,0.1505349,,-0.001202979,0.01558204,0.2003175
42539.04097228,0.08935625,0.1523342,,-0.001202979,0.01858099,0.1991179
42539.04108807,0.08995605,0.1523342,,-0.001202979,0.02337931,0.1997177
