TheTime,CH1,CH2,CH3,CH6,CH7
43051.00018732,0.001018820,0.09123929,0.08826239,0.01268176,0.7272989
43051.00030252,0.001018820,0.09123929,0.08319319,0.01447578,0.7326809
43051.00041880,0.001018820,0.08111180,0.08826239,0.01746581,0.7464351
43051.00053241,0.006088065,0.08617554,0.08319319,0.01447578,0.7691593
43051.00064815,0.001018820,0.09123929,0.08826239,0.01327977,0.7900895
43051.00076602,0.001018820,0.09123929,0.08826239,0.01208376,0.8026476
43051.00088122,0.001018820,0.09123929,0.09333159,0.01327977,0.8098237
43051.00099750,0.001018820,0.09123929,0.08826239,0.01208376,0.8098237
43051.00111270,0.001018820,0.08617554,0.08826239,0.01387777,0.8074317
43051.00122772,0.006088065,0.08617554,0.08826239,0.01208376,0.8014516
43051.00134527,0.006088065,0.08617554,0.08826239,0.01268176,0.7996576
43051.00145920,0.001018820,0.09123929,0.08319319,0.01447578,0.7954716
43051.00157408,0.001018820,0.09123929,0.08826239,0.01327977,0.7936775
43051.00168982,0.001018820,0.09630304,0.08826239,0.01626980,0.7978636
43051.00180768,0.001018820,0.09123929,0.08826239,0.01387777,0.8056377
43051.00192288,-0.004050424,0.09123929,0.08826239,0.01507379,0.8152057
43051.00203704,0.001018820,0.09123929,0.08319319,0.01387777,0.8295579
43051.00215490,0.001018820,0.09630304,0.08826239,0.01387777,0.8421160
43051.00227010,-0.004050424,0.09630304,0.08826239,0.01268176,0.8534781
43051.00238512,0.001018820,0.09123929,0.08826239,0.01268176,0.8666343
43051.00250375,0.006088065,0.09123929,0.08826239,0.01208376,0.8791924
43051.00261574,0.001018820,0.09123929,0.09333159,0.01148575,0.8917505
43051.00273360,0.001018820,0.09123929,0.08826239,0.01148575,0.9031126
43051.00284880,0.001018820,0.08617554,0.08826239,0.01387777,0.9138767
43051.00296296,0.001018820,0.08617554,0.08826239,0.01447578,0.9234448
43051.00307870,0.006088065,0.09123929,0.08826239,0.01447578,0.9318169
43051.00319656,0.001018820,0.08617554,0.08826239,0.01268176,0.9270329
43051.00331176,0.001018820,0.08617554,0.08826239,0.01268176,0.9132787
43051.00342804,0.006088065,0.09123929,0.09333159,0.01148575,0.8929465
43051.00354324,0.006088065,0.08617554,0.08826239,0.01507379,0.8654382
43051.00365952,0.001018820,0.08617554,0.08826239,0.01447578,0.8379300
43051.00377526,0.001018820,0.08617554,0.08826239,0.02045584,0.8134117
43051.00389173,0.001018820,0.08617554,0.08826239,0.01866182,0.7888935
43051.00400548,0.006088065,0.08617554,0.08826239,0.02165185,0.7733453
43051.00412339,0.006088065,0.09123929,0.08826239,0.02165185,0.7799234
43051.00423822,0.001018820,0.09123929,0.09333159,0.02165185,0.7972656
43051.00435342,0.006088065,0.09123929,0.09333159,0.01806382,0.8259699
43051.00446759,0.001018820,0.09123929,0.08826239,0.01925983,0.8558702
43051.00458544,0.001018820,0.08617554,0.08826239,0.01866182,0.8732123
43051.00470191,0.006088065,0.09123929,0.08826239,0.01806382,0.8797904
