TheTime,CH1,CH2,CH3,CH6,CH7
43982.00011574,0.05171127,-0.01003563,0.04263956,0.04497408,0.2375320
43982.00023148,0.05171127,-0.004971887,0.04263956,0.04258206,0.2357380
43982.00034722,0.05171127,-0.01003563,0.04770876,0.04497408,0.2375320
43982.00046296,0.05171127,-0.004971887,0.04263956,0.04497408,0.2381300
43982.00057870,0.05171127,-0.01003563,0.04263956,0.04258206,0.2375320
43982.00069445,0.04664202,-0.004971887,0.04263956,0.04019004,0.2399240
43982.00081020,0.05171127,-0.01003563,0.04263956,0.04318007,0.2417180
43982.00092596,0.04664202,-0.01003563,0.04263956,0.04318007,0.2417180
43982.00104171,0.05171127,-0.01003563,0.04263956,0.04497408,0.2393260
43982.00115746,0.05171127,-0.01003563,0.04263956,0.04437608,0.2399240
43982.00127322,0.05171127,-0.01003563,0.04263956,0.04078804,0.2393260
43982.00138897,0.05171127,-0.01003563,0.04263956,0.04258206,0.2375320
43982.00150472,0.05171127,-0.01003563,0.04770876,0.04557209,0.2363360
43982.00162047,0.05171127,-0.004971887,0.04770876,0.04437608,0.2357380
43982.00173611,0.05171127,-0.01003563,0.04263956,0.04377807,0.2357380
43982.00185185,0.05171127,-0.004971887,0.04263956,0.04318007,0.2333460
43982.00196759,0.05171127,-0.004971887,0.04263956,0.04318007,0.2333460
43982.00208333,0.05171127,-0.01003563,0.04263956,0.04377807,0.2339440
43982.00219907,0.05171127,-0.01003563,0.04263956,0.04557209,0.2333460
43982.00231482,0.04664202,-0.01003563,0.04263956,0.04617009,0.2333460
43982.00243056,0.05171127,-0.01003563,0.04770876,0.04497408,0.2333460
43982.00254631,0.05678051,-0.01003563,0.03757035,0.04437608,0.2339440
43982.00266206,0.05171127,-0.01003563,0.04263956,0.04497408,0.2339440
43982.00277781,0.05171127,-0.01003563,0.04263956,0.04497408,0.2315519
43982.00289356,0.05171127,-0.01003563,0.04770876,0.04318007,0.2333460
43982.00300932,0.04664202,-0.004971887,0.04263956,0.04437608,0.2339440
43982.00312507,0.04664202,-0.004971887,0.04770876,0.04258206,0.2315519
43982.00324082,0.05171127,-0.01003563,0.04263956,0.04198405,0.2309539
43982.00335658,0.05171127,-0.01003563,0.04263956,0.04377807,0.2315519
43982.00347233,0.05171127,-0.004971887,0.04263956,0.04258206,0.2315519
43982.00358796,0.05171127,-0.01003563,0.03757035,0.04138605,0.2315519
