TheTime,CH1,CH2,CH3,CH6,CH7
43388.00012732,1.445754,1.498961,1.426532,0.03779801,0.2166018
43388.00024306,1.420407,1.397686,1.385979,0.03660200,0.2166018
43388.00035880,1.283538,1.230582,1.355563,0.03540599,0.2177978
43388.00047454,1.460961,1.524279,1.441740,0.03600399,0.2183958
43388.00059028,1.354507,1.347048,1.365702,0.03600399,0.2183958
43388.00070602,1.501515,1.595172,1.431601,0.03660200,0.2183958
43388.00082176,1.455892,1.493897,1.441740,0.03540599,0.2201898
43388.00093750,1.466031,1.514152,1.426532,0.03540599,0.2177978
43388.00105324,1.374784,1.412877,1.406255,0.03720001,0.2177978
43388.00116898,1.450823,1.498961,1.441740,0.03720001,0.2177978
43388.00128472,1.471100,1.554662,1.446809,0.03480798,0.2183958
43388.00140046,1.496446,1.544534,1.411325,0.03660200,0.2177978
43388.00152016,1.364646,1.316666,1.385979,0.03540599,0.2183958
43388.00163195,1.471100,1.488833,1.426532,0.03660200,0.2171998
43388.00174769,1.364646,1.392622,1.406255,0.03540599,0.2177978
43388.00186343,1.344369,1.362240,1.411325,0.03361197,0.2201898
43388.00197917,1.455892,1.519216,1.441740,0.03361197,0.2177978
43388.00209491,1.471100,1.544534,1.441740,0.03420998,0.2183958
43388.00221065,1.278468,1.210327,1.350494,0.03420998,0.2154058
43388.00232639,1.486308,1.539471,1.406255,0.03480798,0.2160038
43388.00244213,1.273399,1.215391,1.350494,0.03540599,0.2166018
43388.00255787,1.501515,1.559726,1.416394,0.03361197,0.2160038
43388.00267361,1.303815,1.255901,1.396117,0.03241596,0.2160038
43388.00278935,1.354507,1.301475,1.380909,0.03420998,0.2160038
43388.00290509,1.491377,1.544534,1.406255,0.03420998,0.2160038
43388.00302478,1.359576,1.352112,1.360633,0.03480798,0.2166018
43388.00313658,1.369715,1.331857,1.335286,0.03540599,0.2154058
43388.00325232,1.273399,1.210327,1.350494,0.03420998,0.2171998
43388.00348380,1.273399,1.210327,1.345425,0.03779801,0.2177978
43388.00359954,1.384923,1.347048,1.396117,0.03540599,0.2177978
43388.00371528,1.516723,1.574917,1.421463,0.03540599,0.2160038
43388.00383102,1.450823,1.524279,1.426532,0.03540599,0.2183958
43388.00394676,1.268330,1.195136,1.350494,0.03660200,0.2183958
43388.00406250,1.521792,1.595172,1.431601,0.03361197,0.2177978
43388.00417824,1.364646,1.316666,1.385979,0.03420998,0.2177978
43388.00429398,1.293676,1.179945,1.345425,0.03720001,0.2171998
43388.00440972,1.308884,1.276156,1.401186,0.03720001,0.2177978
43388.00464514,1.273399,1.220455,1.350494,0.03720001,0.2183958
43388.00475695,1.501515,1.554662,1.416394,0.03720001,0.2177978
43388.00487269,1.501515,1.605299,1.431601,0.03540599,0.2177978
43388.00499309,1.263261,1.174881,1.345425,0.03540599,0.2177978
43388.00510417,1.440684,1.478706,1.421463,0.03660200,0.2183958
43388.00521991,1.268330,1.190072,1.345425,0.03720001,0.2177978
43388.00533565,1.516723,1.595172,1.431601,0.03600399,0.2160038
43388.00545139,1.359576,1.311602,1.380909,0.03779801,0.2160038
43388.00556713,1.278468,1.220455,1.360633,0.03779801,0.2154058
43388.00568287,1.440684,1.448323,1.375840,0.03720001,0.2136118
43388.00579861,1.455892,1.493897,1.441740,0.03720001,0.2136118
43388.00591435,1.400130,1.367303,1.391048,0.03779801,0.2142098
43388.00603009,1.369715,1.367303,1.360633,0.03839602,0.2136118
43388.00614977,1.263261,1.190072,1.345425,0.03839602,0.2142098
