TheTime,CH0,CH1,CH2,CH3,CH4,CH5,CH6,CH7
43421.00022046,1.392589,1.400130,1.448323,1.426532,0.3655053,0.3457711,0.01686780,0.1633793
43421.00033565,1.392589,1.425477,1.372367,1.365702,0.3678973,0.3481631,0.01806382,0.1621832
43421.00045139,1.392589,1.349438,1.362240,1.375840,0.3625152,0.3439771,0.01985783,0.1621832
43421.00056713,1.392589,1.425477,1.407813,1.385979,0.3672993,0.3481631,0.01985783,0.1615852
43421.00068287,1.392589,1.349438,1.306538,1.345425,0.3637113,0.3445751,0.01626980,0.1615852
43421.00079861,1.392589,1.450823,1.448323,1.411325,0.3655053,0.3475651,0.01447578,0.1651733
43421.00091435,1.392589,1.395061,1.443260,1.421463,0.3643093,0.3451731,0.01447578,0.1633793
43421.00103009,1.397658,1.349438,1.301475,1.335286,0.3637113,0.3451731,0.01507379,0.1639773
43421.00114583,1.392589,1.440684,1.478706,1.431601,0.3661033,0.3457711,0.01806382,0.1645753
43421.00126158,1.392589,1.425477,1.417941,1.401186,0.3672993,0.3487611,0.01985783,0.1639773
43421.00137732,1.397658,1.430546,1.392622,1.370771,0.3672993,0.3475651,0.02165185,0.1615852
43421.00149306,1.392589,1.405200,1.347048,1.360633,0.3672993,0.3475651,0.02284786,0.1615852
43421.00160880,1.387520,1.324092,1.291347,1.355563,0.3643093,0.3445751,0.02165185,0.1621832
43421.00172454,1.392589,1.445754,1.443260,1.421463,0.3678973,0.3487611,0.01925983,0.1621832
43421.00184028,1.392589,1.359576,1.306538,1.350494,0.3661033,0.3457711,0.01686780,0.1645753
43421.00195602,1.392589,1.359576,1.392622,1.380909,0.3631132,0.3445751,0.01866182,0.1633793
43421.00207176,1.387520,1.389992,1.443260,1.421463,0.3649073,0.3439771,0.01806382,0.1639773
43421.00218805,1.392589,1.384923,1.321730,1.355563,0.3672993,0.3475651,0.01806382,0.1615852
43421.00230324,1.387520,1.400130,1.331857,1.360633,0.3667013,0.3481631,0.01866182,0.1621832
43421.00241953,1.392589,1.334230,1.336921,1.375840,0.3637113,0.3451731,0.01925983,0.1615852
43421.00253472,1.387520,1.329161,1.286283,1.350494,0.3643093,0.3451731,0.01925983,0.1615852
43421.00265046,1.392589,1.339299,1.357176,1.375840,0.3637113,0.3445751,0.01806382,0.1621832
43421.00276620,1.392589,1.440684,1.488833,1.426532,0.3661033,0.3475651,0.01806382,0.1621832
43421.00288195,1.392589,1.425477,1.387558,1.370771,0.3678973,0.3487611,0.01866182,0.1615852
43421.00299769,1.392589,1.354507,1.306538,1.340356,0.3661033,0.3463691,0.02045584,0.1621832
43421.00311343,1.392589,1.425477,1.387558,1.365702,0.3672993,0.3481631,0.02045584,0.1597912
43421.00322971,1.392589,1.344369,1.306538,1.340356,0.3637113,0.3451731,0.02045584,0.1621832
43421.00334491,1.392589,1.344369,1.306538,1.345425,0.3661033,0.3469671,0.01925983,0.1621832
43421.00346065,1.392589,1.425477,1.417941,1.406255,0.3672993,0.3487611,0.01626980,0.1615852
43421.00357639,1.387520,1.369715,1.407813,1.391048,0.3637113,0.3451731,0.01567179,0.1597912
43421.00369213,1.392589,1.455892,1.483769,1.426532,0.3672993,0.3481631,0.01626980,0.1597912
43421.00380787,1.392589,1.450823,1.448323,1.416394,0.3678973,0.3469671,0.01925983,0.1597912
43421.00392361,1.392589,1.440684,1.478706,1.436671,0.3655053,0.3457711,0.01567179,0.1591932
43421.00403935,1.387520,1.339299,1.357176,1.375840,0.3637113,0.3433791,0.01746581,0.1591932
43421.00415509,1.392589,1.430546,1.417941,1.380909,0.3667013,0.3487611,0.01626980,0.1597912
43421.00427083,1.392589,1.430546,1.483769,1.431601,0.3655053,0.3445751,0.01507379,0.1597912
43421.00438658,1.397658,1.349438,1.306538,1.340356,0.3661033,0.3457711,0.01507379,0.1591932
43421.00450232,1.387520,1.364646,1.402750,1.391048,0.3637113,0.3445751,0.01746581,0.1603892
43421.00461806,1.392589,1.324092,1.291347,1.355563,0.3637113,0.3451731,0.01925983,0.1597912
43421.00473380,1.392589,1.359576,1.306538,1.350494,0.3661033,0.3469671,0.02284786,0.1615852
43421.00485008,1.392589,1.354507,1.301475,1.335286,0.3661033,0.3475651,0.02165185,0.1585952
43421.00496528,1.392589,1.440684,1.483769,1.431601,0.3672993,0.3475651,0.02165185,0.1603892
43421.00508102,1.392589,1.329161,1.331857,1.375840,0.3643093,0.3451731,0.02165185,0.1603892
43421.00519676,1.387520,1.430546,1.407813,1.416394,0.3667013,0.3487611,0.02224986,0.1597912
43421.00531250,1.392589,1.410269,1.463514,1.426532,0.3643093,0.3451731,0.02165185,0.1579972
43421.00542824,1.392589,1.354507,1.392622,1.385979,0.3649073,0.3457711,0.02165185,0.1573992
43421.00554398,1.392589,1.324092,1.331857,1.370771,0.3637113,0.3451731,0.02045584,0.1579972
43421.00566026,1.392589,1.339299,1.362240,1.370771,0.3643093,0.3451731,0.02045584,0.1579972
43421.00577546,1.392589,1.344369,1.296411,1.335286,0.3649073,0.3463691,0.01925983,0.1579972
43421.00589120,1.392589,1.319022,1.291347,1.355563,0.3631132,0.3439771,0.01925983,0.1579972
43421.00600695,1.392589,1.374784,1.423005,1.421463,0.3649073,0.3445751,0.02045584,0.1603892
43421.00612269,1.392589,1.445754,1.438196,1.421463,0.3667013,0.3475651,0.02224986,0.1597912
43421.00623897,1.387520,1.440684,1.483769,1.436671,0.3649073,0.3457711,0.01866182,0.1591932
43421.00635417,1.392589,1.445754,1.438196,1.421463,0.3672993,0.3481631,0.01866182,0.1597912
43421.00646991,1.392589,1.384923,1.428068,1.421463,0.3637113,0.3445751,0.01925983,0.1579972
43421.00658619,1.392589,1.344369,1.306538,1.340356,0.3655053,0.3463691,0.01806382,0.1603892
43421.00670139,1.392589,1.319022,1.286283,1.350494,0.3643093,0.3457711,0.01866182,0.1579972
43421.00681713,1.392589,1.359576,1.397686,1.385979,0.3643093,0.3439771,0.02045584,0.1585952
43421.00693287,1.392589,1.440684,1.483769,1.441740,0.3667013,0.3469671,0.01806382,0.1573992
43421.00704915,1.387520,1.344369,1.306538,1.335286,0.3655053,0.3457711,0.01866182,0.1573992
43421.00716435,1.392589,1.395061,1.448323,1.426532,0.3637113,0.3451731,0.02045584,0.1579972
43421.00728063,1.392589,1.445754,1.493897,1.431601,0.3667013,0.3469671,0.02105385,0.1585952
43421.00739583,1.392589,1.440684,1.423005,1.421463,0.3672993,0.3487611,0.02284786,0.1579972
43421.00751158,1.392589,1.435615,1.402750,1.375840,0.3678973,0.3487611,0.02344587,0.1579972
43421.00762732,1.387520,1.445754,1.493897,1.436671,0.3672993,0.3475651,0.02224986,0.1579972
43421.00774306,1.392589,1.334230,1.281220,1.345425,0.3649073,0.3457711,0.02165185,0.1556052
43421.00785880,1.392589,1.455892,1.458451,1.421463,0.3678973,0.3481631,0.02045584,0.1562032
43421.00797454,1.392589,1.400130,1.453387,1.426532,0.3643093,0.3451731,0.01866182,0.1556052
43421.00809081,1.392589,1.440684,1.428068,1.421463,0.3678973,0.3481631,0.01746581,0.1556052
43421.00820602,1.392589,1.435615,1.412877,1.375840,0.3667013,0.3487611,0.01746581,0.1562032
43421.00832176,1.392589,1.435615,1.397686,1.370771,0.3667013,0.3487611,0.01626980,0.1550072
43421.00843750,1.387520,1.460961,1.488833,1.431601,0.3667013,0.3475651,0.01925983,0.1562032
43421.00855324,1.392589,1.349438,1.362240,1.370771,0.3643093,0.3451731,0.01925983,0.1556052
43421.00866952,1.392589,1.425477,1.377431,1.360633,0.3678973,0.3487611,0.01985783,0.1556052
43421.00878472,1.392589,1.435615,1.397686,1.370771,0.3678973,0.3493591,0.01925983,0.1568012
43421.00890046,1.392589,1.445754,1.443260,1.421463,0.3678973,0.3487611,0.01507379,0.1562032
43421.00901620,1.392589,1.410269,1.478706,1.426532,0.3655053,0.3463691,0.01387777,0.1556052
43421.00913195,1.392589,1.369715,1.407813,1.391048,0.3643093,0.3457711,0.01567179,0.1556052
43421.00924769,1.392589,1.420407,1.382495,1.360633,0.3667013,0.3469671,0.01626980,0.1579972
43421.00936353,1.392589,1.374784,1.417941,1.416394,0.3643093,0.3445751,0.01686780,0.1585952
43421.00947983,1.392589,1.440684,1.483769,1.436671,0.3667013,0.3469671,0.01507379,0.1568012
43421.00959501,1.387520,1.440684,1.438196,1.416394,0.3672993,0.3487611,0.01626980,0.1579972
43421.00971131,1.392589,1.435615,1.397686,1.370771,0.3684953,0.3493591,0.01447578,0.1573992
43421.00982705,1.392589,1.415338,1.473642,1.431601,0.3655053,0.3463691,0.01507379,0.1573992
43421.00994223,1.392589,1.440684,1.478706,1.436671,0.3667013,0.3469671,0.01447578,0.1579972
43421.01005853,1.392589,1.430546,1.407813,1.406255,0.3672993,0.3487611,0.01447578,0.1579972
43421.01017371,1.392589,1.374784,1.407813,1.396117,0.3625152,0.3445751,0.01866182,0.1585952
43421.01028945,1.392589,1.344369,1.301475,1.340356,0.3667013,0.3475651,0.01806382,0.1568012
43421.01040519,1.387520,1.430546,1.412877,1.380909,0.3678973,0.3475651,0.01746581,0.1573992
43421.01052093,1.392589,1.450823,1.488833,1.431601,0.3678973,0.3475651,0.01866182,0.1573992
43421.01063667,1.392589,1.384923,1.433132,1.421463,0.3643093,0.3439771,0.01925983,0.1573992
43421.01075241,1.392589,1.374784,1.402750,1.396117,0.3643093,0.3451731,0.01985783,0.1579972
43421.01086815,1.392589,1.344369,1.301475,1.340356,0.3649073,0.3457711,0.01866182,0.1579972
43421.01098390,1.387520,1.379853,1.423005,1.416394,0.3649073,0.3451731,0.01866182,0.1579972
43421.01109964,1.392589,1.329161,1.331857,1.370771,0.3631132,0.3433791,0.01806382,0.1579972
43421.01121538,1.392589,1.425477,1.417941,1.401186,0.3667013,0.3487611,0.01925983,0.1597912
43421.01133112,1.392589,1.379853,1.402750,1.406255,0.3643093,0.3445751,0.01866182,0.1591932
43421.01144686,1.392589,1.410269,1.372367,1.365702,0.3678973,0.3481631,0.01686780,0.1573992
43421.01156316,1.392589,1.369715,1.306538,1.355563,0.3661033,0.3463691,0.01925983,0.1579972
43421.01167890,1.387520,1.425477,1.412877,1.401186,0.3678973,0.3487611,0.01686780,0.1579972
43421.01179408,1.392589,1.344369,1.286283,1.345425,0.3649073,0.3457711,0.01447578,0.1579972
43421.01190982,1.392589,1.344369,1.367303,1.375840,0.3625152,0.3445751,0.01507379,0.1579972
43421.01202556,1.392589,1.435615,1.483769,1.436671,0.3655053,0.3445751,0.01567179,0.1579972
43421.01214130,1.392589,1.430546,1.412877,1.380909,0.3684953,0.3487611,0.01746581,0.1579972
43421.01225760,1.392589,1.339299,1.347048,1.375840,0.3637113,0.3439771,0.01925983,0.1585952
43421.01237278,1.392589,1.455892,1.478706,1.426532,0.3667013,0.3475651,0.02045584,0.1573992
43421.01248852,1.387520,1.369715,1.412877,1.391048,0.3631132,0.3439771,0.02045584,0.1579972
43421.01260426,1.392589,1.369715,1.412877,1.411325,0.3649073,0.3451731,0.01985783,0.1579972
43421.01272000,1.392589,1.415338,1.473642,1.431601,0.3661033,0.3463691,0.01866182,0.1579972
43421.01283574,1.387520,1.329161,1.321730,1.370771,0.3631132,0.3445751,0.01686780,0.1603892
43421.01295148,1.392589,1.430546,1.407813,1.375840,0.3678973,0.3487611,0.01686780,0.1579972
43421.01306722,1.392589,1.374784,1.402750,1.396117,0.3637113,0.3445751,0.01985783,0.1603892
43421.01318353,1.387520,1.339299,1.347048,1.375840,0.3637113,0.3451731,0.01806382,0.1597912
43421.01329861,1.392589,1.354507,1.306538,1.345425,0.3661033,0.3469671,0.01626980,0.1597912
43421.01341445,1.392589,1.354507,1.306538,1.340356,0.3655053,0.3451731,0.01387777,0.1591932
43421.01353019,1.392589,1.440684,1.473642,1.431601,0.3672993,0.3475651,0.01447578,0.1579972
43421.01364593,1.397658,1.334230,1.331857,1.370771,0.3637113,0.3451731,0.01626980,0.1579972
43421.01376167,1.392589,1.425477,1.417941,1.385979,0.3678973,0.3481631,0.01626980,0.1579972
43421.01387741,1.392589,1.359576,1.377431,1.380909,0.3643093,0.3451731,0.01746581,0.1579972
43421.01399371,1.392589,1.430546,1.412877,1.380909,0.3667013,0.3481631,0.01806382,0.1573992
43421.01410889,1.392589,1.435615,1.473642,1.436671,0.3655053,0.3463691,0.01686780,0.1573992
43421.01422463,1.387520,1.420407,1.372367,1.360633,0.3672993,0.3481631,0.01507379,0.1579972
43421.01434037,1.387520,1.354507,1.306538,1.350494,0.3667013,0.3469671,0.01507379,0.1603892
43421.01445611,1.392589,1.430546,1.412877,1.396117,0.3667013,0.3475651,0.01626980,0.1573992
43421.01457185,1.392589,1.354507,1.306538,1.345425,0.3661033,0.3469671,0.01806382,0.1579972
43421.01468759,1.392589,1.430546,1.483769,1.431601,0.3667013,0.3457711,0.01985783,0.1579972
43421.01480333,1.397658,1.410269,1.468578,1.421463,0.3643093,0.3451731,0.01925983,0.1579972
43421.01491907,1.392589,1.430546,1.397686,1.375840,0.3678973,0.3487611,0.01985783,0.1562032
43421.01503481,1.392589,1.440684,1.433132,1.416394,0.3667013,0.3469671,0.01866182,0.1562032
43421.01515055,1.392589,1.430546,1.417941,1.416394,0.3667013,0.3487611,0.01866182,0.1568012
43421.01526629,1.387520,1.349438,1.311602,1.345425,0.3661033,0.3463691,0.01806382,0.1556052
43421.01538204,1.392589,1.435615,1.428068,1.421463,0.3672993,0.3481631,0.01686780,0.1579972
43421.01549778,1.392589,1.415338,1.473642,1.426532,0.3649073,0.3463691,0.01567179,0.1585952
43421.01561408,1.392589,1.440684,1.423005,1.421463,0.3672993,0.3475651,0.01567179,0.1597912
43421.01572926,1.392589,1.435615,1.478706,1.436671,0.3661033,0.3457711,0.01447578,0.1597912
43421.01584500,1.392589,1.445754,1.483769,1.421463,0.3678973,0.3475651,0.01268176,0.1597912
43421.01596130,1.392589,1.339299,1.341985,1.375840,0.3643093,0.3451731,0.01746581,0.1597912
43421.01607648,1.387520,1.389992,1.438196,1.421463,0.3649073,0.3457711,0.01866182,0.1597912
43421.01619222,1.392589,1.400130,1.352112,1.360633,0.3667013,0.3481631,0.01567179,0.1591932
43421.01630796,1.392589,1.420407,1.473642,1.426532,0.3655053,0.3451731,0.01567179,0.1603892
43421.01642370,1.392589,1.430546,1.407813,1.375840,0.3672993,0.3475651,0.01866182,0.1597912
