TheTime,CH0,CH1,CH2,CH3,CH4,CH5,CH6,CH7
42385.00013117,0.4150424,0.3394688,0.3334709,0.3280728,0.001187071,0.001786862,0.02637827,0.3046810
42385.00025463,0.4174416,0.3418680,0.3340707,0.3280728,0.001187071,0.001187071,0.03297596,0.3028816
42385.00037539,0.4156422,0.3412682,0.3340707,0.3274730,0.001187071,0.001187071,0.02577848,0.3028816
42385.00048611,0.4174416,0.3412682,0.3340707,0.3268732,0.001187071,0.001187071,0.01738141,0.3010823
42385.00060686,0.4156422,0.3400686,0.3334709,0.3268732,0.001187071,0.001187071,0.01678162,0.2986831
42385.00071759,0.4180414,0.3424678,0.3340707,0.3268732,0.001187071,0.001187071,0.009584136,0.2992829
42385.00083833,0.4156422,0.3400686,0.3340707,0.3268732,0.001187071,0.001187071,0.002986442,0.2992829
42385.00094918,0.4150424,0.3388690,0.3328711,0.3268732,0.001187071,0.001187071,0.008984346,0.3004825
42385.00106835,0.4168418,0.3400686,0.3334709,0.3256737,0.001187071,0.001187071,0.01558204,0.3010823
42385.00118065,0.4180414,0.3400686,0.3334709,0.3262734,0.001187071,0.001187071,0.01438246,0.3016820
42385.00130290,0.4168418,0.3412682,0.3340707,0.3274730,0.001187071,0.001187071,0.02217973,0.3004825
42385.00141610,0.4168418,0.3400686,0.3334709,0.3268732,0.001786862,0.001187071,0.02697806,0.3010823
42385.00153436,0.4156422,0.3400686,0.3334709,0.3262734,0.001187071,0.001187071,0.01618183,0.3004825
42385.00165209,0.4174416,0.3412682,0.3340707,0.3268732,0.001187071,0.001187071,0.01258309,0.2998827
42385.00176221,0.4186412,0.3424678,0.3346705,0.3268732,0.001187071,0.001187071,0.01918078,0.3004825
42385.00187723,0.4162420,0.3406684,0.3340707,0.3268732,0.001786862,0.001187071,0.02817764,0.3004825
42385.00199260,0.4168418,0.3418680,0.3346705,0.3274730,0.001187071,0.001786862,0.03177638,0.3010823
42385.00211304,0.4138428,0.3394688,0.3334709,0.3268732,0.001187071,0.001187071,0.03117659,0.2992829
42385.00222624,0.4138428,0.3388690,0.3340707,0.3274730,0.001187071,0.001187071,0.02337931,0.2986831
42385.00234450,0.4108439,0.3376695,0.3310718,0.3250739,0.001187071,0.001187071,0.01618183,0.2992829
42385.00245770,0.4180414,0.3406684,0.3340707,0.3262734,0.001786862,0.001187071,0.01978057,0.2998827
42385.00257923,0.4174416,0.3406684,0.3334709,0.3268732,0.001187071,0.001187071,0.03297596,0.2992829
42385.00269170,0.4186412,0.3412682,0.3340707,0.3268732,0.001786862,0.001187071,0.03237617,0.2974835
42385.00280491,0.4180414,0.3424678,0.3340707,0.3262734,0.001187071,0.001187071,0.02637827,0.2974835
42385.00292317,0.4174416,0.3412682,0.3340707,0.3274730,0.001187071,0.001187071,0.03657470,0.2968837
42385.00304090,0.4174416,0.3418680,0.3340707,0.3274730,0.001187071,0.001187071,0.04077324,0.2956841
42385.00314587,0.4156422,0.3400686,0.3328711,0.3274730,0.001187071,0.001187071,0.02637827,0.2956841
42385.00326389,0.4168418,0.3406684,0.3340707,0.3268732,0.001187071,0.001187071,0.02397911,0.2950843
42385.00338611,0.4156422,0.3406684,0.3340707,0.3274730,0.001187071,0.001187071,0.03237617,0.2932850
42385.00349922,0.4126433,0.3370697,0.3310718,0.3250739,0.001187071,0.001187071,0.03417554,0.2932850
42385.00361766,0.4156422,0.3394688,0.3334709,0.3268732,0.001187071,0.001786862,0.02697806,0.2926852
42385.00373123,0.4180414,0.3412682,0.3334709,0.3268732,0.001187071,0.001187071,0.02517869,0.2932850
42385.00384877,0.4162420,0.3406684,0.3340707,0.3262734,0.001187071,0.001187071,0.03417554,0.2932850
42385.00396053,0.4174416,0.3418680,0.3346705,0.3274730,0.001187071,0.001187071,0.03657470,0.2926852
42385.00407988,0.4114437,0.3370697,0.3316716,0.3256737,0.001187071,0.001187071,0.02817764,0.2950843
42385.00419597,0.4174416,0.3418680,0.3340707,0.3268732,0.001187071,0.001187071,0.02457890,0.2956841
42385.00430773,0.4150424,0.3394688,0.3328711,0.3268732,0.001187071,0.001187071,0.02697806,0.2956841
42385.00442708,0.4150424,0.3388690,0.3334709,0.3274730,0.001187071,0.001187071,0.02277952,0.2950843
42385.00454064,0.4138428,0.3382693,0.3334709,0.3262734,0.001187071,0.001187071,0.01678162,0.2956841
42385.00465278,0.4138428,0.3382693,0.3316716,0.3244741,0.001187071,0.001187071,0.01918078,0.2974835
42385.00477356,0.4180414,0.3418680,0.3334709,0.3262734,0.001187071,0.001187071,0.02397911,0.2968837
42385.00488426,0.4156422,0.3394688,0.3334709,0.3268732,0.001187071,0.001187071,0.02517869,0.2974835
42385.00500502,0.4168418,0.3424678,0.3340707,0.3262734,0.001187071,0.001187071,0.02997701,0.2950843
42385.00511574,0.4156422,0.3400686,0.3340707,0.3262734,0.001786862,0.001786862,0.03477533,0.2950843
42385.00523649,0.4174416,0.3430676,0.3346705,0.3268732,0.001187071,0.001187071,0.02757785,0.2950843
42385.00534722,0.4138428,0.3394688,0.3340707,0.3274730,0.001187071,0.001187071,0.02217973,0.2932850
42385.00546796,0.4156422,0.3406684,0.3334709,0.3274730,0.001187071,0.001187071,0.02157994,0.2932850
42385.00557881,0.4138428,0.3388690,0.3334709,0.3268732,0.001187071,0.001187071,0.02337931,0.2908858
42385.00570088,0.4144426,0.3400686,0.3334709,0.3280728,0.001187071,0.001187071,0.03297596,0.2914856
42385.00581028,0.4126433,0.3388690,0.3322714,0.3262734,0.001187071,0.001187071,0.03297596,0.2908858
42385.00593253,0.4168418,0.3424678,0.3340707,0.3262734,0.001187071,0.001187071,0.02997701,0.2908858
42385.00604573,0.4168418,0.3406684,0.3334709,0.3268732,0.001187071,0.001187071,0.03177638,0.2890864
42385.00615911,0.4162420,0.3412682,0.3334709,0.3262734,0.001187071,0.001187071,0.02757785,0.2890864
42385.00627973,0.4138428,0.3382693,0.3334709,0.3268732,0.001187071,0.001187071,0.01978057,0.2896862
42385.00639293,0.4180414,0.3424678,0.3340707,0.3268732,0.001187071,0.001187071,0.01738141,0.2890864
42385.00651120,0.4174416,0.3418680,0.3340707,0.3274730,0.001187071,0.001187071,0.02038036,0.2890864
42385.00662440,0.4192410,0.3418680,0.3334709,0.3268732,0.001187071,0.001187071,0.02577848,0.2884867
42385.00674266,0.4174416,0.3424678,0.3334709,0.3274730,0.001786862,0.001187071,0.02457890,0.2896862
42385.00685587,0.4144426,0.3388690,0.3334709,0.3268732,0.001786862,0.001187071,0.02697806,0.2884867
42385.00697413,0.4120435,0.3382693,0.3316716,0.3256737,0.001187071,0.001187071,0.03357575,0.2890864
42385.00708733,0.4174416,0.3424678,0.3346705,0.3274730,0.001187071,0.001187071,0.02997701,0.2890864
42385.00720560,0.4156422,0.3406684,0.3340707,0.3280728,0.001187071,0.001786862,0.02337931,0.2890864
42385.00731880,0.4120435,0.3370697,0.3304720,0.3244741,0.001187071,0.001187071,0.02517869,0.2884867
42385.00743707,0.4150424,0.3400686,0.3322714,0.3250739,0.001187071,0.001187071,0.02277952,0.2890864
42385.00755027,0.4120435,0.3364699,0.3310718,0.3244741,0.001187071,0.001187071,0.02697806,0.2890864
42385.00767179,0.4180414,0.3418680,0.3340707,0.3268732,0.001187071,0.001187071,0.03057680,0.2890864
42385.00778753,0.4162420,0.3418680,0.3340707,0.3274730,0.001187071,0.001187071,0.02337931,0.2890864
42385.00790326,0.4144426,0.3400686,0.3346705,0.3268732,0.001187071,0.001187071,0.01738141,0.2884867
42385.00801900,0.4144426,0.3400686,0.3334709,0.3274730,0.001187071,0.001187071,0.02517869,0.2884867
42385.00813473,0.4144426,0.3388690,0.3328711,0.3268732,0.001187071,0.001187071,0.03177638,0.2872871
42385.00825047,0.4186412,0.3418680,0.3340707,0.3274730,0.001187071,0.001187071,0.02577848,0.2872871
42385.00836783,0.4156422,0.3388690,0.3328711,0.3274730,0.001187071,0.001187071,0.01978057,0.2872871
42385.00848049,0.4144426,0.3394688,0.3334709,0.3274730,0.001187071,0.001786862,0.02157994,0.2866873
42385.00859405,0.4144426,0.3394688,0.3334709,0.3262734,0.001187071,0.001187071,0.02337931,0.2890864
42385.00871340,0.4156422,0.3394688,0.3322714,0.3250739,0.001187071,0.001187071,0.02277952,0.2890864
42385.00882914,0.4156422,0.3394688,0.3334709,0.3268732,0.001187071,0.001187071,0.02577848,0.2884867
42385.00894632,0.4192410,0.3418680,0.3340707,0.3268732,0.001187071,0.001786862,0.03597491,0.2890864
42385.00905446,0.4150424,0.3394688,0.3328711,0.3274730,0.001786862,0.001187071,0.03897386,0.2890864
42385.00916911,0.4114437,0.3364699,0.3310718,0.3256737,0.001187071,0.001187071,0.03417554,0.2890864
42385.00929207,0.4144426,0.3394688,0.3334709,0.3280728,0.001187071,0.001786862,0.03177638,0.2890864
42385.00940130,0.4144426,0.3400686,0.3340707,0.3274730,0.001786862,0.001187071,0.02457890,0.2884867
42385.00951920,0.4162420,0.3418680,0.3346705,0.3274730,0.001187071,0.001786862,0.01978057,0.2890864
42385.00963168,0.4174416,0.3406684,0.3334709,0.3268732,0.001187071,0.001187071,0.02397911,0.2890864
42385.00974706,0.4156422,0.3394688,0.3328711,0.3268732,0.001187071,0.001187071,0.01798120,0.2890864
42385.00986496,0.4114437,0.3364699,0.3310718,0.3244741,0.001187071,0.001187071,0.002986442,0.2908858
42385.00997852,0.4186412,0.3418680,0.3340707,0.3256737,0.001187071,0.001786862,0.004186023,0.2908858
42385.01009643,0.4126433,0.3388690,0.3334709,0.3268732,0.001187071,0.001187071,0.01738141,0.2926852
42385.01020999,0.4174416,0.3424678,0.3346705,0.3274730,0.001187071,0.001187071,0.02038036,0.2956841
42385.01033368,0.4168418,0.3430676,0.3346705,0.3262734,0.001187071,0.001187071,0.02517869,0.2950843
42385.01044291,0.4168418,0.3412682,0.3340707,0.3274730,0.001187071,0.001187071,0.03417554,0.2950843
42385.01056081,0.4144426,0.3382693,0.3334709,0.3280728,0.001187071,0.001786862,0.03537512,0.2956841
42385.01067871,0.4150424,0.3394688,0.3334709,0.3274730,0.001187071,0.001187071,0.03057680,0.2926852
42385.01079300,0.4174416,0.3418680,0.3340707,0.3268732,0.001187071,0.001187071,0.02217973,0.2926852
42385.01090874,0.4168418,0.3406684,0.3334709,0.3262734,0.001187071,0.001187071,0.01918078,0.2926852
42385.01102447,0.4120435,0.3364699,0.3310718,0.3250739,0.001187071,0.001187071,0.01918078,0.2914856
42385.01114021,0.4174416,0.3400686,0.3334709,0.3256737,0.001187071,0.001187071,0.01258309,0.2908858
42385.01125594,0.4150424,0.3388690,0.3328711,0.3268732,0.001187071,0.001187071,0.01318288,0.2890864
42385.01137167,0.4114437,0.3370697,0.3310718,0.3250739,0.001786862,0.001187071,0.01858099,0.2896862
42385.01148741,0.4150424,0.3388690,0.3334709,0.3262734,0.001187071,0.001187071,0.02098015,0.2908858
