TheTime,CH6,CH7,output,CH0,CH1,CH2
42543.00891238,0.03657470,0.1295422,,-0.001202979,0.2668942,0.2752913
42543.00902812,0.03537512,0.1313416,,-0.001202979,0.2662944,0.2746915
42543.00914352,0.03477533,0.1319414,,-0.002405566,0.2668942,0.2752913
42543.00925942,0.03657470,0.1313416,,-0.002405566,0.2668942,0.2758911
42543.00937515,0.03657470,0.1295422,,-0.002405566,0.2668942,0.2752913
42543.00949074,0.03777428,0.1289424,,-0.001202979,0.2668942,0.2758911
42543.00960663,0.03657470,0.1289424,,-0.001202979,0.2674940,0.2764908
42543.00972237,0.03537512,0.1289424,,-0.001202979,0.2662944,0.2746915
42543.00983811,0.03717449,0.1271430,,-0.001202979,0.2674940,0.2752913
42543.00995385,0.03837407,0.1289424,,-0.002405566,0.2674940,0.2758911
42543.01006977,0.03837407,0.1271430,,-0.001202979,0.2674940,0.2764908
42543.01018533,0.03657470,0.1295422,,-0.002405566,0.2668942,0.2752913
42543.01030125,0.03657470,0.1295422,,-0.002405566,0.2668942,0.2752913
42543.01041680,0.03597491,0.1295422,,-0.001202979,0.2662944,0.2746915
42543.01053254,0.03837407,0.1313416,,-0.002405566,0.2680938,0.2758911
42543.01064864,0.03837407,0.1313416,,-0.001202979,0.2662944,0.2740917
42543.01076402,0.03657470,0.1313416,,-0.002405566,0.2662944,0.2746915
42543.01087994,0.03597491,0.1313416,,-0.002405566,0.2662944,0.2752913
42543.01099537,0.03777428,0.1313416,,-0.001202979,0.2668942,0.2758911
42543.01111124,0.03477533,0.1289424,,-0.001202979,0.2680938,0.2764908
42543.01122698,0.03537512,0.1313416,,-0.002405566,0.2674940,0.2764908
42543.01134259,0.03537512,0.1313416,,-0.002405566,0.2662944,0.2746915
42543.01145845,0.03657470,0.1295422,,-0.002405566,0.2674940,0.2758911
42543.01157408,0.03597491,0.1295422,,-0.002405566,0.2674940,0.2752913
42543.01169011,0.03657470,0.1313416,,-0.002405566,0.2662944,0.2746915
42543.01180556,0.03837407,0.1319414,,-0.001202979,0.2674940,0.2758911
42543.01192141,0.03957365,0.1313416,,-0.001202979,0.2668942,0.2746915
42543.01203715,0.03717449,0.1295422,,-0.001202979,0.2668942,0.2752913
42543.01215289,0.03657470,0.1295422,,-0.001202979,0.2668942,0.2758911
42543.01226852,0.03597491,0.1295422,,-0.001202979,0.2674940,0.2764908
42543.01238426,0.03657470,0.1295422,,-0.002405566,0.2668942,0.2758911
42543.01250000,0.03657470,0.1295422,,-0.002405566,0.2668942,0.2758911
42543.01261621,0.03537512,0.1271430,,-0.001202979,0.2668942,0.2746915
42543.01273158,0.03417554,0.1295422,,-0.001202979,0.2662944,0.2746915
42543.01284722,0.03477533,0.1277428,,-0.001202979,0.2668942,0.2758911
42543.01296324,0.03477533,0.1271430,,-0.001202979,0.2668942,0.2752913
42543.01307916,0.03597491,0.1265433,,-0.001202979,0.2668942,0.2746915
42543.01319472,0.03537512,0.1271430,,-0.001202979,0.2674940,0.2758911
42543.01331019,0.03297596,0.1259435,,-0.001202979,0.2674940,0.2758911
42543.01342638,0.03357575,0.1271430,,-0.001202979,0.2674940,0.2758911
42543.01354167,0.03777428,0.1289424,,-0.002405566,0.2674940,0.2764908
42543.01365767,0.03177638,0.1271430,,-0.002405566,0.2680938,0.2758911
42543.01377341,0.03357575,0.1289424,,-0.001202979,0.2668942,0.2752913
42543.01388915,0.03537512,0.1289424,,-0.002405566,0.2668942,0.2758911
42543.01400463,0.03657470,0.1295422,,-0.001202979,0.2680938,0.2758911
42543.01412063,0.03717449,0.1289424,,-0.001202979,0.2662944,0.2752913
42543.01423611,0.03777428,0.1289424,,-0.001202979,0.2674940,0.2764908
42543.01435185,0.03657470,0.1289424,,-0.001202979,0.2668942,0.2758911
42543.01446785,0.03657470,0.1289424,,-0.001202979,0.2668942,0.2752913
42543.01458359,0.03537512,0.1271430,,-0.002405566,0.2668942,0.2746915
42543.01469908,0.03537512,0.1271430,,-0.002405566,0.2668942,0.2752913
42543.01481507,0.03657470,0.1271430,,-0.001202979,0.2668942,0.2758911
42543.01493056,0.03657470,0.1271430,,-0.001202979,0.2674940,0.2758911
42543.01504630,0.03657470,0.1271430,,-0.001202979,0.2662944,0.2746915
42543.01516204,0.03537512,0.1277428,,-0.001202979,0.2662944,0.2746915
42543.01527802,0.03417554,0.1271430,,-0.001202979,0.2674940,0.2758911
42543.01539376,0.03537512,0.1271430,,-0.002405566,0.2668942,0.2746915
42543.01550926,0.03597491,0.1277428,,-0.001202979,0.2674940,0.2758911
42543.01562524,0.03657470,0.1259435,,-0.001202979,0.2668942,0.2752913
42543.01574085,0.03597491,0.1259435,,-0.002405566,0.2668942,0.2752913
42543.01585653,0.03837407,0.1259435,,-0.002405566,0.2668942,0.2758911
42543.01597245,0.03957365,0.1259435,,-0.001202979,0.2668942,0.2752913
42543.01608801,0.03837407,0.1253437,,-0.001202979,0.2668942,0.2752913
42543.01620393,0.03717449,0.1259435,,-0.001202979,0.2674940,0.2764908
42543.01631955,0.03717449,0.1259435,,-0.001202979,0.2668942,0.2752913
42543.01643541,0.03597491,0.1259435,,-0.002405566,0.2662944,0.2746915
42543.01655102,0.03537512,0.1259435,,-0.001202979,0.2668942,0.2752913
42543.01666676,0.03537512,0.1253437,,-0.001202979,0.2680938,0.2764908
42543.01678263,0.03477533,0.1259435,,-0.001202979,0.2668942,0.2752913
42543.01689818,0.03417554,0.1271430,,-0.001202979,0.2668942,0.2752913
42543.01701410,0.03537512,0.1271430,,-0.001202979,0.2680938,0.2758911
42543.01712984,0.03537512,0.1271430,,-0.001202979,0.2668942,0.2746915
42543.01724558,0.03537512,0.1271430,,-0.001202979,0.2662944,0.2746915
42543.01736132,0.03537512,0.1277428,,-0.001202979,0.2668942,0.2746915
42543.01747706,0.03537512,0.1259435,,-0.001202979,0.2662944,0.2746915
42543.01759262,0.03657470,0.1253437,,-0.001202979,0.2662944,0.2752913
42543.01770836,0.03597491,0.1259435,,-0.001202979,0.2674940,0.2758911
42543.01782428,0.03597491,0.1253437,,-0.001202979,0.2668942,0.2752913
42543.01794002,0.03477533,0.1253437,,-0.001202979,0.2680938,0.2758911
42543.01805575,0.03717449,0.1235443,,-0.001202979,0.2674940,0.2764908
42543.01817149,0.03837407,0.1241441,,-0.001202979,0.2668942,0.2752913
42543.01828723,0.03717449,0.1241441,,-0.001202979,0.2668942,0.2746915
42543.01840297,0.03417554,0.1241441,,-0.002405566,0.2668942,0.2752913
42543.01851853,0.03357575,0.1253437,,-0.001202979,0.2662944,0.2752913
42543.01863445,0.03357575,0.1253437,,-0.001202979,0.2668942,0.2752913
42543.01875019,0.03357575,0.1253437,,-0.001202979,0.2668942,0.2752913
42543.01886593,0.03597491,0.1259435,,-0.001202979,0.2674940,0.2758911
42543.01898167,0.03717449,0.1259435,,-0.002405566,0.2668942,0.2746915
42543.01909740,0.03597491,0.1253437,,-0.002405566,0.2668942,0.2752913
42543.01921302,0.03417554,0.1235443,,-0.002405566,0.2668942,0.2752913
42543.01932888,0.03297596,0.1235443,,-0.001202979,0.2668942,0.2758911
42543.01944462,0.03597491,0.1253437,,-0.001202979,0.2674940,0.2758911
42543.01956036,0.03717449,0.1259435,,-0.001202979,0.2674940,0.2758911
42543.01967628,0.03657470,0.1253437,,-0.001202979,0.2680938,0.2758911
42543.01979184,0.03417554,0.1253437,,-0.002405566,0.2668942,0.2758911
42543.01990758,0.03417554,0.1259435,,-0.002405566,0.2674940,0.2764908
42543.02002332,0.03477533,0.1253437,,-0.001202979,0.2662944,0.2746915
42543.02013905,0.03477533,0.1259435,,-0.002405566,0.2668942,0.2752913
42543.02025479,0.03597491,0.1253437,,-0.001202979,0.2668942,0.2752913
42543.02037053,0.03777428,0.1259435,,-0.002405566,0.2668942,0.2752913
42543.02048627,0.03717449,0.1259435,,-0.001202979,0.2668942,0.2752913
42543.02060201,0.03657470,0.1253437,,-0.001202979,0.2668942,0.2746915
42543.02071775,0.03597491,0.1241441,,-0.002405566,0.2680938,0.2764908
42543.02083349,0.03717449,0.1235443,,-0.001202979,0.2674940,0.2758911
42543.02094923,0.03837407,0.1241441,,-0.002405566,0.2668942,0.2752913
42543.02106497,0.03897386,0.1217449,,-0.001202979,0.2674940,0.2758911
42543.02118070,0.04017344,0.1235443,,-0.001202979,0.2662944,0.2752913
42543.02129644,0.03777428,0.1235443,,-0.001202979,0.2680938,0.2764908
42543.02141218,0.03957365,0.1235443,,-0.001202979,0.2680938,0.2764908
42543.02152792,0.04017344,0.1235443,,-0.001202979,0.2668942,0.2752913
42543.02164366,0.03957365,0.1235443,,-0.001202979,0.2674940,0.2758911
42543.02175940,0.03717449,0.1235443,,-0.001202979,0.2674940,0.2770906
42543.02187514,0.03597491,0.1235443,,-0.002405566,0.2668942,0.2752913
42543.02199088,0.03657470,0.1241441,,-0.001202979,0.2662944,0.2752913
42543.02210662,0.03657470,0.1235443,,-0.001202979,0.2662944,0.2746915
42543.02222235,0.03477533,0.1211451,,-0.001202979,0.2674940,0.2764908
42543.02233809,0.03537512,0.1217449,,-0.002405566,0.2680938,0.2758911
42543.02245383,0.03717449,0.1217449,,-0.001202979,0.2668942,0.2758911
42543.02256957,0.04077324,0.1217449,,-0.001202979,0.2668942,0.2752913
42543.02268531,0.04137303,0.1235443,,-0.001202979,0.2674940,0.2758911
42543.02280105,0.04017344,0.1235443,,-0.001202979,0.2680938,0.2764908
42543.02291697,0.04077324,0.1235443,,-0.001202979,0.2668942,0.2758911
42543.02303253,0.04017344,0.1259435,,-0.001202979,0.2668942,0.2758911
42543.02314827,0.04017344,0.1241441,,-0.001202979,0.2668942,0.2752913
42543.02326400,0.03957365,0.1235443,,-0.001202979,0.2662944,0.2752913
42543.02337963,0.03897386,0.1235443,,-0.001202979,0.2680938,0.2764908
42543.02349537,0.03957365,0.1235443,,-0.001202979,0.2668942,0.2752913
42543.02361140,0.03897386,0.1217449,,-0.001202979,0.2680938,0.2758911
42543.02372714,0.03957365,0.1217449,,-0.001202979,0.2674940,0.2758911
42543.02384288,0.04077324,0.1211451,,-0.001202979,0.2674940,0.2752913
42543.02395862,0.04017344,0.1217449,,-0.002405566,0.2668942,0.2752913
42543.02407408,0.04077324,0.1211451,,-0.001202979,0.2668942,0.2752913
42543.02418982,0.03957365,0.1217449,,-0.001202979,0.2674940,0.2758911
42543.02430556,0.03777428,0.1211451,,-0.001202979,0.2680938,0.2764908
42543.02442130,0.03837407,0.1217449,,-0.001202979,0.2674940,0.2764908
42543.02453731,0.03957365,0.1241441,,-0.002405566,0.2674940,0.2764908
42543.02465278,0.04197282,0.1217449,,-0.001202979,0.2668942,0.2758911
42543.02476879,0.04197282,0.1217449,,-0.002405566,0.2674940,0.2758911
42543.02488435,0.04137303,0.1211451,,-0.001202979,0.2680938,0.2758911
42543.02500009,0.04077324,0.1217449,,-0.002405566,0.2674940,0.2758911
42543.02511582,0.03957365,0.1235443,,-0.001202979,0.2668942,0.2752913
42543.02523156,0.03897386,0.1259435,,-0.002405566,0.2674940,0.2764908
42543.02534722,0.04257261,0.1235443,,-0.001202979,0.2662944,0.2746915
42543.02546322,0.04317240,0.1241441,,-0.001202979,0.2680938,0.2764908
42543.02557878,0.04317240,0.1211451,,-0.001202979,0.2668942,0.2752913
42543.02569445,0.04437198,0.1211451,,-0.001202979,0.2662944,0.2746915
42543.02581019,0.04257261,0.1217449,,-0.001202979,0.2662944,0.2746915
42543.02592593,0.04137303,0.1223447,,-0.001202979,0.2668942,0.2746915
42543.02604192,0.04017344,0.1211451,,-0.002405566,0.2674940,0.2758911
42543.02615766,0.03897386,0.1211451,,-0.001202979,0.2680938,0.2764908
42543.02627315,0.03837407,0.1235443,,-0.001202979,0.2662944,0.2746915
42543.02638889,0.03897386,0.1235443,,-0.001202979,0.2668942,0.2758911
42543.02650487,0.03897386,0.1235443,,-0.001202979,0.2668942,0.2752913
42543.02662043,0.04017344,0.1235443,,-0.001202979,0.2668942,0.2752913
42543.02673617,0.03957365,0.1259435,,-0.001202979,0.2662944,0.2746915
42543.02685185,0.03837407,0.1241441,,-0.001202979,0.2668942,0.2740917
42543.02696783,0.03957365,0.1241441,,-0.001202979,0.2662944,0.2746915
42543.02708357,0.04077324,0.1235443,,-0.002405566,0.2668942,0.2752913
42543.02719918,0.04077324,0.1253437,,-0.001202979,0.2662944,0.2746915
42543.02731492,0.03657470,0.1253437,,-0.001202979,0.2668942,0.2752913
42543.02743066,0.03477533,0.1235443,,-0.002405566,0.2662944,0.2752913
42543.02754634,0.03717449,0.1259435,,-0.002405566,0.2662944,0.2746915
42543.02766208,0.03777428,0.1253437,,-0.002405566,0.2662944,0.2752913
42543.02777788,0.03717449,0.1253437,,-0.002405566,0.2668942,0.2752913
42543.02789362,0.03717449,0.1259435,,-0.002405566,0.2668942,0.2752913
42543.02800948,0.03777428,0.1253437,,-0.001202979,0.2662944,0.2746915
42543.02812509,0.03777428,0.1259435,,-0.001202979,0.2680938,0.2764908
42543.02824077,0.03837407,0.1259435,,-0.002405566,0.2668942,0.2752913
42543.02835657,0.03837407,0.1259435,,-0.001202979,0.2668942,0.2746915
42543.02847243,0.04137303,0.1259435,,-0.001202979,0.2668942,0.2746915
42543.02858817,0.04197282,0.1259435,,-0.001202979,0.2680938,0.2764908
42543.02870379,0.04137303,0.1259435,,-0.001202979,0.2674940,0.2764908
42543.02881953,0.04017344,0.1241441,,-0.001202979,0.2662944,0.2746915
42543.02893527,0.04017344,0.1235443,,-0.001202979,0.2668942,0.2746915
42543.02905095,0.04017344,0.1229445,,-0.002405566,0.2662944,0.2752913
42543.02916674,0.04017344,0.1235443,,-0.002405566,0.2668942,0.2752913
42543.02928242,0.03897386,0.1235443,,-0.001202979,0.2680938,0.2764908
42543.02939834,0.03957365,0.1241441,,-0.001202979,0.2668942,0.2746915
42543.02951408,0.03837407,0.1235443,,-0.002405566,0.2680938,0.2758911
42543.02962970,0.03717449,0.1211451,,-0.002405566,0.2662944,0.2746915
42543.02974544,0.03777428,0.1241441,,-0.001202979,0.2662944,0.2746915
42543.02986118,0.03657470,0.1235443,,-0.001202979,0.2662944,0.2746915
42543.02997686,0.03717449,0.1241441,,-0.001202979,0.2680938,0.2758911
42543.03009260,0.03897386,0.1235443,,-0.001202979,0.2662944,0.2746915
42543.03020852,0.04017344,0.1259435,,-0.001202979,0.2668942,0.2758911
42543.03032413,0.03837407,0.1241441,,-0.002405566,0.2668942,0.2746915
42543.03043999,0.03717449,0.1235443,,-0.001202979,0.2674940,0.2764908
42543.03055573,0.03717449,0.1241441,,-0.001202979,0.2680938,0.2758911
42543.03067135,0.03777428,0.1259435,,-0.001202979,0.2668942,0.2752913
42543.03078709,0.03777428,0.1235443,,-0.001202979,0.2668942,0.2752913
42543.03090295,0.03957365,0.1229445,,-0.001202979,0.2662944,0.2752913
42543.03101852,0.03837407,0.1259435,,-0.001202979,0.2674940,0.2764908
42543.03113443,0.03777428,0.1241441,,-0.001202979,0.2662944,0.2746915
42543.03125017,0.03837407,0.1259435,,-0.001202979,0.2662944,0.2746915
42543.03136574,0.04077324,0.1259435,,-0.002405566,0.2668942,0.2740917
42543.03148148,0.04137303,0.1253437,,-0.001202979,0.2668942,0.2758911
42543.03159722,0.04077324,0.1253437,,-0.001202979,0.2680938,0.2764908
42543.03171296,0.04317240,0.1253437,,-0.001202979,0.2680938,0.2758911
42543.03182870,0.04317240,0.1241441,,-0.002405566,0.2674940,0.2758911
42543.03194445,0.04017344,0.1235443,,-0.002405566,0.2668942,0.2758911
42543.03206034,0.03897386,0.1241441,,-0.001202979,0.2662944,0.2746915
42543.03217593,0.04017344,0.1217449,,-0.001202979,0.2668942,0.2758911
42543.03229167,0.03897386,0.1211451,,-0.001202979,0.2674940,0.2764908
42543.03240792,0.03897386,0.1211451,,-0.002405566,0.2674940,0.2758911
42543.03252315,0.03957365,0.1211451,,-0.001202979,0.2662944,0.2752913
42543.03263889,0.03837407,0.1217449,,-0.002405566,0.2662944,0.2746915
42543.03275513,0.04137303,0.1217449,,-0.001202979,0.2662944,0.2746915
42543.03287039,0.04137303,0.1217449,,-0.002405566,0.2674940,0.2764908
42543.03298611,0.04137303,0.1217449,,-0.002405566,0.2674940,0.2764908
42543.03310185,0.04257261,0.1217449,,-0.001202979,0.2668942,0.2758911
42543.03321809,0.04317240,0.1217449,,-0.002405566,0.2662944,0.2752913
42543.03333333,0.04077324,0.1217449,,-0.001202979,0.2668942,0.2746915
42543.03344908,0.04077324,0.1211451,,-0.002405566,0.2674940,0.2764908
42543.03356482,0.04137303,0.1217449,,-0.001202979,0.2656946,0.2746915
42543.03368056,0.04197282,0.1217449,,-0.002405566,0.2674940,0.2758911
42543.03379642,0.04077324,0.1193458,,-0.001202979,0.2674940,0.2758911
42543.03391252,0.04137303,0.1169466,,-0.002405566,0.2668942,0.2758911
42543.03402778,0.04137303,0.1169466,,-0.001202979,0.2662944,0.2746915
42543.03414364,0.04017344,0.1169466,,-0.001202979,0.2674940,0.2758911
42543.03425926,0.04137303,0.1193458,,-0.001202979,0.2674940,0.2764908
42543.03437548,0.04257261,0.1217449,,-0.002405566,0.2662944,0.2746915
42543.03449074,0.04257261,0.1217449,,-0.001202979,0.2668942,0.2758911
42543.03460648,0.04197282,0.1217449,,-0.001202979,0.2668942,0.2746915
42543.03472222,0.03957365,0.1193458,,-0.001202979,0.2668942,0.2752913
42543.03483843,0.03837407,0.1193458,,-0.002405566,0.2662944,0.2746915
42543.03495381,0.03897386,0.1193458,,-0.002405566,0.2674940,0.2758911
42543.03506945,0.04017344,0.1187460,,-0.002405566,0.2674940,0.2764908
42543.03518529,0.04257261,0.1193458,,-0.002405566,0.2674940,0.2764908
42543.03530093,0.04257261,0.1187460,,-0.001202979,0.2662944,0.2752913
42543.03541713,0.04137303,0.1211451,,-0.002405566,0.2674940,0.2758911
42543.03553287,0.04077324,0.1193458,,-0.001202979,0.2674940,0.2764908
42543.03564815,0.03897386,0.1193458,,-0.001202979,0.2668942,0.2752913
42543.03576398,0.03717449,0.1187460,,-0.001202979,0.2680938,0.2764908
42543.03587963,0.03777428,0.1193458,,-0.001202979,0.2668942,0.2752913
42543.03599537,0.04077324,0.1193458,,-0.002405566,0.2668942,0.2758911
42543.03611111,0.04017344,0.1211451,,-0.001202979,0.2680938,0.2764908
42543.03622685,0.04077324,0.1211451,,-0.001202979,0.2662944,0.2746915
42543.03634259,0.03957365,0.1211451,,-0.001202979,0.2674940,0.2764908
42543.03645833,0.04077324,0.1217449,,-0.002405566,0.2668942,0.2740917
42543.03657415,0.03957365,0.1187460,,-0.001202979,0.2668942,0.2752913
42543.03668982,0.04197282,0.1193458,,-0.001202979,0.2668942,0.2758911
42543.03680556,0.04197282,0.1193458,,-0.001202979,0.2668942,0.2752913
42543.03692130,0.04197282,0.1199456,,-0.001202979,0.2668942,0.2758911
42543.03703711,0.04197282,0.1193458,,-0.002405566,0.2668942,0.2752913
42543.03715278,0.04197282,0.1193458,,-0.001202979,0.2662944,0.2746915
42543.03726852,0.04017344,0.1193458,,-0.002405566,0.2674940,0.2764908
42543.03738426,0.04197282,0.1193458,,-0.001202979,0.2662944,0.2746915
42543.03750000,0.04257261,0.1223447,,-0.001202979,0.2662944,0.2752913
42543.03761617,0.04197282,0.1217449,,-0.001202979,0.2668942,0.2746915
42543.03773148,0.04317240,0.1217449,,-0.001202979,0.2668942,0.2758911
42543.03784722,0.04197282,0.1217449,,-0.001202979,0.2674940,0.2758911
42543.03796296,0.03957365,0.1211451,,-0.001202979,0.2668942,0.2746915
42543.03807870,0.04017344,0.1217449,,-0.002405566,0.2668942,0.2746915
42543.03819445,0.04197282,0.1217449,,-0.001202979,0.2680938,0.2758911
42543.03831030,0.04257261,0.1217449,,-0.002405566,0.2662944,0.2752913
42543.03842604,0.04137303,0.1241441,,-0.001202979,0.2674940,0.2752913
42543.03854177,0.04257261,0.1235443,,-0.001202979,0.2662944,0.2746915
42543.03865751,0.04137303,0.1241441,,-0.002405566,0.2668942,0.2758911
42543.03877325,0.04077324,0.1241441,,-0.001202979,0.2662944,0.2740917
42543.03888899,0.04077324,0.1211451,,-0.001202979,0.2674940,0.2764908
42543.03900467,0.04017344,0.1217449,,-0.002405566,0.2674940,0.2752913
42543.03912077,0.04137303,0.1211451,,-0.002405566,0.2680938,0.2758911
42543.03923615,0.04137303,0.1193458,,-0.002405566,0.2668942,0.2758911
42543.03935195,0.04017344,0.1199456,,-0.002405566,0.2662944,0.2746915
42543.03946763,0.03897386,0.1217449,,-0.001202979,0.2668942,0.2752913
42543.03958337,0.04077324,0.1199456,,-0.001202979,0.2662944,0.2752913
42543.03969910,0.04197282,0.1193458,,-0.002405566,0.2674940,0.2758911
42543.03981490,0.04197282,0.1199456,,-0.002405566,0.2674940,0.2752913
42543.03993058,0.04077324,0.1193458,,-0.002405566,0.2674940,0.2764908
42543.04004632,0.04077324,0.1193458,,-0.001202979,0.2662944,0.2746915
42543.04016212,0.03777428,0.1193458,,-0.001202979,0.2668942,0.2752913
42543.04027780,0.03717449,0.1211451,,-0.001202979,0.2680938,0.2764908
42543.04039354,0.03777428,0.1217449,,-0.001202979,0.2662944,0.2746915
42543.04050934,0.03717449,0.1217449,,-0.001202979,0.2668942,0.2752913
42543.04062502,0.03717449,0.1241441,,-0.001202979,0.2674940,0.2758911
42543.04074081,0.03717449,0.1235443,,-0.002405566,0.2662944,0.2740917
42543.04085649,0.03837407,0.1235443,,-0.002405566,0.2680938,0.2758911
42543.04097229,0.03777428,0.1241441,,-0.001202979,0.2668942,0.2752913
42543.04108797,0.03597491,0.1235443,,-0.001202979,0.2680938,0.2758911
42543.04120371,0.03537512,0.1241441,,-0.002405566,0.2668942,0.2752913
42543.04131951,0.03537512,0.1211451,,-0.001202979,0.2674940,0.2758911
