TheTime,CH1,CH2,CH3,CH6,CH7
43050.00018519,0.01115731,0.1114943,0.1186776,0.009691732,1.085504
43050.00030267,0.01115731,0.1165580,0.1136084,0.007897714,1.084308
43050.00041667,0.006088065,0.1114943,0.1186776,0.009093726,1.085504
43050.00053416,0.006088065,0.1114943,0.1186776,0.009691732,1.079524
43050.00064815,0.006088065,0.1114943,0.1186776,0.01028974,1.073544
43050.00076563,0.01115731,0.1165580,0.1186776,0.01148575,1.062780
43050.00087963,0.006088065,0.1114943,0.1186776,0.01088774,1.053212
43050.00099711,0.006088065,0.1114943,0.1136084,0.009691732,1.038860
43050.00111111,0.006088065,0.1114943,0.1186776,0.009691732,1.020920
43050.00122860,0.006088065,0.1114943,0.1136084,0.01028974,0.9993916
43050.00134259,0.006088065,0.1114943,0.1136084,0.01088774,0.9682953
43050.00146026,0.01115731,0.1114943,0.1136084,0.01088774,0.9413850
43050.00157455,0.006088065,0.1064305,0.1136084,0.009093726,0.9138767
43050.00169192,0.01115731,0.1114943,0.1136084,0.01208376,0.8851724
43050.00180874,0.01115731,0.1114943,0.1136084,0.009691732,0.8654382
43050.00192141,0.006088065,0.1064305,0.1186776,0.01088774,0.8498901
43050.00203950,0.01115731,0.1114943,0.1136084,0.01148575,0.8379300
43050.00215596,0.006088065,0.1114943,0.1136084,0.01088774,0.8253718
43050.00226863,0.006088065,0.1114943,0.1136084,0.01148575,0.8175978
43050.00238491,0.006088065,0.1114943,0.1136084,0.01208376,0.8056377
43050.00250318,0.006088065,0.1114943,0.1136084,0.01327977,0.7960696
43050.00261928,0.001018820,0.1165580,0.1136084,0.01088774,0.8020496
43050.00273358,0.006088065,0.1165580,0.1186776,0.01148575,0.8193918
43050.00284733,0.006088065,0.1064305,0.1136084,0.009691732,0.8451060
43050.00296578,0.006088065,0.1114943,0.1085392,0.01028974,0.8756043
43050.00308224,0.006088065,0.1114943,0.1085392,0.01148575,0.8911525
43050.00319455,0.006088065,0.1114943,0.1136084,0.01268176,0.8917505
43050.00331083,0.006088065,0.1114943,0.1136084,0.01268176,0.8857704
43050.00342621,0.006088065,0.1114943,0.1085392,0.01268176,0.8756043
43050.00354340,0.006088065,0.1165580,0.1186776,0.01268176,0.8690263
43050.00365751,0.001018820,0.1114943,0.1085392,0.01208376,0.8678303
43050.00377596,0.001018820,0.1114943,0.1136084,0.01208376,0.8654382
43050.00388989,0.001018820,0.1114943,0.1136084,0.01327977,0.8636442
43050.00400853,0.001018820,0.1114943,0.1136084,0.01327977,0.8612522
43050.00412137,0.001018820,0.1165580,0.1085392,0.01148575,0.8636442
43050.00423784,0.001018820,0.1114943,0.1085392,0.009093726,0.8660363
43050.00435394,0.006088065,0.1114943,0.1136084,0.01208376,0.8678303
43050.00447076,0.006088065,0.1114943,0.1085392,0.01268176,0.8726143
43050.00458650,0.001018820,0.1114943,0.1136084,0.01327977,0.8785944
43050.00470297,0.001018820,0.1114943,0.1136084,0.01208376,0.8815844
43050.00481798,0.006088065,0.1064305,0.1085392,0.01327977,0.8917505
43050.00493445,0.006088065,0.1165580,0.1136084,0.01268176,0.9001226
43050.00504946,0.001018820,0.1114943,0.1085392,0.01208376,0.9037106
43050.00516358,0.006088065,0.1064305,0.1085392,0.01208376,0.9096907
