TheTime,CH0,CH1,CH2,CH3,CH4,CH5,CH6,CH7
42532.00017699,0.1697282,0.03057680,0.1991179,0.3454667,0.001187071,0.001187071,0.07856003,0.1595317
42532.00028935,0.1685286,0.03237617,0.2009173,0.3484657,0.001187071,0.001187071,0.07436150,0.1601315
42532.00040612,0.1661294,0.03177638,0.1991179,0.3466663,0.001786862,0.001187071,0.07616087,0.1595317
42532.00052367,0.1649298,0.03297596,0.1985181,0.3466663,0.001786862,0.001187071,0.07796024,0.1601315
42532.00063850,0.1643301,0.03597491,0.1985181,0.3496653,0.001187071,0.001187071,0.08035940,0.1631305
42532.00075569,0.1643301,0.03537512,0.1997177,0.3460665,0.001187071,0.001187071,0.08035940,0.1643301
42532.00087143,0.1649298,0.03177638,0.1973185,0.3448670,0.001187071,0.001187071,0.08035940,0.1619309
42532.00098771,0.1649298,0.02877743,0.1931200,0.3484657,0.001187071,0.001187071,0.07975961,0.1643301
42532.00110436,0.1655296,0.02937722,0.1937198,0.3448670,0.001187071,0.001187071,0.08035940,0.1637303
42532.00121594,0.1655296,0.03057680,0.1949194,0.3454667,0.001187071,0.001187071,0.07975961,0.1643301
42532.00133102,0.1649298,0.03177638,0.1961189,0.3484657,0.001187071,0.001187071,0.07736045,0.1625307
42532.00144796,0.1655296,0.03417554,0.1985181,0.3442672,0.001187071,0.001187071,0.07496129,0.1619309
42532.00156587,0.1649298,0.03177638,0.1961189,0.3490655,0.001187071,0.001187071,0.07556108,0.1643301
42532.00168595,0.1649298,0.03057680,0.1943196,0.3478659,0.001786862,0.001187071,0.07616087,0.1643301
42532.00179608,0.1643301,0.02937722,0.1937198,0.3442672,0.001187071,0.001187071,0.07616087,0.1643301
42532.00191309,0.1649298,0.02817764,0.1925202,0.3472661,0.001187071,0.001187071,0.07496129,0.1661294
42532.00202955,0.1655296,0.02757785,0.1925202,0.3478659,0.001187071,0.001187071,0.07256212,0.1655296
42532.00214764,0.1679288,0.02457890,0.1913206,0.3454667,0.001187071,0.001187071,0.07196233,0.1643301
42532.00226085,0.1691284,0.02337931,0.1925202,0.3442672,0.001187071,0.001187071,0.07196233,0.1655296
42532.00237677,0.1691284,0.02517869,0.1937198,0.3484657,0.001187071,0.001786862,0.07316191,0.1661294
42532.00249594,0.1685286,0.02877743,0.1973185,0.3442672,0.001187071,0.001786862,0.07256212,0.1655296
42532.00260605,0.1679288,0.03237617,0.2003175,0.3472661,0.001187071,0.001187071,0.07496129,0.1661294
42532.00272639,0.1661294,0.03057680,0.1967187,0.3484657,0.001187071,0.001187071,0.07436150,0.1661294
42532.00283565,0.1673290,0.02757785,0.1931200,0.3484657,0.001187071,0.001187071,0.07556108,0.1679288
42532.00295588,0.1673290,0.02757785,0.1937198,0.3478659,0.001187071,0.001187071,0.07436150,0.1679288
42532.00307433,0.1661294,0.02937722,0.1949194,0.3490655,0.001187071,0.001187071,0.07436150,0.1679288
42532.00319061,0.1661294,0.02877743,0.1931200,0.3472661,0.001187071,0.001187071,0.07256212,0.1679288
42532.00330527,0.1661294,0.02637827,0.1907208,0.3466663,0.001187071,0.001187071,0.07436150,0.1673290
42532.00341631,0.1649298,0.03117659,0.1961189,0.3436674,0.001187071,0.001187071,0.07556108,0.1679288
42532.00353639,0.1655296,0.03357575,0.2003175,0.3448670,0.001187071,0.001786862,0.07616087,0.1679288
42532.00364959,0.1679288,0.02997701,0.1973185,0.3442672,0.001187071,0.001786862,0.07376171,0.1679288
42532.00376461,0.1709277,0.02457890,0.1949194,0.3424678,0.001187071,0.001786862,0.07136254,0.1673290
42532.00388306,0.1745265,0.02038036,0.1937198,0.3484657,0.001187071,0.001187071,0.07196233,0.1679288
42532.00399681,0.1727271,0.02157994,0.1937198,0.3448670,0.001187071,0.001187071,0.07256212,0.1703280
42532.00411617,0.1709277,0.02397911,0.1943196,0.3454667,0.001187071,0.001187071,0.07436150,0.1679288
42532.00423191,0.1679288,0.02817764,0.1961189,0.3454667,0.001187071,0.001187071,0.07676066,0.1703280
42532.00434512,0.1643301,0.03117659,0.1949194,0.3484657,0.001187071,0.001187071,0.07736045,0.1679288
42532.00446104,0.1649298,0.02997701,0.1943196,0.3478659,0.001187071,0.001187071,0.07736045,0.1661294
42532.00457804,0.1655296,0.02937722,0.1937198,0.3454667,0.001187071,0.001786862,0.07676066,0.1643301
42532.00469342,0.1691284,0.02397911,0.1925202,0.3484657,0.001187071,0.001786862,0.07616087,0.1637303
42532.00480681,0.1727271,0.02217973,0.1955191,0.3472661,0.001786862,0.001187071,0.07616087,0.1643301
42532.00492526,0.1709277,0.02697806,0.1967187,0.3430676,0.001786862,0.001187071,0.07676066,0.1661294
42532.00504064,0.1679288,0.02757785,0.1961189,0.3466663,0.001187071,0.001187071,0.07676066,0.1661294
42532.00515765,0.1679288,0.02757785,0.1949194,0.3478659,0.001187071,0.001187071,0.07616087,0.1661294
42532.00526814,0.1673290,0.02877743,0.1943196,0.3484657,0.001786862,0.001187071,0.07496129,0.1679288
42532.00538352,0.1703280,0.02457890,0.1949194,0.3472661,0.001187071,0.001187071,0.07316191,0.1679288
42532.00550342,0.1727271,0.02217973,0.1955191,0.3472661,0.001187071,0.001187071,0.07256212,0.1697282
42532.00561634,0.1733269,0.02337931,0.1967187,0.3454667,0.001187071,0.001187071,0.07076275,0.1703280
42532.00573281,0.1715275,0.02517869,0.1961189,0.3478659,0.001187071,0.001187071,0.07256212,0.1703280
