TheTime,CH1,CH2,CH3,CH6,CH7
43800.00011578,0.01622655,0.1266855,0.1440236,0.02523989,0.2297579
43800.00023153,0.01622655,0.1266855,0.1389544,0.02523989,0.2297579
43800.00034728,0.01115731,0.1317493,0.1490928,0.02284786,0.2315519
43800.00046304,0.01622655,0.1266855,0.1440236,0.02224986,0.2321499
43800.00057879,0.01622655,0.1266855,0.1490928,0.02344587,0.2315519
43800.00069455,0.02129580,0.1266855,0.1490928,0.02464188,0.2333460
43800.00081019,0.01115731,0.1317493,0.1440236,0.02523989,0.2333460
43800.00092593,0.01622655,0.1317493,0.1440236,0.02583789,0.2381300
43800.00104167,0.01622655,0.1266855,0.1440236,0.02583789,0.2381300
43800.00115741,0.01115731,0.1317493,0.1490928,0.02404387,0.2381300
43800.00127315,0.01115731,0.1317493,0.1440236,0.02344587,0.2363360
43800.00138890,0.01115731,0.1266855,0.1389544,0.02404387,0.2333460
43800.00150465,0.01115731,0.1317493,0.1389544,0.02464188,0.2315519
43800.00162040,0.01115731,0.1317493,0.1389544,0.02404387,0.2315519
43800.00173616,0.01115731,0.1266855,0.1389544,0.02284786,0.2297579
43800.00185191,0.01115731,0.1216218,0.1440236,0.02404387,0.2315519
43800.00196767,0.01622655,0.1266855,0.1389544,0.02464188,0.2333460
43800.00208342,0.01115731,0.1216218,0.1440236,0.02284786,0.2363360
43800.00219918,0.01622655,0.1266855,0.1440236,0.02284786,0.2375320
43800.00231482,0.01115731,0.1317493,0.1541620,0.02523989,0.2399240
43800.00243056,0.01622655,0.1266855,0.1440236,0.02643590,0.2417180
43800.00254630,0.01115731,0.1266855,0.1338852,0.02583789,0.2417180
43800.00266204,0.01115731,0.1266855,0.1389544,0.02643590,0.2399240
43800.00277778,0.01622655,0.1216218,0.1338852,0.02763191,0.2357380
43800.00289353,0.01622655,0.1266855,0.1389544,0.03062194,0.2315519
43800.00300928,0.01622655,0.1266855,0.1389544,0.02643590,0.2279639
43800.00312503,0.01115731,0.1266855,0.1440236,0.02523989,0.2237779
43800.00324079,0.01622655,0.1266855,0.1389544,0.02643590,0.2195918
43800.00335654,0.01622655,0.1216218,0.1338852,0.02703390,0.2171998
43800.00347230,0.01622655,0.1165580,0.1338852,0.02643590,0.2177978
43800.00358805,0.01115731,0.1216218,0.1338852,0.02822992,0.2195918
43800.00370380,0.01115731,0.1266855,0.1389544,0.02822992,0.2195918
43800.00381955,0.01622655,0.1216218,0.1338852,0.02523989,0.2207878
43800.00393519,0.01622655,0.1216218,0.1338852,0.02523989,0.2195918
43800.00405093,0.01622655,0.1165580,0.1338852,0.02822992,0.2201898
43800.00416667,0.01622655,0.1165580,0.1338852,0.02882792,0.2201898
43800.00428241,0.01115731,0.1165580,0.1338852,0.02583789,0.2195918
43800.00439815,0.01622655,0.1216218,0.1389544,0.02703390,0.2201898
43800.00451390,0.01622655,0.1165580,0.1338852,0.02822992,0.2195918
43800.00462965,0.01622655,0.1216218,0.1338852,0.02882792,0.2219838
43800.00474541,0.01115731,0.1165580,0.1389544,0.03062194,0.2213858
43800.00486116,0.01622655,0.1216218,0.1288160,0.03002393,0.2213858
43800.00497691,0.01622655,0.1216218,0.1338852,0.02763191,0.2213858
43800.00509267,0.01622655,0.1266855,0.1338852,0.02822992,0.2219838
43800.00520842,0.01115731,0.1165580,0.1338852,0.02703390,0.2213858
43800.00532418,0.006088065,0.1216218,0.1338852,0.02763191,0.2219838
43800.00543982,0.01115731,0.1165580,0.1389544,0.02643590,0.2195918
43800.00555556,0.01115731,0.1266855,0.1389544,0.02763191,0.2195918
43800.00567130,0.01115731,0.1266855,0.1338852,0.03002393,0.2177978
43800.00578704,0.01115731,0.1266855,0.1338852,0.02703390,0.2171998
43800.00590278,0.006088065,0.1216218,0.1338852,0.02703390,0.2177978
43800.00601852,0.01115731,0.1165580,0.1237468,0.02822992,0.2177978
43800.00613427,0.01115731,0.1216218,0.1288160,0.02583789,0.2189938
43800.00625002,0.01115731,0.1165580,0.1288160,0.02942593,0.2195918
43800.00636578,0.01115731,0.1165580,0.1338852,0.02882792,0.2219838
43800.00648153,0.01115731,0.1216218,0.1338852,0.02583789,0.2237779
43800.00659729,0.01115731,0.1216218,0.1288160,0.03002393,0.2237779
43800.00671304,0.01115731,0.1165580,0.1237468,0.03002393,0.2237779
43800.00682879,0.01115731,0.1165580,0.1288160,0.02763191,0.2231799
43800.00694455,0.01115731,0.1165580,0.1288160,0.03002393,0.2219838
43800.00706019,0.01115731,0.1216218,0.1288160,0.03121995,0.2195918
43800.00717593,0.01115731,0.1114943,0.1288160,0.02882792,0.2195918
43800.00729167,0.01622655,0.1114943,0.1237468,0.02882792,0.2201898
43800.00740741,0.01115731,0.1114943,0.1288160,0.02882792,0.2171998
43800.00752315,0.01115731,0.1165580,0.1288160,0.02942593,0.2195918
43800.00763889,0.01115731,0.1114943,0.1288160,0.03062194,0.2195918
43800.00775464,0.01622655,0.1165580,0.1288160,0.03002393,0.2189938
43800.00787039,0.01115731,0.1165580,0.1338852,0.03062194,0.2177978
43800.00798615,0.01115731,0.1165580,0.1338852,0.03241596,0.2171998
43800.00810190,0.01115731,0.1216218,0.1338852,0.03121995,0.2177978
43800.00821765,0.01115731,0.1165580,0.1288160,0.03121995,0.2154058
43800.00833340,0.01622655,0.1165580,0.1237468,0.02822992,0.2166018
43800.00844916,0.01115731,0.1165580,0.1288160,0.03121995,0.2136118
43800.00856491,0.01115731,0.1216218,0.1288160,0.03241596,0.2118177
43800.00868066,0.006088065,0.1266855,0.1288160,0.03241596,0.2112197
43800.00879630,0.01115731,0.1216218,0.1288160,0.03062194,0.2112197
43800.00891204,0.01622655,0.1216218,0.1288160,0.03181795,0.2112197
43800.00902778,0.01622655,0.1216218,0.1288160,0.02942593,0.2112197
43800.00914352,0.01622655,0.1216218,0.1338852,0.03002393,0.2118177
43800.00925926,0.01115731,0.1216218,0.1338852,0.03002393,0.2118177
43800.00937500,0.01115731,0.1266855,0.1389544,0.03002393,0.2118177
43800.00949075,0.01115731,0.1216218,0.1389544,0.02882792,0.2124157
43800.00960650,0.01115731,0.1266855,0.1338852,0.02942593,0.2124157
43800.00972226,0.006088065,0.1216218,0.1338852,0.03062194,0.2118177
43800.00983801,0.01115731,0.1216218,0.1338852,0.02882792,0.2100237
43800.00995376,0.01115731,0.1165580,0.1288160,0.02942593,0.2076317
43800.01006952,0.01622655,0.1165580,0.1288160,0.03121995,0.2058377
43800.01018527,0.01115731,0.1216218,0.1288160,0.03062194,0.2058377
43800.01030103,0.006088065,0.1216218,0.1288160,0.02942593,0.2034457
43800.01041667,0.01115731,0.1114943,0.1288160,0.03062194,0.2034457
43800.01053241,0.006088065,0.1216218,0.1288160,0.03062194,0.2034457
43800.01064815,0.01115731,0.1216218,0.1288160,0.02822992,0.2028477
43800.01076389,0.006088065,0.1266855,0.1338852,0.02822992,0.2034457
43800.01087963,0.01115731,0.1216218,0.1389544,0.03241596,0.2058377
43800.01099537,0.01115731,0.1114943,0.1288160,0.03062194,0.2064357
43800.01111112,0.01115731,0.1216218,0.1338852,0.02763191,0.2076317
43800.01122687,0.01115731,0.1165580,0.1288160,0.02822992,0.2082297
43800.01134262,0.01115731,0.1165580,0.1338852,0.02822992,0.2076317
43800.01145838,0.01115731,0.1165580,0.1338852,0.02763191,0.2076317
43800.01157413,0.006088065,0.1216218,0.1237468,0.02822992,0.2058377
43800.01168989,0.006088065,0.1216218,0.1288160,0.02703390,0.2058377
43800.01180564,0.006088065,0.1216218,0.1288160,0.02763191,0.2058377
43800.01192139,0.006088065,0.1216218,0.1288160,0.02763191,0.2034457
43800.01203714,0.006088065,0.1216218,0.1338852,0.02703390,0.2052397
43800.01215278,0.01115731,0.1266855,0.1338852,0.02643590,0.2058377
43800.01226852,0.006088065,0.1266855,0.1338852,0.02464188,0.2058377
43800.01238426,0.01115731,0.1216218,0.1389544,0.02703390,0.2040437
43800.01250000,0.01115731,0.1266855,0.1389544,0.02763191,0.1992596
43800.01261574,0.01115731,0.1216218,0.1338852,0.02763191,0.1980636
43800.01273149,0.01115731,0.1165580,0.1288160,0.02643590,0.1956716
43800.01284725,0.01115731,0.1216218,0.1338852,0.02464188,0.1956716
43800.01296300,0.01115731,0.1317493,0.1389544,0.02583789,0.1956716
43800.01307875,0.01115731,0.1266855,0.1389544,0.02643590,0.1956716
43800.01319451,0.006088065,0.1266855,0.1389544,0.02703390,0.1974656
43800.01331026,0.01115731,0.1266855,0.1389544,0.02643590,0.1962696
43800.01342602,0.01115731,0.1266855,0.1389544,0.02583789,0.1974656
43800.01354177,0.01115731,0.1216218,0.1338852,0.02703390,0.1974656
43800.01365741,0.006088065,0.1216218,0.1338852,0.02763191,0.1968676
43800.01377315,0.01115731,0.1165580,0.1338852,0.02523989,0.1974656
43800.01388889,0.01115731,0.1216218,0.1338852,0.02404387,0.1980636
43800.01400463,0.01115731,0.1266855,0.1338852,0.02404387,0.1998576
43800.01412037,0.006088065,0.1266855,0.1389544,0.02284786,0.1992596
43800.01423611,0.01622655,0.1216218,0.1389544,0.02284786,0.2022496
43800.01435186,0.01115731,0.1216218,0.1338852,0.02224986,0.2022496
