TheTime,CH6,CH7,output,CH0,CH1,CH2
42536.48657408,0.1685286,0.1319414,,-0.001202979,0.02577848,0.3382693
42536.48668982,0.1667292,0.1289424,,-0.001202979,0.02038036,0.3382693
42536.48680556,0.1661294,0.1331410,,-0.002405566,0.02277952,0.3370697
42536.48692130,0.1661294,0.1325412,,-0.001202979,0.02697806,0.3370697
42536.48703704,0.1661294,0.1319414,,-0.001202979,0.02577848,0.3364699
42536.48715278,0.1649298,0.1337407,,-0.002405566,0.02337931,0.3352703
42536.48726852,0.1649298,0.1319414,,-0.001202979,0.02098015,0.3334709
42536.48738426,0.1655296,0.1313416,,-0.002405566,0.02217973,0.3346705
42536.48750000,0.1661294,0.1319414,,-0.001202979,0.02337931,0.3346705
42536.48761574,0.1667292,0.1301420,,-0.002405566,0.02457890,0.3340707
42536.48773148,0.1679288,0.1301420,,-0.001202979,0.01858099,0.3322714
42536.48784722,0.1661294,0.1295422,,-0.002405566,0.01438246,0.3340707
42536.48796296,0.1637303,0.1319414,,-0.002405566,0.02157994,0.3358701
42536.48807870,0.1667292,0.1325412,,-0.001202979,0.03057680,0.3388690
42536.48819445,0.1667292,0.1343405,,-0.001202979,0.03357575,0.3436674
42536.48831019,0.1673290,0.1361399,,-0.001202979,0.03117659,0.3412682
42536.48842593,0.1691284,0.1379393,,-0.002405566,0.02817764,0.3394688
42536.48854167,0.1685286,0.1379393,,-0.001202979,0.02697806,0.3382693
42536.48865741,0.1667292,0.1421378,,-0.002405566,0.02757785,0.3394688
42536.48877315,0.1709277,0.1451368,,-0.002405566,0.02577848,0.3370697
42536.48888889,0.1721273,0.1463363,,-0.001202979,0.02217973,0.3352703
42536.48900463,0.1733269,0.1475359,,-0.002405566,0.01798120,0.3340707
42536.48912037,0.1739267,0.1499351,,-0.001202979,0.01738141,0.3322714
42536.48923611,0.1721273,0.1499351,,-0.001202979,0.01738141,0.3328711
42536.48935196,0.1709277,0.1499351,,-0.001202979,0.02038036,0.3328711
42536.48946770,0.1697282,0.1499351,,-0.001202979,0.02217973,0.3346705
42536.48958344,0.1691284,0.1481357,,-0.002405566,0.02217973,0.3352703
42536.48969918,0.1673290,0.1481357,,-0.002405566,0.01978057,0.3346705
42536.48981492,0.1679288,0.1481357,,-0.001202979,0.02217973,0.3340707
42536.48993066,0.1667292,0.1481357,,-0.001202979,0.02817764,0.3358701
42536.49004640,0.1637303,0.1499351,,-0.002405566,0.02937722,0.3364699
42536.49016214,0.1601315,0.1499351,,-0.001202979,0.02937722,0.3364699
42536.49027788,0.1607313,0.1553332,,-0.002405566,0.02637827,0.3364699
42536.49039362,0.1589319,0.1643301,,-0.001202979,0.02457890,0.3376695
42536.49050936,0.1565328,0.1715275,,-0.001202979,0.02757785,0.3388690
42536.49062510,0.1595317,0.1763259,,-0.001202979,0.02637827,0.3364699
42536.49074084,0.1589319,0.1799246,,-0.002405566,0.02277952,0.3346705
42536.49085658,0.1613311,0.1799246,,-0.002405566,0.02337931,0.3364699
42536.49097232,0.1643301,0.1757261,,-0.002405566,0.02397911,0.3388690
42536.49108806,0.1667292,0.1721273,,-0.002405566,0.02577848,0.3394688
42536.49120380,0.1637303,0.1721273,,-0.001202979,0.02937722,0.3412682
42536.49131954,0.1589319,0.1739267,,-0.002405566,0.02877743,0.3388690
42536.49143527,0.1589319,0.1781252,,-0.001202979,0.02577848,0.3364699
42536.49155101,0.1613311,0.1799246,,-0.002405566,0.02577848,0.3346705
42536.49166675,0.1649298,0.1799246,,-0.001202979,0.02577848,0.3358701
42536.49178249,0.1637303,0.1781252,,-0.002405566,0.02697806,0.3358701
42536.49189823,0.1589319,0.1739267,,-0.002405566,0.03117659,0.3358701
42536.49201397,0.1565328,0.1757261,,-0.001202979,0.03357575,0.3352703
42536.49212971,0.1517345,0.1823238,,-0.002405566,0.02877743,0.3352703
42536.49224545,0.1517345,0.1883217,,-0.001202979,0.02697806,0.3382693
42536.49236119,0.1523342,0.1943196,,-0.001202979,0.02877743,0.3406684
42536.49247693,0.1517345,0.1919204,,-0.001202979,0.02577848,0.3400686
42536.49259267,0.1535338,0.1847229,,-0.001202979,0.02877743,0.3388690
42536.49270841,0.1541336,0.1763259,,-0.001202979,0.03237617,0.3394688
42536.49282415,0.1553332,0.1673290,,-0.001202979,0.03117659,0.3406684
42536.49293989,0.1535338,0.1613311,,-0.001202979,0.02937722,0.3406684
42536.49305563,0.1541336,0.1577324,,-0.002405566,0.02997701,0.3412682
42536.49317137,0.1553332,0.1535338,,-0.002405566,0.03057680,0.3412682
42536.49328711,0.1559330,0.1517345,,-0.002405566,0.03237617,0.3412682
42536.49340285,0.1577324,0.1499351,,-0.002405566,0.03237617,0.3400686
42536.49351859,0.1547334,0.1475359,,-0.002405566,0.03297596,0.3406684
42536.49363433,0.1553332,0.1487355,,-0.002405566,0.03357575,0.3376695
42536.49375007,0.1559330,0.1481357,,-0.002405566,0.02817764,0.3370697
42536.49386580,0.1601315,0.1499351,,-0.002405566,0.02517869,0.3376695
42536.49398154,0.1619309,0.1523342,,-0.001202979,0.02517869,0.3382693
42536.49409728,0.1625307,0.1523342,,-0.001202979,0.02577848,0.3400686
42536.49421302,0.1631305,0.1535338,,-0.002405566,0.02637827,0.3400686
42536.49432876,0.1637303,0.1559330,,-0.002405566,0.02457890,0.3382693
42536.49444450,0.1631305,0.1559330,,-0.001202979,0.02457890,0.3364699
42536.49456024,0.1613311,0.1553332,,-0.001202979,0.02757785,0.3376695
42536.49467598,0.1655296,0.1541336,,-0.001202979,0.03177638,0.3394688
42536.49479172,0.1643301,0.1493353,,-0.002405566,0.03597491,0.3412682
42536.49490746,0.1619309,0.1487355,,-0.001202979,0.03417554,0.3424678
42536.49502320,0.1619309,0.1457365,,-0.001202979,0.02937722,0.3400686
42536.49513894,0.1619309,0.1451368,,-0.002405566,0.02757785,0.3376695
42536.49525468,0.1619309,0.1427376,,-0.002405566,0.02517869,0.3352703
42536.49537042,0.1637303,0.1421378,,-0.002405566,0.02217973,0.3310718
42536.49548616,0.1679288,0.1427376,,-0.001202979,0.02337931,0.3310718
42536.49560190,0.1649298,0.1427376,,-0.001202979,0.02457890,0.3310718
42536.49571764,0.1631305,0.1427376,,-0.002405566,0.02577848,0.3322714
42536.49583338,0.1667292,0.1445370,,-0.002405566,0.02457890,0.3304720
42536.49594912,0.1685286,0.1481357,,-0.001202979,0.02577848,0.3310718
42536.49606486,0.1679288,0.1517345,,-0.001202979,0.02757785,0.3334709
42536.49618060,0.1661294,0.1577324,,-0.002405566,0.02577848,0.3334709
42536.49629633,0.1631305,0.1643301,,-0.002405566,0.02337931,0.3334709
42536.49641208,0.1667292,0.1697282,,-0.001202979,0.01918078,0.3298722
42536.49652781,0.1703280,0.1739267,,-0.002405566,0.01438246,0.3268732
42536.49664355,0.1709277,0.1745265,,-0.001202979,0.01678162,0.3298722
42536.49675929,0.1679288,0.1733269,,-0.001202979,0.02277952,0.3334709
42536.49687503,0.1661294,0.1697282,,-0.002405566,0.02517869,0.3328711
42536.49699077,0.1661294,0.1637303,,-0.001202979,0.02577848,0.3334709
42536.49710651,0.1625307,0.1577324,,-0.001202979,0.02517869,0.3304720
42536.49722225,0.1613311,0.1541336,,-0.001202979,0.01798120,0.3262734
42536.49733799,0.1637303,0.1535338,,-0.001202979,0.01678162,0.3280728
42536.49745373,0.1655296,0.1595317,,-0.001202979,0.01858099,0.3286726
42536.49756947,0.1655296,0.1649298,,-0.002405566,0.02637827,0.3346705
42536.49768521,0.1619309,0.1673290,,-0.001202979,0.02877743,0.3406684
42536.49780095,0.1613311,0.1691284,,-0.002405566,0.02397911,0.3388690
42536.49791669,0.1637303,0.1679288,,-0.001202979,0.02757785,0.3376695
42536.49803243,0.1643301,0.1619309,,-0.002405566,0.02697806,0.3322714
42536.49814817,0.1601315,0.1553332,,-0.001202979,0.02038036,0.3268732
42536.49826391,0.1607313,0.1481357,,-0.002405566,0.02337931,0.3322714
42536.49837965,0.1613311,0.1421378,,-0.002405566,0.02997701,0.3382693
42536.49849539,0.1619309,0.1379393,,-0.002405566,0.02697806,0.3370697
42536.49861113,0.1643301,0.1355401,,-0.002405566,0.02637827,0.3364699
42536.49872687,0.1655296,0.1361399,,-0.002405566,0.02038036,0.3328711
42536.49884261,0.1637303,0.1403384,,-0.001202979,0.01978057,0.3298722
42536.49895834,0.1631305,0.1427376,,-0.002405566,0.01978057,0.3268732
42536.49907408,0.1643301,0.1463363,,-0.001202979,0.01978057,0.3250739
42536.49918982,0.1685286,0.1463363,,-0.002405566,0.02757785,0.3298722
42536.49930556,0.1679288,0.1481357,,-0.002405566,0.02817764,0.3340707
42536.49942130,0.1655296,0.1487355,,-0.002405566,0.02098015,0.3310718
42536.49953704,0.1625307,0.1463363,,-0.002405566,0.01798120,0.3268732
42536.49965278,0.1631305,0.1457365,,-0.002405566,0.02038036,0.3292724
42536.49976852,0.1655296,0.1463363,,-0.002405566,0.02217973,0.3316716
42536.49988426,0.1649298,0.1481357,,-0.001202979,0.02277952,0.3328711
42536.50000000,0.1655296,0.1499351,,-0.002405566,0.02517869,0.3334709
42536.50011574,0.1661294,0.1493353,,-0.002405566,0.02877743,0.3340707
42536.50023148,0.1679288,0.1505349,,-0.002405566,0.02637827,0.3322714
42536.50034722,0.1679288,0.1541336,,-0.002405566,0.02337931,0.3322714
42536.50046296,0.1661294,0.1673290,,-0.001202979,0.02337931,0.3322714
42536.50057870,0.1679288,0.1901210,,-0.002405566,0.02217973,0.3316716
42536.50069445,0.1667292,0.2213101,,-0.002405566,0.02337931,0.3316716
42536.50081019,0.1643301,0.2536988,,-0.002405566,0.02817764,0.3328711
42536.50092593,0.1589319,0.2782902,,-0.001202979,0.02817764,0.3346705
42536.50104167,0.1595317,0.2914856,,-0.001202979,0.02517869,0.3334709
42536.50115741,0.1613311,0.2914856,,-0.002405566,0.02457890,0.3322714
42536.50127315,0.1619309,0.2836883,,-0.002405566,0.02517869,0.3316716
42536.50138889,0.1625307,0.2758911,,-0.001202979,0.02637827,0.3310718
42536.50150463,0.1607313,0.2662944,,-0.002405566,0.03057680,0.3334709
42536.50162037,0.1607313,0.2471011,,-0.002405566,0.03117659,0.3364699
42536.50173611,0.1631305,0.2303070,,-0.002405566,0.02637827,0.3346705
42536.50185185,0.1619309,0.2117135,,-0.002405566,0.02457890,0.3310718
42536.50196759,0.1589319,0.1919204,,-0.002405566,0.02757785,0.3334709
42536.50208333,0.1607313,0.1781252,,-0.001202979,0.03057680,0.3358701
42536.50219908,0.1595317,0.1697282,,-0.001202979,0.02877743,0.3346705
42536.50231482,0.1577324,0.1655296,,-0.001202979,0.02697806,0.3328711
42536.50243056,0.1577324,0.1619309,,-0.002405566,0.02637827,0.3328711
42536.50254630,0.1553332,0.1601315,,-0.002405566,0.02817764,0.3328711
42536.50266204,0.1547334,0.1637303,,-0.001202979,0.03117659,0.3352703
42536.50277778,0.1589319,0.1661294,,-0.001202979,0.03177638,0.3364699
42536.50289352,0.1637303,0.1679288,,-0.002405566,0.02757785,0.3352703
42536.50300926,0.1643301,0.1685286,,-0.002405566,0.02937722,0.3346705
42536.50312500,0.1643301,0.1661294,,-0.002405566,0.03357575,0.3358701
42536.50324074,0.1637303,0.1601315,,-0.002405566,0.03297596,0.3376695
42536.50335648,0.1625307,0.1559330,,-0.002405566,0.03057680,0.3376695
42536.50347222,0.1619309,0.1523342,,-0.002405566,0.03117659,0.3376695
42536.50358796,0.1613311,0.1481357,,-0.001202979,0.02757785,0.3328711
42536.50370370,0.1637303,0.1481357,,-0.001202979,0.02217973,0.3280728
42536.50381945,0.1655296,0.1469361,,-0.002405566,0.02757785,0.3316716
42536.50393519,0.1637303,0.1457365,,-0.001202979,0.02817764,0.3352703
42536.50405093,0.1595317,0.1457365,,-0.002405566,0.02517869,0.3352703
42536.50416667,0.1559330,0.1463363,,-0.002405566,0.02457890,0.3340707
42536.50428241,0.1541336,0.1445370,,-0.001202979,0.02997701,0.3352703
42536.50439815,0.1529340,0.1421378,,-0.002405566,0.02937722,0.3388690
42536.50451389,0.1535338,0.1403384,,-0.002405566,0.02337931,0.3346705
42536.50462963,0.1535338,0.1385391,,-0.001202979,0.02457890,0.3328711
42536.50474537,0.1541336,0.1361399,,-0.002405566,0.02637827,0.3316716
42536.50486111,0.1589319,0.1355401,,-0.002405566,0.02337931,0.3298722
42536.50497685,0.1619309,0.1361399,,-0.002405566,0.02337931,0.3298722
42536.50509259,0.1601315,0.1361399,,-0.002405566,0.02157994,0.3286726
42536.50520833,0.1601315,0.1361399,,-0.002405566,0.02157994,0.3286726
42536.50532408,0.1649298,0.1361399,,-0.002405566,0.02277952,0.3286726
42536.50543982,0.1643301,0.1361399,,-0.002405566,0.02817764,0.3322714
42536.50555556,0.1613311,0.1361399,,-0.002405566,0.02937722,0.3340707
42536.50567130,0.1583321,0.1361399,,-0.002405566,0.02817764,0.3340707
42536.50578704,0.1601315,0.1373395,,-0.001202979,0.02457890,0.3334709
42536.50590278,0.1613311,0.1379393,,-0.002405566,0.01858099,0.3292724
42536.50601852,0.1589319,0.1403384,,-0.002405566,0.01978057,0.3250739
42536.50613426,0.1595317,0.1397386,,-0.001202979,0.02877743,0.3286726
42536.50625000,0.1601315,0.1427376,,-0.002405566,0.02817764,0.3328711
42536.50636574,0.1583321,0.1427376,,-0.001202979,0.02277952,0.3304720
42536.50648148,0.1565328,0.1397386,,-0.002405566,0.02157994,0.3286726
42536.50659722,0.1595317,0.1403384,,-0.001202979,0.02277952,0.3292724
42536.50671296,0.1583321,0.1397386,,-0.002405566,0.02277952,0.3286726
42536.50682870,0.1541336,0.1397386,,-0.002405566,0.02577848,0.3316716
42536.50694445,0.1535338,0.1427376,,-0.002405566,0.02817764,0.3340707
42536.50706030,0.1565328,0.1457365,,-0.001202979,0.02517869,0.3316716
42536.50717604,0.1547334,0.1499351,,-0.001202979,0.02637827,0.3298722
42536.50729178,0.1523342,0.1541336,,-0.002405566,0.02757785,0.3292724
42536.50740752,0.1517345,0.1577324,,-0.002405566,0.02637827,0.3274730
42536.50752326,0.1481357,0.1595317,,-0.002405566,0.02997701,0.3298722
42536.50763900,0.1445370,0.1595317,,-0.001202979,0.02817764,0.3316716
42536.50775474,0.1499351,0.1595317,,-0.001202979,0.02937722,0.3364699
42536.50787048,0.1523342,0.1559330,,-0.002405566,0.03657470,0.3418680
42536.50798622,0.1517345,0.1541336,,-0.002405566,0.03657470,0.3394688
42536.50810196,0.1529340,0.1517345,,-0.002405566,0.03237617,0.3364699
42536.50821769,0.1529340,0.1523342,,-0.001202979,0.02997701,0.3334709
42536.50833343,0.1481357,0.1547334,,-0.001202979,0.02697806,0.3310718
42536.50844917,0.1463363,0.1559330,,-0.001202979,0.02697806,0.3322714
42536.50856491,0.1469361,0.1559330,,-0.002405566,0.02517869,0.3328711
42536.50868065,0.1475359,0.1541336,,-0.002405566,0.02397911,0.3310718
42536.50879639,0.1475359,0.1523342,,-0.002405566,0.02397911,0.3304720
42536.50891213,0.1481357,0.1499351,,-0.002405566,0.02757785,0.3340707
42536.50902787,0.1451368,0.1481357,,-0.002405566,0.02997701,0.3364699
42536.50914361,0.1451368,0.1475359,,-0.002405566,0.03117659,0.3370697
42536.50925935,0.1427376,0.1487355,,-0.001202979,0.03237617,0.3376695
42536.50937509,0.1445370,0.1493353,,-0.002405566,0.02697806,0.3340707
42536.50949083,0.1487355,0.1523342,,-0.002405566,0.02337931,0.3304720
42536.50960657,0.1523342,0.1493353,,-0.001202979,0.02697806,0.3334709
42536.50972231,0.1535338,0.1481357,,-0.001202979,0.02817764,0.3358701
42536.50983805,0.1523342,0.1457365,,-0.002405566,0.02577848,0.3358701
42536.50995379,0.1517345,0.1445370,,-0.001202979,0.02937722,0.3352703
42536.51006953,0.1559330,0.1439372,,-0.002405566,0.03417554,0.3358701
42536.51018527,0.1535338,0.1445370,,-0.002405566,0.03477533,0.3376695
42536.51030101,0.1541336,0.1427376,,-0.001202979,0.02997701,0.3322714
42536.51041675,0.1541336,0.1427376,,-0.001202979,0.02337931,0.3292724
42536.51053249,0.1541336,0.1397386,,-0.002405566,0.02337931,0.3316716
42536.51064823,0.1523342,0.1361399,,-0.002405566,0.02697806,0.3346705
42536.51076397,0.1499351,0.1355401,,-0.001202979,0.02577848,0.3310718
42536.51087971,0.1493353,0.1337407,,-0.002405566,0.02157994,0.3274730
42536.51099545,0.1529340,0.1343405,,-0.002405566,0.02277952,0.3286726
42536.51111119,0.1547334,0.1343405,,-0.002405566,0.02577848,0.3298722
42536.51122693,0.1535338,0.1337407,,-0.002405566,0.02817764,0.3304720
42536.51134267,0.1505349,0.1337407,,-0.002405566,0.02577848,0.3310718
42536.51145840,0.1529340,0.1337407,,-0.001202979,0.02457890,0.3316716
42536.51157414,0.1547334,0.1349403,,-0.002405566,0.02457890,0.3328711
42536.51168988,0.1547334,0.1403384,,-0.001202979,0.02277952,0.3316716
42536.51180562,0.1583321,0.1457365,,-0.001202979,0.02337931,0.3304720
42536.51192136,0.1637303,0.1481357,,-0.001202979,0.02637827,0.3316716
42536.51203710,0.1595317,0.1505349,,-0.002405566,0.02697806,0.3334709
42536.51215284,0.1547334,0.1469361,,-0.002405566,0.02517869,0.3340707
42536.51226858,0.1505349,0.1403384,,-0.001202979,0.02697806,0.3334709
42536.51238432,0.1529340,0.1361399,,-0.001202979,0.02997701,0.3334709
