TheTime,CH6,CH7,output,CH0,CH1,CH2
42545.41828704,0.06056632,0.1799246,,-0.007215914,0.9998380,0.002386652
42545.41840278,0.06056632,0.1793248,,-0.008418501,0.9998380,0.001187071
42545.41851852,0.06416506,0.1781252,,-0.007215914,1.000438,0.001187071
42545.41863426,0.06056632,0.1769256,,-0.007215914,0.3238743,0.001786862
42545.41875000,0.06116611,0.1763259,,-0.008418501,0.3106789,0.002986442
42545.41886585,0.05696758,0.1769256,,-0.008418501,0.2998827,0.006585184
42545.41898159,0.05816716,0.1763259,,-0.007215914,0.2950843,0.004785813
42545.41909722,0.06116611,0.1727271,,-0.008418501,0.2896862,0.003586233
42545.41921296,0.06236569,0.1727271,,-0.007215914,0.2806894,0.003586233
42545.41932871,0.05996653,0.1727271,,-0.007215914,0.2734919,0.002386652
42545.41944445,0.06056632,0.1739267,,-0.007215914,0.2674940,0.001786862
42545.41956030,0.06176590,0.1739267,,-0.007215914,0.2596967,0.001187071
42545.41967602,0.06056632,0.1727271,,-0.008418501,0.2524992,0.002386652
42545.41979178,0.05996653,0.1745265,,-0.007215914,0.2453017,0.001187071
42545.41990750,0.05816716,0.1733269,,-0.007215914,0.2381043,0.001187071
42545.42002325,0.05876695,0.1757261,,-0.007215914,0.2303070,0.001187071
42545.42013899,0.06116611,0.1769256,,-0.007215914,0.2249089,0.001786862
42545.42025473,0.06056632,0.1733269,,-0.007215914,0.2189110,0.001187071
42545.42037047,0.06116611,0.1727271,,-0.007215914,0.2117135,0.001187071
42545.42048621,0.06116611,0.1715275,,-0.007215914,0.2033164,0.004785813
42545.42060195,0.05996653,0.1727271,,-0.008418501,0.1985181,0.005385604
42545.42071767,0.05936674,0.1709277,,-0.007215914,0.1961189,0.003586233
42545.42083342,0.05996653,0.1721273,,-0.008418501,0.1871221,0.002986442
42545.42094916,0.05816716,0.1709277,,-0.007215914,0.1817240,0.007184975
42545.42106490,0.05636778,0.1715275,,-0.008418501,0.1757261,0.004186023
42545.42118064,0.05816716,0.1727271,,-0.007215914,0.1727271,0.001786862
42545.42129638,0.05996653,0.1727271,,-0.008418501,0.1715275,0.001187071
42545.42141210,0.06056632,0.1739267,,-0.007215914,0.1667292,0.001187071
42545.42152786,0.05936674,0.1745265,,-0.007215914,0.1619309,0.001187071
42545.42164359,0.05756737,0.1721273,,-0.007215914,0.1571326,0.003586233
42545.42175933,0.05636778,0.1709277,,-0.007215914,0.1541336,0.005385604
42545.42187507,0.05696758,0.1721273,,-0.008418501,0.1493353,0.003586233
42545.42199081,0.05756737,0.1721273,,-0.008418501,0.1457365,0.003586233
42545.42210655,0.05396862,0.1727271,,-0.007215914,0.1433374,0.002386652
42545.42222227,0.05276904,0.1715275,,-0.008418501,0.1415380,0.001786862
42545.42233801,0.05576799,0.1709277,,-0.008418501,0.1367397,0.001187071
42545.42245375,0.05696758,0.1727271,,-0.007215914,0.1319414,0.001187071
42545.42256950,0.04977009,0.1721273,,-0.007215914,0.1271430,0.001786862
42545.42268522,0.04317240,0.1727271,,-0.007215914,0.1235443,0.002986442
42545.42280096,0.04077324,0.1727271,,-0.008418501,0.001786862,0.001786862
42545.42291670,0.03537512,0.1739267,,-0.007215914,0.001786862,0.001786862
42545.42303244,0.03237617,0.1727271,,-0.008418501,0.002386652,0.002986442
42545.42314818,0.03237617,0.1739267,,-0.007215914,0.001786862,0.001786862
42545.42326393,0.03597491,0.1727271,,-0.007215914,0.001786862,0.001786862
42545.42337965,0.03597491,0.1727271,,-0.007215914,1.001038,0.001187071
42545.42349539,0.03297596,0.1733269,,-0.008418501,1.001038,0.001187071
42545.42361113,0.03177638,0.1757261,,-0.007215914,0.9998380,0.001187071
42545.42372687,0.02997701,0.1781252,,-0.008418501,0.09835311,0.001786862
42545.42384261,0.02877743,0.1787250,,-0.008418501,0.09955269,0.002386652
42545.42395835,0.03417554,0.1793248,,-0.007215914,0.1001525,0.002386652
42545.42407409,0.03717449,0.1787250,,-0.007215914,0.09115563,0.002986442
42545.42418982,0.03597491,0.1787250,,-0.007215914,0.09175542,1.001637
42545.42430556,0.03957365,0.1817240,,-0.008418501,0.09055584,0.9998380
42545.42442130,0.05036988,0.1811242,,-0.008418501,0.09175542,1.001637
42545.42453704,0.06056632,0.1829236,,-0.008418501,0.08395814,0.002386652
42545.42465278,0.06116611,0.1841231,,-0.008418501,0.08395814,0.002386652
42545.42476852,0.06416506,0.1847229,,-0.007215914,0.08455793,0.002986442
42545.42488426,0.06416506,0.1835233,,-0.007215914,0.08275856,0.001187071
42545.42500001,0.06536464,0.1847229,,-0.007215914,0.08095919,0.001187071
42545.42511574,0.06296548,0.1823238,,-0.008418501,0.08275856,0.001187071
42545.42523148,0.06236569,0.1847229,,-0.007215914,0.08155898,0.001187071
42545.42534722,0.06056632,0.1811242,,-0.007215914,0.06896338,0.005385604
42545.42546296,0.06056632,0.1811242,,-0.008418501,0.06896338,0.002386652
42545.42557870,0.06116611,0.1817240,,-0.007215914,0.06956317,0.001187071
42545.42569445,0.06116611,0.1805244,,-0.007215914,0.06776380,0.001187071
42545.42581019,0.06056632,0.1793248,,-0.007215914,0.5805846,0.5805846
42545.42592593,0.05996653,0.1775254,,-0.007215914,0.2890864,0.2914856
42545.42604167,0.06056632,0.1775254,,-0.008418501,0.2872871,0.2968837
42545.42615741,0.05936674,0.1769256,,-0.008418501,0.2788900,0.2878869
42545.42627315,0.05816716,0.1775254,,-0.007215914,0.2740917,0.2836883
42545.42638889,0.05876695,0.1775254,,-0.008418501,0.2722923,0.2818890
42545.42650463,0.06116611,0.1775254,,-0.007215914,0.2710927,0.2800896
42545.42662037,0.06176590,0.1757261,,-0.008418501,0.2686936,0.2782902
42545.42673611,0.06176590,0.1751263,,-0.008418501,0.2680938,0.2782902
42545.42685185,0.06296548,0.1733269,,-0.007215914,0.2692934,0.2782902
42545.42696759,0.06416506,0.1733269,,-0.007215914,0.2674940,0.2764908
42545.42708333,0.06416506,0.1739267,,-0.008418501,0.2656946,0.2752913
42545.42719908,0.06236569,0.1733269,,-0.008418501,0.2644950,0.2740917
42545.42731482,0.06056632,0.1739267,,-0.007215914,0.2638953,0.2728921
42545.42743056,0.05876695,0.1733269,,-0.008418501,0.2626957,0.2722923
42545.42754630,0.05936674,0.1733269,,-0.008418501,0.2620959,0.2716925
42545.42766204,0.05876695,0.1709277,,-0.008418501,0.2614961,0.2710927
42545.42777778,0.05816716,0.1733269,,-0.007215914,0.2608963,0.2710927
42545.42789352,0.05996653,0.1733269,,-0.007215914,0.2614961,0.2704929
42545.42800926,0.06116611,0.1715275,,-0.008418501,0.2614961,0.2704929
42545.42812511,0.05876695,0.1721273,,-0.007215914,0.2608963,0.2704929
42545.42824085,0.05696758,0.1709277,,-0.008418501,0.2614961,0.2704929
42545.42835659,0.06116611,0.1691284,,-0.008418501,0.2602965,0.2692934
42545.42847233,0.06356527,0.1691284,,-0.008418501,0.2608963,0.2698932
42545.42858807,0.06236569,0.1691284,,-0.007215914,0.2602965,0.2692934
42545.42870380,0.06176590,0.1703280,,-0.008418501,1.885728,1.771168
42545.42881954,0.06356527,0.1697282,,-0.007215914,0.001187071,0.001187071
42545.42893528,0.06416506,0.1727271,,-0.008418501,1.889927,1.922915
42545.42905102,0.06236569,0.1721273,,-0.007215914,0.001187071,0.001187071
42545.42916676,0.06236569,0.1769256,,-0.008418501,1.968499,2.039275
42545.42928250,0.05936674,0.1763259,,-0.008418501,0.001187071,0.001187071
42545.42939823,0.05696758,0.1769256,,-0.008418501,2.027279,2.000888
42545.42951397,0.05816716,0.1745265,,-0.008418501,0.001187071,0.001786862
42545.42962971,0.05816716,0.1727271,,-0.007215914,0.01618183,0.001187071
42545.42974545,0.05936674,0.1679288,,-0.008418501,1.342318,0.6231697
42545.42986119,0.05936674,0.1709277,,-0.008418501,0.1607313,0.005985394
42545.42997693,0.05936674,0.1679288,,-0.007215914,0.001187071,0.001187071
42545.43009266,0.05816716,0.1685286,,-0.008418501,1.158782,1.262546
42545.43020840,0.05936674,0.1685286,,-0.007215914,0.3022818,0.001187071
42545.43032414,0.06116611,0.1685286,,-0.007215914,0.07496129,0.07016296
42545.43043988,0.06296548,0.1667292,,-0.007215914,0.7623210,0.9290628
42545.43055562,0.06416506,0.1667292,,-0.008418501,1.808955,1.801158
42545.43067136,0.06416506,0.1667292,,-0.008418501,1.808355,1.781965
42545.43078709,0.06416506,0.1667292,,-0.008418501,1.600228,1.557043
42545.43090283,0.06176590,0.1667292,,-0.008418501,0.8804797,1.329723
42545.43101857,0.07196233,0.1685286,,-0.007215914,0.3514646,0.2770906
42545.43113431,0.08635730,0.1679288,,-0.008418501,1.067614,0.6237695
42545.43125005,0.07676066,0.1691284,,-0.008418501,1.123395,1.032227
42545.43136579,0.1187460,0.1703280,,-0.007215914,0.5260036,0.2920854
42545.43148152,0.2608963,0.1727271,,-0.008418501,1.318927,1.118597
42545.43159726,0.2800896,0.1697282,,-0.008418501,0.9086699,0.5691885
42545.43171300,0.1271430,0.1667292,,-0.007215914,0.6819491,0.6519596
42545.43182874,0.005985394,0.1583321,,-0.008418501,1.395700,0.9788454
42545.43194448,0.001187071,0.1463363,,-0.007215914,0.4318366,0.3574625
42545.43206022,0.001187071,0.1349403,,-0.007215914,0.6339659,0.6195709
42545.43217595,0.001187071,0.1283426,,-0.007215914,1.047221,0.9314619
42545.43229169,0.001187071,0.1223447,,-0.008418501,1.495265,1.156983
42545.43240743,0.002386652,0.1193458,,-0.007215914,1.066415,0.6723525
42545.43252317,0.01018393,0.1169466,,-0.007215914,0.3952493,0.3118785
42545.43263891,0.01678162,0.1169466,,-0.008418501,1.500663,1.156383
42545.43275465,0.02577848,0.1163468,,-0.008418501,0.4606265,0.3946496
42545.43287037,0.02997701,0.1211451,,-0.007215914,1.244552,1.070613
42545.43298611,0.03417554,0.1265433,,-0.008418501,1.447881,1.091606
42545.43310185,0.03897386,0.1325412,,-0.008418501,1.422690,1.034026
42545.43321759,0.04317240,0.1409382,,-0.008418501,1.357313,0.9404588
42545.43333333,0.04917030,0.1547334,,-0.007215914,0.7557233,0.4570277
42545.43344908,0.05216925,0.1661294,,-0.007215914,0.5230047,0.3142776
42545.43356482,0.05396862,0.1787250,,-0.007215914,0.9140680,0.8187013
42545.43368056,0.05456841,0.1871221,,-0.008418501,1.468274,1.122195
42545.43379630,0.05456841,0.1925202,,-0.007215914,0.4336359,0.2878869
42545.43391204,0.05516820,0.1925202,,-0.008418501,1.262546,1.085008
42545.43402778,0.05996653,0.1889215,,-0.008418501,1.250550,0.8181015
42545.43414352,0.06296548,0.1817240,,-0.007215914,0.4930152,0.4732221
42545.43425926,0.06356527,0.1745265,,-0.008418501,1.368109,0.9506552
42545.43437500,0.06116611,0.1649298,,-0.007215914,0.4660246,0.4060456
42545.43449085,0.06116611,0.1559330,,-0.008418501,1.005836,0.8870774
42545.43460648,0.06116611,0.1493353,,-0.008418501,1.017232,0.8924756
42545.43472233,0.06176590,0.1433374,,-0.008418501,1.307530,1.117397
42545.43483807,0.06416506,0.1367397,,-0.007215914,0.3928502,0.3202755
42545.43495381,0.06656422,0.1337407,,-0.008418501,1.014233,0.6399638
42545.43506955,0.06716401,0.1307418,,-0.008418501,1.203167,1.048421
42545.43518519,0.06836359,0.1271430,,-0.008418501,0.7797150,0.7317317
42545.43530093,0.06836359,0.1253437,,-0.007215914,1.483269,1.134791
42545.43541676,0.06836359,0.1229445,,-0.007215914,1.302132,1.117997
42545.43553250,0.06896338,0.1229445,,-0.008418501,1.293136,0.8534892
42545.43564824,0.06896338,0.1271430,,-0.007215914,0.3718575,0.3082797
42545.43576398,0.06896338,0.1283426,,-0.008418501,1.520456,1.218762
42545.43587971,0.07016296,0.1349403,,-0.008418501,0.3604615,0.2902860
42545.43599545,0.07076275,0.1361399,,-0.008418501,0.4600267,0.2668942
