TheTime,CH1,CH2,CH3,CH6,CH7
43376.00012732,1.273399,1.215391,1.365702,0.1532132,0.2614522
43376.00024306,1.450823,1.509088,1.421463,0.1544092,0.2626482
43376.00035880,1.506584,1.559726,1.411325,0.1544092,0.2620502
43376.00047454,1.379853,1.341985,1.380909,0.1562032,0.2608542
43376.00059028,1.303815,1.250837,1.385979,0.1579972,0.2626482
43376.00070602,1.491377,1.539471,1.401186,0.1597912,0.2614522
43376.00082176,1.395061,1.357176,1.380909,0.1633793,0.2614522
43376.00093750,1.410269,1.382495,1.370771,0.1693593,0.2620502
43376.00105324,1.445754,1.438196,1.370771,0.1699573,0.2614522
43376.00116898,1.506584,1.590108,1.421463,0.1681633,0.2614522
43376.00128472,1.455892,1.524279,1.426532,0.1651733,0.2614522
43376.00140046,1.273399,1.215391,1.365702,0.1657713,0.2614522
43376.00151620,1.268330,1.185008,1.360633,0.1669673,0.2614522
43376.00163195,1.308884,1.271092,1.401186,0.1669673,0.2620502
43376.00174769,1.476169,1.559726,1.436671,0.1657713,0.2614522
43376.00186343,1.501515,1.569853,1.426532,0.1663693,0.2620502
43376.00197917,1.273399,1.220455,1.365702,0.1681633,0.2632463
43376.00209491,1.471100,1.534407,1.436671,0.1681633,0.2638443
43376.00221065,1.501515,1.554662,1.411325,0.1699573,0.2638443
43376.00232639,1.506584,1.585044,1.421463,0.1741434,0.2620502
43376.00244213,1.445754,1.504024,1.421463,0.1771334,0.2620502
43376.00255787,1.288607,1.190072,1.360633,0.1747414,0.2596582
43376.00267361,1.344369,1.306538,1.345425,0.1711533,0.2584622
43376.00278935,1.268330,1.210327,1.365702,0.1669673,0.2602562
43376.00290509,1.308884,1.266028,1.396117,0.1675653,0.2608542
43376.00302083,1.466031,1.524279,1.436671,0.1675653,0.2602562
43376.00313658,1.481238,1.524279,1.391048,0.1675653,0.2620502
43376.00325232,1.420407,1.407813,1.370771,0.1681633,0.2614522
43376.00336806,1.455892,1.473642,1.375840,0.1675653,0.2620502
43376.00348380,1.466031,1.524279,1.436671,0.1669673,0.2644423
43376.00359954,1.369715,1.326793,1.380909,0.1675653,0.2614522
43376.00371528,1.344369,1.331857,1.360633,0.1675653,0.2620502
43376.00383102,1.334230,1.266028,1.345425,0.1645753,0.2596582
43376.00394676,1.329161,1.260965,1.345425,0.1633793,0.2572662
43376.00406250,1.486308,1.519216,1.426532,0.1603892,0.2584622
43376.00417835,1.506584,1.585044,1.416394,0.1568012,0.2578642
43376.00429409,1.293676,1.240710,1.375840,0.1568012,0.2584622
43376.00440983,1.349438,1.306538,1.340356,0.1562032,0.2584622
43376.00452557,1.511654,1.574917,1.406255,0.1562032,0.2578642
43376.00464131,1.374784,1.402750,1.426532,0.1550072,0.2584622
43376.00475706,1.349438,1.301475,1.375840,0.1532132,0.2578642
43376.00487279,1.359576,1.321730,1.350494,0.1544092,0.2584622
43376.00498853,1.339299,1.321730,1.360633,0.1562032,0.2584622
43376.00510428,1.476169,1.519216,1.391048,0.1538112,0.2578642
43376.00522001,1.471100,1.554662,1.436671,0.1550072,0.2566682
43376.00533576,1.313953,1.266028,1.396117,0.1562032,0.2578642
43376.00545150,1.445754,1.448323,1.370771,0.1579972,0.2560702
43376.00556724,1.455892,1.478706,1.380909,0.1562032,0.2566682
43376.00568298,1.324092,1.255901,1.350494,0.1532132,0.2560702
43376.00579872,1.319022,1.306538,1.406255,0.1538112,0.2536782
43376.00591446,1.455892,1.509088,1.426532,0.1538112,0.2536782
43376.00603020,1.278468,1.225518,1.360633,0.1556052,0.2524821
43376.00614594,1.440684,1.433132,1.375840,0.1568012,0.2518841
43376.00626168,1.445754,1.514152,1.426532,0.1585952,0.2518841
43376.00637742,1.268330,1.179945,1.360633,0.1573992,0.2518841
43376.00649316,1.334230,1.326793,1.360633,0.1556052,0.2506881
43376.00661179,1.359576,1.316666,1.345425,0.1591932,0.2506881
43376.00672464,1.491377,1.564789,1.426532,0.1585952,0.2482961
43376.00684038,1.313953,1.240710,1.350494,0.1603892,0.2459041
43376.00695612,1.471100,1.493897,1.375840,0.1645753,0.2459041
43376.00707186,1.491377,1.569853,1.426532,0.1657713,0.2459041
43376.00718760,1.415338,1.468578,1.421463,0.1627813,0.2465021
43376.00730334,1.359576,1.321730,1.345425,0.1621832,0.2453061
43376.00741908,1.476169,1.544534,1.431601,0.1615852,0.2459041
43376.00753482,1.395061,1.357176,1.375840,0.1651733,0.2476981
43376.00765056,1.430546,1.483769,1.421463,0.1699573,0.2482961
43376.00776630,1.389992,1.352112,1.375840,0.1747414,0.2459041
43376.00788204,1.344369,1.341985,1.421463,0.1753394,0.2435121
43376.00799778,1.329161,1.286283,1.360633,0.1759374,0.2435121
43376.00811352,1.496446,1.564789,1.426532,0.1735454,0.2423160
43376.00822926,1.319022,1.276156,1.401186,0.1729474,0.2411200
43376.00834500,1.339299,1.276156,1.365702,0.1723494,0.2417180
43376.00846074,1.471100,1.539471,1.431601,0.1699573,0.2417180
43376.00857648,1.344369,1.291347,1.370771,0.1723494,0.2417180
43376.00869222,1.278468,1.215391,1.365702,0.1729474,0.2399240
43376.00880796,1.313953,1.271092,1.396117,0.1741434,0.2405220
43376.00892370,1.313953,1.250837,1.355563,0.1753394,0.2393260
43376.00903944,1.481238,1.529343,1.396117,0.1717513,0.2393260
43376.00915518,1.308884,1.255901,1.385979,0.1699573,0.2405220
43376.00927092,1.506584,1.569853,1.411325,0.1675653,0.2381300
43376.00938666,1.344369,1.266028,1.340356,0.1681633,0.2375320
43376.00950240,1.324092,1.321730,1.411325,0.1651733,0.2387280
43376.00961814,1.460961,1.514152,1.431601,0.1639773,0.2381300
43376.00973388,1.460961,1.524279,1.436671,0.1639773,0.2381300
43376.00984962,1.471100,1.519216,1.385979,0.1609872,0.2381300
