TheTime,CH0,CH1,CH2,CH3,CH4,CH5,CH6,CH7
42456.00017361,0.009584136,0.03417554,0.04377219,0.3364699,0.001187071,0.001187071,0.1385391,0.2003175
42456.00028935,0.01138351,0.03297596,0.04317240,0.3394688,0.001187071,0.001187071,0.1397386,0.2021168
42456.00040509,0.01198330,0.03057680,0.04137303,0.3394688,0.001187071,0.001187071,0.1391389,0.2003175
42456.00052083,0.01138351,0.02877743,0.03957365,0.3376695,0.001187071,0.001187071,0.1403384,0.2027166
42456.00063658,0.01138351,0.03057680,0.04197282,0.3388690,0.001187071,0.001187071,0.1397386,0.2027166
42456.00075232,0.01078372,0.03237617,0.04317240,0.3412682,0.001187071,0.001786862,0.1409382,0.2021168
42456.00086806,0.01078372,0.03357575,0.04377219,0.3364699,0.001187071,0.001187071,0.1397386,0.2003175
42456.00098380,0.01198330,0.03237617,0.04377219,0.3394688,0.001187071,0.001786862,0.1403384,0.2021168
42456.00109954,0.01258309,0.02997701,0.04317240,0.3370697,0.001187071,0.001187071,0.1403384,0.2027166
42456.00121528,0.01138351,0.03117659,0.04197282,0.3376695,0.001187071,0.001187071,0.1397386,0.2027166
42456.00133102,0.01018393,0.03177638,0.04197282,0.3394688,0.001187071,0.001187071,0.1379393,0.2027166
42456.00144676,0.01078372,0.03117659,0.04137303,0.3364699,0.001187071,0.001187071,0.1337407,0.2027166
42456.00156250,0.01138351,0.03177638,0.04257261,0.3376695,0.001187071,0.001786862,0.1319414,0.2027166
42456.00167824,0.01078372,0.03237617,0.04377219,0.3376695,0.001187071,0.001187071,0.1313416,0.2027166
42456.00179398,0.01198330,0.03237617,0.04437198,0.3358701,0.001187071,0.001187071,0.1313416,0.2027166
42456.00190972,0.01018393,0.03477533,0.04497177,0.3370697,0.001187071,0.001187071,0.1331410,0.2027166
42456.00202546,0.008384556,0.03537512,0.04377219,0.3370697,0.001187071,0.001786862,0.1337407,0.2021168
42456.00214120,0.01018393,0.03237617,0.04137303,0.3388690,0.001187071,0.001187071,0.1343405,0.2027166
42456.00225695,0.01138351,0.03177638,0.04317240,0.3370697,0.001187071,0.001187071,0.1349403,0.2021168
42456.00237269,0.01198330,0.03357575,0.04497177,0.3388690,0.001187071,0.001187071,0.1355401,0.2003175
42456.00248843,0.01138351,0.03297596,0.04437198,0.3400686,0.001187071,0.001187071,0.1349403,0.2003175
42456.00260417,0.01138351,0.03357575,0.04437198,0.3376695,0.001187071,0.001187071,0.1349403,0.2009173
42456.00271991,0.01138351,0.03477533,0.04617135,0.3388690,0.001187071,0.001187071,0.1385391,0.1979183
42456.00283565,0.01198330,0.03597491,0.04737093,0.3388690,0.001187071,0.001187071,0.1427376,0.1943196
42456.00295139,0.01258309,0.03297596,0.04497177,0.3394688,0.001187071,0.001786862,0.1433374,0.1925202
42456.00306713,0.01138351,0.03177638,0.04257261,0.3370697,0.001187071,0.001786862,0.1433374,0.1895212
42456.00318287,0.01138351,0.03237617,0.04317240,0.3400686,0.001187071,0.001187071,0.1433374,0.1901210
42456.00329861,0.01198330,0.03177638,0.04317240,0.3400686,0.001187071,0.001187071,0.1433374,0.1883217
42456.00341435,0.01258309,0.03177638,0.04377219,0.3376695,0.001187071,0.001187071,0.1433374,0.1883217
42456.00353012,0.01198330,0.03237617,0.04377219,0.3352703,0.001187071,0.001187071,0.1451368,0.1883217
42456.00364586,0.01138351,0.03117659,0.04197282,0.3364699,0.001786862,0.001786862,0.1475359,0.1865223
42456.00376160,0.01138351,0.02937722,0.04077324,0.3382693,0.001187071,0.001187071,0.1475359,0.1865223
42456.00387733,0.01198330,0.02877743,0.03957365,0.3394688,0.001187071,0.001187071,0.1463363,0.1865223
42456.00399307,0.01138351,0.02877743,0.04017344,0.3388690,0.001786862,0.001187071,0.1457365,0.1847229
42456.00410881,0.01138351,0.03057680,0.04077324,0.3394688,0.001786862,0.001187071,0.1445370,0.1853227
42456.00422455,0.01198330,0.03117659,0.04317240,0.3394688,0.001187071,0.001187071,0.1433374,0.1865223
42456.00434029,0.01198330,0.03297596,0.04437198,0.3400686,0.001187071,0.001786862,0.1427376,0.1865223
42456.00445603,0.01138351,0.03537512,0.04617135,0.3406684,0.001187071,0.001187071,0.1427376,0.1871221
42456.00457177,0.01078372,0.03177638,0.04197282,0.3382693,0.001187071,0.001187071,0.1385391,0.1847229
42456.00468751,0.009584136,0.02877743,0.03777428,0.3364699,0.001187071,0.001187071,0.1391389,0.1847229
42456.00480324,0.008384556,0.03237617,0.04137303,0.3394688,0.001187071,0.001187071,0.1409382,0.1847229
42456.00491898,0.01018393,0.03537512,0.04497177,0.3406684,0.001187071,0.001187071,0.1409382,0.1847229
42456.00503472,0.01138351,0.03417554,0.04437198,0.3382693,0.001187071,0.001187071,0.1367397,0.1847229
42456.00515046,0.01138351,0.03237617,0.04257261,0.3400686,0.001187071,0.001187071,0.1373395,0.1847229
42456.00526620,0.01138351,0.03297596,0.04377219,0.3394688,0.001187071,0.001187071,0.1361399,0.1847229
42456.00538195,0.01078372,0.03477533,0.04377219,0.3382693,0.001786862,0.001187071,0.1373395,0.1847229
42456.00549769,0.009584136,0.03357575,0.04197282,0.3376695,0.001187071,0.001187071,0.1379393,0.1829236
42456.00561343,0.009584136,0.03117659,0.04017344,0.3376695,0.001187071,0.001187071,0.1391389,0.1829236
42456.00572917,0.009584136,0.03237617,0.04077324,0.3370697,0.001187071,0.001786862,0.1373395,0.1829236
42456.00584491,0.009584136,0.03357575,0.04197282,0.3370697,0.001187071,0.001786862,0.1367397,0.1835233
42456.00596065,0.009584136,0.03477533,0.04437198,0.3364699,0.001187071,0.001187071,0.1367397,0.1847229
42456.00607639,0.01078372,0.03417554,0.04497177,0.3364699,0.001187071,0.001786862,0.1385391,0.1847229
42456.00619213,0.01258309,0.03297596,0.04437198,0.3364699,0.001187071,0.001187071,0.1379393,0.1847229
42456.00630787,0.01198330,0.03177638,0.04377219,0.3364699,0.001187071,0.001187071,0.1367397,0.1853227
42456.00642361,0.01138351,0.03117659,0.04257261,0.3364699,0.001187071,0.001786862,0.1349403,0.1847229
42456.00653935,0.01138351,0.02997701,0.04137303,0.3400686,0.001187071,0.001786862,0.1325412,0.1847229
42456.00665509,0.01198330,0.02877743,0.03957365,0.3370697,0.001187071,0.001187071,0.1331410,0.1835233
42456.00677083,0.01198330,0.02817764,0.03897386,0.3370697,0.001187071,0.001187071,0.1361399,0.1805244
42456.00688658,0.01138351,0.02817764,0.03897386,0.3400686,0.001187071,0.001187071,0.1379393,0.1835233
42456.00700232,0.01138351,0.02817764,0.03897386,0.3370697,0.001187071,0.001187071,0.1385391,0.1805244
42456.00711806,0.01078372,0.02997701,0.03957365,0.3406684,0.001187071,0.001187071,0.1391389,0.1805244
42456.00723380,0.01138351,0.03057680,0.04137303,0.3364699,0.001187071,0.001187071,0.1409382,0.1823238
42456.00734954,0.01138351,0.02937722,0.03957365,0.3400686,0.001187071,0.001187071,0.1409382,0.1829236
42456.00746528,0.01318288,0.02577848,0.03897386,0.3388690,0.001187071,0.001187071,0.1391389,0.1799246
42456.00758102,0.01378267,0.02637827,0.03897386,0.3382693,0.001187071,0.001187071,0.1385391,0.1829236
42456.00769676,0.01138351,0.02937722,0.04017344,0.3406684,0.001187071,0.001187071,0.1415380,0.1805244
42456.00781250,0.008984346,0.03177638,0.04017344,0.3358701,0.001187071,0.001786862,0.1415380,0.1805244
42456.00792824,0.008984346,0.03057680,0.04017344,0.3400686,0.001187071,0.001187071,0.1415380,0.1835233
42456.00804398,0.009584136,0.02997701,0.03957365,0.3388690,0.001187071,0.001187071,0.1391389,0.1829236
42456.00815972,0.008984346,0.03057680,0.03957365,0.3364699,0.001187071,0.001187071,0.1379393,0.1799246
42456.00827546,0.008384556,0.03297596,0.04137303,0.3382693,0.001187071,0.001187071,0.1373395,0.1835233
42456.00839120,0.01078372,0.03357575,0.04377219,0.3370697,0.001187071,0.001187071,0.1385391,0.1805244
42456.00850695,0.01138351,0.03117659,0.04137303,0.3406684,0.001786862,0.001187071,0.1403384,0.1829236
42456.00862269,0.01138351,0.02817764,0.03957365,0.3364699,0.001187071,0.001786862,0.1409382,0.1829236
42456.00873843,0.01138351,0.03057680,0.04197282,0.3394688,0.001786862,0.001187071,0.1409382,0.1823238
42456.00885417,0.01078372,0.03237617,0.04317240,0.3388690,0.001187071,0.001187071,0.1421378,0.1829236
42456.00896991,0.01018393,0.03357575,0.04317240,0.3394688,0.001187071,0.001187071,0.1421378,0.1811242
42456.00908576,0.01138351,0.03117659,0.04197282,0.3352703,0.001187071,0.001187071,0.1421378,0.1811242
42456.00920150,0.01318288,0.02997701,0.04197282,0.3388690,0.001187071,0.001187071,0.1415380,0.1775254
42456.00931724,0.01138351,0.02997701,0.04137303,0.3400686,0.001187071,0.001187071,0.1439372,0.1793248
42456.00943298,0.01138351,0.03057680,0.04137303,0.3388690,0.001187071,0.001187071,0.1433374,0.1781252
42456.00954871,0.01018393,0.03117659,0.04017344,0.3406684,0.001187071,0.001187071,0.1409382,0.1793248
42456.00966445,0.009584136,0.03177638,0.04017344,0.3388690,0.001187071,0.001187071,0.1397386,0.1787250
42456.00978019,0.009584136,0.03177638,0.04017344,0.3370697,0.001187071,0.001187071,0.1409382,0.1793248
42456.00989593,0.01018393,0.03057680,0.04077324,0.3376695,0.001187071,0.001187071,0.1415380,0.1781252
42456.01001167,0.009584136,0.03117659,0.04017344,0.3382693,0.001187071,0.001187071,0.1421378,0.1787250
42456.01012741,0.008384556,0.03357575,0.04017344,0.3394688,0.001187071,0.001187071,0.1421378,0.1787250
42456.01024315,0.008984346,0.03357575,0.04137303,0.3394688,0.001187071,0.001187071,0.1433374,0.1763259
42456.01035889,0.008984346,0.03237617,0.04137303,0.3370697,0.001786862,0.001187071,0.1427376,0.1769256
42456.01047462,0.01138351,0.02997701,0.04197282,0.3376695,0.001187071,0.001187071,0.1409382,0.1769256
42456.01059036,0.01378267,0.02817764,0.04077324,0.3412682,0.001187071,0.001187071,0.1415380,0.1745265
42456.01070610,0.01318288,0.02937722,0.04197282,0.3394688,0.001786862,0.001187071,0.1415380,0.1769256
42456.01082184,0.01198330,0.03057680,0.04137303,0.3376695,0.001786862,0.001187071,0.1409382,0.1763259
42456.01093758,0.01198330,0.02937722,0.04137303,0.3364699,0.001187071,0.001187071,0.1403384,0.1793248
42456.01105332,0.01198330,0.02997701,0.04137303,0.3400686,0.001187071,0.001786862,0.1391389,0.1793248
42456.01116906,0.01198330,0.03057680,0.04257261,0.3370697,0.001187071,0.001187071,0.1385391,0.1781252
42456.01128480,0.01198330,0.02937722,0.04077324,0.3388690,0.001187071,0.001786862,0.1397386,0.1781252
42456.01140053,0.01198330,0.02757785,0.03897386,0.3376695,0.001786862,0.001786862,0.1385391,0.1781252
42456.01151627,0.01198330,0.03057680,0.04137303,0.3376695,0.001187071,0.001187071,0.1391389,0.1787250
42456.01163201,0.01078372,0.03417554,0.04377219,0.3406684,0.001786862,0.001187071,0.1409382,0.1781252
42456.01174775,0.008984346,0.03357575,0.04197282,0.3394688,0.001187071,0.001187071,0.1445370,0.1763259
42456.01186349,0.009584136,0.03237617,0.04017344,0.3400686,0.001187071,0.001786862,0.1457365,0.1787250
42456.01197923,0.01018393,0.03057680,0.04077324,0.3364699,0.001187071,0.001187071,0.1427376,0.1787250
42456.01209497,0.01138351,0.02877743,0.03897386,0.3406684,0.001786862,0.001187071,0.1427376,0.1793248
42456.01221071,0.01198330,0.02817764,0.03957365,0.3376695,0.001187071,0.001187071,0.1433374,0.1769256
42456.01232644,0.01078372,0.02937722,0.04077324,0.3394688,0.001187071,0.001786862,0.1433374,0.1775254
42456.01244218,0.01078372,0.03117659,0.04137303,0.3382693,0.001187071,0.001187071,0.1427376,0.1769256
42456.01255792,0.008984346,0.03297596,0.04077324,0.3400686,0.001187071,0.001187071,0.1421378,0.1763259
42456.01267366,0.007784765,0.03417554,0.04257261,0.3388690,0.001187071,0.001187071,0.1397386,0.1763259
42456.01278940,0.01138351,0.03117659,0.04317240,0.3388690,0.001187071,0.001187071,0.1391389,0.1787250
42456.01290514,0.01438246,0.02817764,0.04197282,0.3376695,0.001187071,0.001187071,0.1409382,0.1787250
42456.01302088,0.01198330,0.02937722,0.04077324,0.3388690,0.001786862,0.001187071,0.1463363,0.1787250
42456.01313662,0.01018393,0.03117659,0.04197282,0.3388690,0.001187071,0.001786862,0.1517345,0.1763259
42456.01325235,0.01138351,0.03237617,0.04197282,0.3382693,0.001187071,0.001187071,0.1523342,0.1763259
42456.01336809,0.01078372,0.03057680,0.04137303,0.3370697,0.001187071,0.001187071,0.1529340,0.1745265
42456.01348383,0.01258309,0.02877743,0.04077324,0.3394688,0.001187071,0.001187071,0.1553332,0.1751263
42456.01359957,0.01258309,0.02877743,0.04017344,0.3412682,0.001187071,0.001187071,0.1589319,0.1727271
42456.01371531,0.01258309,0.02877743,0.04137303,0.3394688,0.001187071,0.001187071,0.1601315,0.1727271
42456.01383105,0.01258309,0.02997701,0.04137303,0.3400686,0.001187071,0.001187071,0.1595317,0.1721273
42456.01394679,0.01018393,0.03117659,0.04077324,0.3394688,0.001786862,0.001187071,0.1571326,0.1727271
42456.01406253,0.008984346,0.03297596,0.04077324,0.3412682,0.001187071,0.001187071,0.1559330,0.1727271
42456.01417826,0.009584136,0.03177638,0.04077324,0.3406684,0.001187071,0.001187071,0.1553332,0.1745265
42456.01429400,0.01138351,0.02877743,0.04017344,0.3400686,0.001187071,0.001187071,0.1541336,0.1751263
42456.01440974,0.01138351,0.02877743,0.03897386,0.3406684,0.001187071,0.001187071,0.1523342,0.1745265
42456.01452548,0.01138351,0.02877743,0.03957365,0.3406684,0.001187071,0.001187071,0.1499351,0.1745265
42456.01464122,0.01258309,0.02757785,0.03897386,0.3400686,0.001187071,0.001187071,0.1481357,0.1769256
42456.01475696,0.01378267,0.02637827,0.03897386,0.3364699,0.001187071,0.001786862,0.1463363,0.1763259
42456.01487270,0.01258309,0.02637827,0.03837407,0.3412682,0.001187071,0.001187071,0.1469361,0.1781252
42456.01498844,0.01258309,0.02697806,0.03837407,0.3376695,0.001187071,0.001187071,0.1469361,0.1781252
42456.01510417,0.01198330,0.02697806,0.03837407,0.3370697,0.001187071,0.001786862,0.1469361,0.1805244
42456.01521991,0.01198330,0.02697806,0.03777428,0.3370697,0.001187071,0.001187071,0.1475359,0.1799246
42456.01533565,0.01198330,0.02577848,0.03597491,0.3382693,0.001187071,0.001187071,0.1481357,0.1829236
42456.01545139,0.01078372,0.02757785,0.03837407,0.3376695,0.001187071,0.001786862,0.1469361,0.1829236
42456.01556713,0.01018393,0.02937722,0.03957365,0.3370697,0.001187071,0.001187071,0.1457365,0.1829236
42456.01568287,0.01018393,0.02997701,0.03957365,0.3406684,0.001187071,0.001187071,0.1451368,0.1829236
42456.01579861,0.01018393,0.02937722,0.03957365,0.3370697,0.001187071,0.001187071,0.1445370,0.1823238
42456.01591435,0.01018393,0.03057680,0.03897386,0.3388690,0.001786862,0.001187071,0.1433374,0.1805244
42456.01603009,0.01078372,0.02937722,0.03957365,0.3394688,0.001187071,0.001187071,0.1409382,0.1805244
42456.01614583,0.01138351,0.02817764,0.03897386,0.3388690,0.001786862,0.001786862,0.1403384,0.1829236
42456.01626158,0.01198330,0.02757785,0.03837407,0.3376695,0.001187071,0.001786862,0.1409382,0.1829236
42456.01637732,0.01198330,0.02817764,0.03957365,0.3370697,0.001187071,0.001187071,0.1409382,0.1829236
42456.01649306,0.01138351,0.02997701,0.03957365,0.3400686,0.001187071,0.001786862,0.1439372,0.1829236
42456.01660880,0.01018393,0.02937722,0.03837407,0.3394688,0.001187071,0.001187071,0.1457365,0.1829236
42456.01672454,0.01018393,0.02697806,0.03717449,0.3388690,0.001786862,0.001187071,0.1451368,0.1829236
42456.01684028,0.01138351,0.02817764,0.03897386,0.3388690,0.001786862,0.001187071,0.1421378,0.1835233
42456.01695602,0.01198330,0.02997701,0.04137303,0.3406684,0.001187071,0.001187071,0.1379393,0.1835233
42456.01707176,0.01258309,0.02817764,0.03957365,0.3388690,0.001187071,0.001187071,0.1361399,0.1829236
42456.01718750,0.01138351,0.02817764,0.03957365,0.3364699,0.001187071,0.001187071,0.1349403,0.1835233
42456.01730324,0.01198330,0.02877743,0.04017344,0.3376695,0.001187071,0.001187071,0.1355401,0.1823238
42456.01741898,0.01138351,0.02877743,0.04017344,0.3388690,0.001187071,0.001187071,0.1361399,0.1847229
42456.01753472,0.01138351,0.02937722,0.04017344,0.3406684,0.001187071,0.001187071,0.1355401,0.1829236
42456.01765046,0.01258309,0.02757785,0.03957365,0.3346705,0.001786862,0.001187071,0.1367397,0.1829236
42456.01776620,0.01318288,0.02877743,0.04137303,0.3388690,0.001187071,0.001187071,0.1379393,0.1829236
42456.01788195,0.01318288,0.03177638,0.04437198,0.3370697,0.001187071,0.001187071,0.1379393,0.1811242
42456.01799769,0.01138351,0.03057680,0.04137303,0.3406684,0.001187071,0.001187071,0.1367397,0.1805244
42456.01811343,0.01078372,0.02937722,0.04017344,0.3400686,0.001187071,0.001187071,0.1355401,0.1805244
42456.01822917,0.009584136,0.03297596,0.04257261,0.3400686,0.001187071,0.001187071,0.1367397,0.1811242
42456.01834491,0.01078372,0.03477533,0.04497177,0.3358701,0.001187071,0.001187071,0.1397386,0.1811242
42456.01846065,0.01138351,0.03057680,0.04197282,0.3400686,0.001187071,0.001187071,0.1421378,0.1781252
42456.01857639,0.01198330,0.02697806,0.03837407,0.3394688,0.001187071,0.001187071,0.1439372,0.1781252
42456.01869213,0.01258309,0.02697806,0.03897386,0.3388690,0.001187071,0.001187071,0.1451368,0.1781252
42456.01880787,0.01258309,0.02757785,0.03957365,0.3394688,0.001187071,0.001187071,0.1457365,0.1781252
42456.01892361,0.01258309,0.02697806,0.03957365,0.3382693,0.001187071,0.001187071,0.1427376,0.1793248
42456.01903935,0.01258309,0.02817764,0.03897386,0.3364699,0.001187071,0.001187071,0.1415380,0.1781252
42456.01915509,0.01138351,0.02877743,0.03957365,0.3394688,0.001187071,0.001786862,0.1391389,0.1787250
42456.01927083,0.01078372,0.02937722,0.03897386,0.3370697,0.001187071,0.001187071,0.1379393,0.1787250
42456.01938658,0.01018393,0.03057680,0.04017344,0.3406684,0.001786862,0.001187071,0.1379393,0.1793248
42456.01950232,0.01078372,0.03057680,0.04197282,0.3346705,0.001786862,0.001187071,0.1391389,0.1769256
42456.01961817,0.01258309,0.02757785,0.03957365,0.3358701,0.001187071,0.001187071,0.1391389,0.1763259
42456.01973391,0.01138351,0.02637827,0.03717449,0.3406684,0.001786862,0.001187071,0.1415380,0.1769256
42456.01984964,0.01078372,0.02697806,0.03717449,0.3376695,0.001786862,0.001187071,0.1445370,0.1763259
42456.01996538,0.01018393,0.02517869,0.03477533,0.3358701,0.001187071,0.001187071,0.1451368,0.1763259
42456.02008112,0.009584136,0.02877743,0.03837407,0.3382693,0.001187071,0.001187071,0.1451368,0.1769256
42456.02019686,0.01078372,0.03057680,0.04137303,0.3376695,0.001187071,0.001187071,0.1463363,0.1769256
42456.02031260,0.01078372,0.03117659,0.04197282,0.3406684,0.001187071,0.001786862,0.1457365,0.1769256
42456.02042834,0.01078372,0.03297596,0.04257261,0.3394688,0.001187071,0.001187071,0.1457365,0.1763259
42456.02054408,0.01018393,0.03117659,0.04077324,0.3406684,0.001187071,0.001187071,0.1457365,0.1787250
42456.02065982,0.01078372,0.03117659,0.04017344,0.3376695,0.001187071,0.001187071,0.1457365,0.1787250
42456.02077555,0.01018393,0.03237617,0.04077324,0.3412682,0.001187071,0.001187071,0.1475359,0.1787250
42456.02089129,0.008984346,0.03297596,0.04137303,0.3382693,0.001187071,0.001187071,0.1469361,0.1787250
42456.02100703,0.008984346,0.03117659,0.04017344,0.3370697,0.001187071,0.001786862,0.1481357,0.1787250
42456.02112277,0.01138351,0.02877743,0.03837407,0.3400686,0.001187071,0.001187071,0.1463363,0.1805244
42456.02123851,0.01198330,0.02577848,0.03777428,0.3382693,0.001187071,0.001187071,0.1445370,0.1811242
42456.02135425,0.01198330,0.02577848,0.03717449,0.3376695,0.001786862,0.001187071,0.1451368,0.1829236
42456.02146999,0.01138351,0.02937722,0.03897386,0.3382693,0.001187071,0.001187071,0.1445370,0.1829236
42456.02158573,0.01078372,0.03117659,0.04137303,0.3370697,0.001187071,0.001187071,0.1451368,0.1829236
42456.02170146,0.009584136,0.03357575,0.04197282,0.3364699,0.001187071,0.001187071,0.1445370,0.1805244
42456.02181720,0.01078372,0.03297596,0.04257261,0.3364699,0.001187071,0.001187071,0.1433374,0.1829236
