TheTime,CH1,CH2,CH3,CH6,CH7
43598.00010417,1.405200,1.392622,1.375840,0.02464188,0.1460371
43598.00021991,1.430546,1.438196,1.411325,0.02583789,0.1442431
43598.00033565,1.405200,1.397686,1.380909,0.02344587,0.1442431
43598.00056713,1.410269,1.423005,1.401186,0.02284786,0.1418510
43598.00079966,1.435615,1.433132,1.411325,0.02165185,0.1418510
43598.00091435,1.420407,1.417941,1.406255,0.02165185,0.1418510
43598.00103009,1.349438,1.336921,1.370771,0.02105385,0.1418510
43598.00114688,1.415338,1.417941,1.406255,0.02224986,0.1412530
43598.00126158,1.384923,1.377431,1.396117,0.02224986,0.1418510
43598.00137732,1.379853,1.377431,1.401186,0.02105385,0.1418510
43598.00149409,1.405200,1.417941,1.406255,0.02105385,0.1418510
43598.00160880,1.374784,1.362240,1.370771,0.02105385,0.1394590
43598.00172557,1.425477,1.438196,1.406255,0.02284786,0.1412530
43598.00184028,1.415338,1.417941,1.401186,0.02105385,0.1418510
43598.00195602,1.415338,1.423005,1.406255,0.02224986,0.1436451
43598.00207176,1.430546,1.433132,1.411325,0.02224986,0.1454391
43598.00218780,1.420407,1.417941,1.391048,0.02105385,0.1460371
43598.00230324,1.349438,1.347048,1.380909,0.02105385,0.1460371
43598.00242073,1.344369,1.341985,1.370771,0.02105385,0.1442431
43598.00253574,1.384923,1.382495,1.401186,0.01985783,0.1412530
43598.00265046,1.374784,1.372367,1.380909,0.01925983,0.1412530
43598.00276794,1.369715,1.362240,1.380909,0.02045584,0.1418510
43598.00288296,1.364646,1.362240,1.375840,0.02045584,0.1418510
43598.00299779,1.425477,1.433132,1.401186,0.01925983,0.1418510
43598.00311444,1.420407,1.428068,1.406255,0.01985783,0.1442431
43598.00322927,1.400130,1.412877,1.401186,0.02105385,0.1442431
43598.00334501,1.420407,1.423005,1.411325,0.02105385,0.1442431
43598.00346075,1.420407,1.423005,1.416394,0.02105385,0.1412530
43598.00357739,1.420407,1.423005,1.411325,0.01925983,0.1442431
43598.00369223,1.430546,1.428068,1.406255,0.01925983,0.1424491
43598.00380797,1.410269,1.417941,1.396117,0.02045584,0.1418510
43598.00392461,1.430546,1.438196,1.406255,0.02105385,0.1418510
43598.00403945,1.405200,1.392622,1.375840,0.02045584,0.1412530
43598.00415518,1.420407,1.423005,1.406255,0.02045584,0.1418510
43598.00427092,1.415338,1.423005,1.416394,0.02105385,0.1418510
43598.00438829,1.364646,1.352112,1.365702,0.02224986,0.1412530
43598.00450312,1.384923,1.392622,1.406255,0.02344587,0.1418510
43598.00461814,1.410269,1.402750,1.380909,0.02284786,0.1418510
43598.00485125,1.384923,1.382495,1.401186,0.02224986,0.1394590
43598.00496536,1.379853,1.392622,1.391048,0.02224986,0.1400570
43598.00508110,1.379853,1.382495,1.391048,0.02045584,0.1400570
43598.00519846,1.359576,1.362240,1.380909,0.02045584,0.1394590
43598.00531348,1.415338,1.423005,1.406255,0.02045584,0.1394590
43598.00542831,1.415338,1.412877,1.380909,0.02105385,0.1394590
43598.00554568,1.364646,1.357176,1.360633,0.02165185,0.1394590
43598.00566070,1.379853,1.362240,1.375840,0.02165185,0.1400570
43598.00589127,1.420407,1.423005,1.375840,0.01985783,0.1394590
43598.00600701,1.349438,1.347048,1.375840,0.01925983,0.1400570
43598.00612275,1.420407,1.423005,1.416394,0.02105385,0.1400570
43598.00623849,1.415338,1.423005,1.380909,0.02284786,0.1400570
43598.00635423,1.389992,1.392622,1.401186,0.02344587,0.1400570
43598.00646996,1.384923,1.382495,1.396117,0.02165185,0.1400570
43598.00658661,1.420407,1.423005,1.406255,0.02045584,0.1418510
43598.00670144,1.420407,1.423005,1.411325,0.02224986,0.1418510
43598.00681718,1.420407,1.412877,1.406255,0.02165185,0.1418510
43598.00693292,1.384923,1.387558,1.401186,0.01985783,0.1418510
43598.00705029,1.405200,1.382495,1.380909,0.02165185,0.1412530
43598.00716512,1.359576,1.336921,1.370771,0.02105385,0.1418510
43598.00728014,1.420407,1.433132,1.411325,0.01985783,0.1400570
43598.00739696,1.415338,1.423005,1.406255,0.02105385,0.1394590
43598.00751234,1.410269,1.423005,1.401186,0.02105385,0.1412530
43598.00762735,1.374784,1.357176,1.370771,0.01985783,0.1412530
43598.00774418,1.420407,1.417941,1.406255,0.02105385,0.1418510
43598.00785883,1.410269,1.407813,1.375840,0.02165185,0.1412530
43598.00797566,1.359576,1.336921,1.365702,0.01985783,0.1412530
43598.00809031,1.420407,1.423005,1.411325,0.01866182,0.1400570
43598.00820713,1.420407,1.423005,1.416394,0.01925983,0.1412530
43598.00832251,1.415338,1.417941,1.385979,0.02224986,0.1412530
43598.00843753,1.364646,1.362240,1.375840,0.02165185,0.1412530
43598.00855417,1.369715,1.362240,1.370771,0.02165185,0.1418510
43598.00866900,1.354507,1.336921,1.370771,0.02284786,0.1418510
43598.00878565,1.430546,1.433132,1.411325,0.02165185,0.1400570
43598.00890157,1.430546,1.428068,1.406255,0.02165185,0.1400570
43598.00901731,1.349438,1.341985,1.375840,0.02045584,0.1418510
43598.00913268,1.420407,1.423005,1.411325,0.02165185,0.1412530
43598.00924770,1.415338,1.423005,1.385979,0.02165185,0.1394590
43598.00936452,1.369715,1.367303,1.380909,0.02045584,0.1400570
43598.00948008,1.369715,1.362240,1.370771,0.02165185,0.1400570
43598.00959600,1.405200,1.417941,1.406255,0.02105385,0.1400570
43598.00971066,1.344369,1.341985,1.370771,0.02045584,0.1418510
43598.00982730,1.405200,1.387558,1.375840,0.02105385,0.1412530
43598.00994268,1.430546,1.438196,1.411325,0.02105385,0.1418510
43598.01005787,1.369715,1.362240,1.360633,0.02045584,0.1442431
43598.01017397,1.349438,1.347048,1.375840,0.01925983,0.1418510
43598.01028935,1.364646,1.362240,1.380909,0.01925983,0.1418510
43598.01040599,1.379853,1.387558,1.401186,0.02045584,0.1418510
43598.01052173,1.349438,1.341985,1.370771,0.02045584,0.1418510
43598.01063658,1.354507,1.352112,1.375840,0.02165185,0.1418510
43598.01075411,1.420407,1.417941,1.396117,0.02224986,0.1442431
43598.01086877,1.369715,1.357176,1.365702,0.01985783,0.1442431
43598.01098487,1.384923,1.392622,1.406255,0.01985783,0.1442431
43598.01110025,1.420407,1.428068,1.411325,0.02224986,0.1418510
43598.01121528,1.415338,1.417941,1.380909,0.02344587,0.1418510
43598.01133209,1.349438,1.352112,1.375840,0.02284786,0.1400570
43598.01144782,1.420407,1.423005,1.416394,0.02045584,0.1394590
43598.01156302,1.420407,1.423005,1.411325,0.02045584,0.1394590
43598.01167824,1.415338,1.423005,1.411325,0.02105385,0.1418510
43598.01179504,1.435615,1.433132,1.411325,0.02224986,0.1418510
43598.01190972,1.415338,1.428068,1.411325,0.02165185,0.1400570
43598.01202546,1.389992,1.397686,1.406255,0.02105385,0.1418510
43598.01214226,1.389992,1.377431,1.396117,0.02105385,0.1394590
43598.01225854,1.374784,1.367303,1.370771,0.02165185,0.1400570
43598.01237269,1.415338,1.423005,1.406255,0.02045584,0.1400570
43598.01248843,1.384923,1.387558,1.396117,0.02045584,0.1400570
43598.01260521,1.344369,1.341985,1.365702,0.02165185,0.1394590
43598.01271991,1.384923,1.397686,1.401186,0.02284786,0.1382630
43598.01283669,1.410269,1.423005,1.406255,0.02105385,0.1376650
43598.01295243,1.420407,1.423005,1.416394,0.02045584,0.1376650
43598.01306871,1.420407,1.417941,1.406255,0.02105385,0.1376650
43598.01318373,1.395061,1.412877,1.401186,0.02105385,0.1376650
43598.01329861,1.384923,1.397686,1.401186,0.01985783,0.1382630
43598.01341539,1.420407,1.417941,1.385979,0.02105385,0.1370670
43598.01353009,1.374784,1.377431,1.385979,0.02105385,0.1382630
43598.01364668,1.420407,1.423005,1.411325,0.02105385,0.1382630
43598.01376158,1.359576,1.352112,1.380909,0.02165185,0.1376650
43598.01387816,1.425477,1.438196,1.411325,0.01985783,0.1382630
43598.01399306,1.420407,1.423005,1.401186,0.02105385,0.1376650
43598.01410880,1.354507,1.352112,1.380909,0.02165185,0.1376650
43598.01422556,1.364646,1.357176,1.360633,0.02165185,0.1376650
43598.01434028,1.395061,1.412877,1.401186,0.02165185,0.1400570
43598.01445758,1.359576,1.352112,1.380909,0.02224986,0.1382630
43598.01457180,1.359576,1.352112,1.380909,0.02165185,0.1394590
43598.01468906,1.359576,1.341985,1.365702,0.01985783,0.1394590
43598.01480335,1.430546,1.433132,1.406255,0.02105385,0.1400570
43598.01491909,1.400130,1.377431,1.375840,0.02284786,0.1394590
43598.01503627,1.420407,1.433132,1.411325,0.02105385,0.1382630
43598.01515183,1.359576,1.347048,1.365702,0.02045584,0.1394590
43598.01526631,1.400130,1.412877,1.406255,0.02045584,0.1400570
43598.01538349,1.420407,1.417941,1.380909,0.02165185,0.1400570
43598.01549923,1.420407,1.428068,1.411325,0.02224986,0.1400570
43598.01561352,1.430546,1.433132,1.406255,0.02224986,0.1400570
43598.01572926,1.369715,1.362240,1.370771,0.02224986,0.1394590
43598.01584645,1.430546,1.438196,1.406255,0.02165185,0.1376650
43598.01596200,1.420407,1.433132,1.406255,0.02165185,0.1382630
