TheTime,CH0,CH1,CH2,CH3,CH4,CH5,CH6,CH7
43423.00010481,1.392589,1.440684,1.417941,1.421463,0.3667013,0.3493591,0.04437608,0.1663693
43423.00022056,1.392589,1.445754,1.498961,1.436671,0.3661033,0.3475651,0.04796411,0.1657713
43423.00033630,1.392589,1.344369,1.387558,1.385979,0.3643093,0.3451731,0.04736611,0.1657713
43423.00045204,1.392589,1.369715,1.301475,1.345425,0.3661033,0.3481631,0.05035614,0.1663693
43423.00056778,1.392589,1.435615,1.493897,1.446809,0.3667013,0.3457711,0.04975813,0.1657713
43423.00068296,1.392589,1.445754,1.493897,1.446809,0.3661033,0.3481631,0.05095414,0.1639773
43423.00079926,1.392589,1.349438,1.291347,1.330217,0.3661033,0.3481631,0.04437608,0.1639773
43423.00091500,1.387520,1.313953,1.281220,1.340356,0.3649073,0.3463691,0.03899402,0.1621832
43423.00103018,1.392589,1.400130,1.331857,1.355563,0.3661033,0.3487611,0.03779801,0.1609872
43423.00114648,1.397658,1.319022,1.291347,1.350494,0.3643093,0.3445751,0.03839602,0.1615852
43423.00126222,1.392589,1.349438,1.296411,1.330217,0.3649073,0.3481631,0.04078804,0.1621832
43423.00137796,1.392589,1.430546,1.412877,1.385979,0.3672993,0.3493591,0.04019004,0.1609872
43423.00149315,1.392589,1.430546,1.493897,1.441740,0.3655053,0.3469671,0.04019004,0.1621832
43423.00160944,1.387520,1.460961,1.478706,1.431601,0.3672993,0.3493591,0.04138605,0.1621832
43423.00172518,1.392589,1.455892,1.498961,1.436671,0.3678973,0.3487611,0.04258206,0.1615852
43423.00184092,1.392589,1.344369,1.301475,1.335286,0.3649073,0.3475651,0.04138605,0.1621832
43423.00195666,1.392589,1.334230,1.276156,1.340356,0.3637113,0.3463691,0.03779801,0.1615852
43423.00207240,1.392589,1.435615,1.423005,1.421463,0.3661033,0.3481631,0.03540599,0.1609872
43423.00218760,1.392589,1.319022,1.316666,1.360633,0.3649073,0.3457711,0.03361197,0.1621832
43423.00230388,1.392589,1.364646,1.412877,1.391048,0.3649073,0.3457711,0.03420998,0.1597912
43423.00241962,1.392589,1.324092,1.276156,1.340356,0.3643093,0.3463691,0.03540599,0.1597912
43423.00253481,1.392589,1.313953,1.286283,1.350494,0.3649073,0.3463691,0.03540599,0.1615852
43423.00265111,1.392589,1.329161,1.331857,1.370771,0.3637113,0.3457711,0.03540599,0.1615852
43423.00276685,1.387520,1.354507,1.402750,1.385979,0.3643093,0.3445751,0.03540599,0.1615852
43423.00288259,1.392589,1.400130,1.458451,1.426532,0.3649073,0.3463691,0.03720001,0.1621832
43423.00299833,1.392589,1.445754,1.488833,1.441740,0.3661033,0.3475651,0.03480798,0.1615852
43423.00311351,1.392589,1.435615,1.488833,1.441740,0.3661033,0.3475651,0.03720001,0.1615852
43423.00322981,1.392589,1.359576,1.296411,1.340356,0.3667013,0.3481631,0.03779801,0.1615852
43423.00334555,1.392589,1.344369,1.296411,1.330217,0.3637113,0.3457711,0.03540599,0.1615852
43423.00346073,1.392589,1.354507,1.296411,1.335286,0.3667013,0.3469671,0.03660200,0.1615852
43423.00357703,1.392589,1.455892,1.463514,1.426532,0.3672993,0.3475651,0.03660200,0.1621832
43423.00369277,1.387520,1.374784,1.402750,1.396117,0.3649073,0.3457711,0.03720001,0.1621832
43423.00380851,1.392589,1.410269,1.483769,1.431601,0.3649073,0.3457711,0.03779801,0.1621832
43423.00392370,1.392589,1.460961,1.473642,1.431601,0.3667013,0.3493591,0.04078804,0.1615852
43423.00403999,1.392589,1.313953,1.291347,1.350494,0.3643093,0.3463691,0.04377807,0.1615852
43423.00415555,1.392589,1.329161,1.341985,1.360633,0.3637113,0.3457711,0.04258206,0.1615852
43423.00427147,1.392589,1.450823,1.443260,1.426532,0.3672993,0.3493591,0.04138605,0.1621832
43423.00438721,1.392589,1.313953,1.291347,1.350494,0.3631132,0.3457711,0.03959203,0.1645753
43423.00450295,1.387520,1.450823,1.498961,1.436671,0.3672993,0.3481631,0.03899402,0.1621832
43423.00461814,1.392589,1.313953,1.291347,1.350494,0.3643093,0.3445751,0.03899402,0.1609872
43423.00473388,1.392589,1.425477,1.488833,1.436671,0.3661033,0.3475651,0.04019004,0.1621832
43423.00485017,1.392589,1.359576,1.412877,1.396117,0.3643093,0.3451731,0.03720001,0.1597912
43423.00496592,1.392589,1.440684,1.412877,1.416394,0.3678973,0.3493591,0.03600399,0.1591932
43423.00508166,1.392589,1.354507,1.296411,1.335286,0.3661033,0.3481631,0.03600399,0.1597912
43423.00519740,1.392589,1.349438,1.291347,1.335286,0.3649073,0.3475651,0.03480798,0.1597912
43423.00531314,1.387520,1.349438,1.296411,1.330217,0.3661033,0.3481631,0.03660200,0.1597912
43423.00542888,1.392589,1.344369,1.301475,1.330217,0.3661033,0.3475651,0.04019004,0.1597912
43423.00554406,1.387520,1.445754,1.423005,1.421463,0.3678973,0.3493591,0.04138605,0.1597912
43423.00566036,1.392589,1.445754,1.483769,1.446809,0.3661033,0.3463691,0.04019004,0.1603892
43423.00577554,1.387520,1.430546,1.417941,1.406255,0.3684953,0.3499571,0.03899402,0.1603892
43423.00589129,1.392589,1.440684,1.488833,1.441740,0.3661033,0.3475651,0.03600399,0.1597912
43423.00600758,1.387520,1.395061,1.448323,1.426532,0.3631132,0.3439771,0.03420998,0.1597912
43423.00612277,1.392589,1.400130,1.463514,1.426532,0.3661033,0.3469671,0.03361197,0.1597912
43423.00623906,1.392589,1.324092,1.276156,1.345425,0.3643093,0.3445751,0.03480798,0.1621832
43423.00635425,1.392589,1.455892,1.493897,1.436671,0.3672993,0.3481631,0.03480798,0.1597912
43423.00647054,1.387520,1.455892,1.473642,1.426532,0.3672993,0.3481631,0.03420998,0.1597912
43423.00658628,1.392589,1.384923,1.448323,1.421463,0.3643093,0.3457711,0.03301396,0.1603892
43423.00670147,1.392589,1.450823,1.438196,1.426532,0.3678973,0.3499571,0.03121995,0.1615852
43423.00681776,1.392589,1.319022,1.316666,1.365702,0.3649073,0.3457711,0.03301396,0.1621832
43423.00693350,1.392589,1.319022,1.296411,1.350494,0.3649073,0.3463691,0.03420998,0.1615852
