TheTime,CH0,CH1,CH2,CH3,CH4,CH5,CH6,CH7
42373.00013970,0.4168418,0.3400686,0.3340707,0.3328711,0.001187071,0.001187071,0.1721273,0.1973185
42373.00025724,0.4180414,0.3400686,0.3340707,0.3322714,0.001187071,0.001187071,0.1715275,0.1967187
42373.00037587,0.4144426,0.3364699,0.3328711,0.3322714,0.001187071,0.001187071,0.1715275,0.1967187
42373.00049125,0.4174416,0.3388690,0.3334709,0.3322714,0.001187071,0.001187071,0.1709277,0.1973185
42373.00060698,0.4174416,0.3394688,0.3334709,0.3322714,0.001187071,0.001187071,0.1709277,0.1967187
42373.00072272,0.4180414,0.3382693,0.3334709,0.3316716,0.001187071,0.001187071,0.1721273,0.1973185
42373.00083846,0.4144426,0.3364699,0.3328711,0.3316716,0.001187071,0.001187071,0.1715275,0.1967187
42373.00095419,0.4150424,0.3376695,0.3334709,0.3334709,0.001187071,0.001187071,0.1727271,0.1991179
42373.00106921,0.4150424,0.3382693,0.3334709,0.3334709,0.001187071,0.001187071,0.1715275,0.1979183
42373.00118060,0.4150424,0.3370697,0.3316716,0.3310718,0.001187071,0.001187071,0.1715275,0.1991179
42373.00129634,0.4144426,0.3382693,0.3334709,0.3328711,0.001187071,0.001187071,0.1733269,0.1991179
42373.00141208,0.4150424,0.3364699,0.3328711,0.3316716,0.001187071,0.001187071,0.1733269,0.1991179
42373.00152781,0.4174416,0.3400686,0.3340707,0.3316716,0.001187071,0.001187071,0.1727271,0.1985181
42373.00164355,0.4138428,0.3364699,0.3328711,0.3322714,0.001187071,0.001187071,0.1727271,0.1985181
42373.00175929,0.4156422,0.3388690,0.3334709,0.3334709,0.001187071,0.001187071,0.1733269,0.1991179
42373.00187502,0.4180414,0.3388690,0.3328711,0.3316716,0.001187071,0.001187071,0.1745265,0.1991179
42373.00199076,0.4138428,0.3370697,0.3328711,0.3316716,0.001187071,0.001187071,0.1757261,0.1973185
42373.00210650,0.4180414,0.3388690,0.3334709,0.3328711,0.001187071,0.001786862,0.1733269,0.1973185
42373.00222223,0.4144426,0.3364699,0.3328711,0.3322714,0.001187071,0.001187071,0.1751263,0.1973185
42373.00234593,0.4138428,0.3364699,0.3328711,0.3316716,0.001187071,0.001187071,0.1739267,0.1967187
42373.00245371,0.4138428,0.3370697,0.3328711,0.3328711,0.001187071,0.001187071,0.1697282,0.1967187
42373.00256945,0.4180414,0.3394688,0.3340707,0.3328711,0.001187071,0.001786862,0.1673290,0.1985181
42373.00268519,0.4156422,0.3376695,0.3316716,0.3292724,0.001187071,0.001187071,0.1667292,0.1991179
42373.00280093,0.4144426,0.3364699,0.3322714,0.3316716,0.001187071,0.001187071,0.1673290,0.1985181
42373.00291667,0.4144426,0.3382693,0.3334709,0.3328711,0.001187071,0.001187071,0.1673290,0.1991179
42373.00303241,0.4162420,0.3382693,0.3334709,0.3310718,0.001187071,0.001187071,0.1667292,0.1991179
42373.00314815,0.4156422,0.3376695,0.3334709,0.3328711,0.001187071,0.001187071,0.1667292,0.1991179
42373.00326875,0.4144426,0.3370697,0.3322714,0.3322714,0.001187071,0.001187071,0.1667292,0.1985181
