TheTime,CH0,CH1,CH2,CH3,CH4,CH5,CH6,CH7
42401.00011771,0.002386652,0.01498225,0.01678162,0.3268732,0.001187071,0.001187071,0.06356527,0.2069152
42401.00023001,0.002386652,0.01618183,0.01738141,0.3274730,0.001187071,0.001187071,0.05456841,0.2087145
42401.00034249,0.002986442,0.01498225,0.01798120,0.3304720,0.001187071,0.001187071,0.05876695,0.2087145
42401.00045859,0.004186023,0.01498225,0.01918078,0.3274730,0.001187071,0.001187071,0.05516820,0.2111137
42401.00058210,0.002386652,0.01798120,0.01978057,0.3292724,0.001187071,0.001187071,0.05636778,0.2099141
42401.00069747,0.001786862,0.02098015,0.02038036,0.3304720,0.001187071,0.001187071,0.05516820,0.2111137
42401.00080706,0.001187071,0.02098015,0.02098015,0.3298722,0.001187071,0.001187071,0.05516820,0.2111137
42401.00092731,0.001786862,0.01858099,0.02098015,0.3280728,0.001187071,0.001187071,0.05696758,0.2099141
42401.00103527,0.002386652,0.01798120,0.01978057,0.3262734,0.001187071,0.001187071,0.05576799,0.2093143
42401.00115571,0.002986442,0.01618183,0.01918078,0.3286726,0.001187071,0.001187071,0.05336883,0.2063154
42401.00126837,0.002386652,0.01738141,0.01918078,0.3280728,0.001187071,0.001187071,0.06836359,0.2045160
42401.00138754,0.001786862,0.01738141,0.01798120,0.3274730,0.001187071,0.001187071,0.08335835,0.2051158
42401.00148786,0.002386652,0.01438246,0.01618183,0.3292724,0.001187071,0.001187071,0.07016296,0.2033164
42401.00161557,0.003586233,0.01378267,0.01738141,0.3298722,0.001786862,0.001187071,0.05336883,0.2027166
42401.00173727,0.001786862,0.01678162,0.01798120,0.3280728,0.001187071,0.001786862,0.05276904,0.2009173
42401.00184849,0.001187071,0.01798120,0.01678162,0.3286726,0.001187071,0.001187071,0.05816716,0.2009173
42401.00196188,0.002386652,0.01438246,0.01618183,0.3256737,0.001187071,0.001786862,0.05816716,0.1991179
42401.00208556,0.005385604,0.01258309,0.01678162,0.3274730,0.001786862,0.001187071,0.05696758,0.1991179
42401.00220021,0.004186023,0.01378267,0.01738141,0.3280728,0.001187071,0.001187071,0.05576799,0.1985181
42401.00231612,0.002986442,0.01378267,0.01678162,0.3298722,0.001187071,0.001187071,0.05576799,0.2009173
42401.00243349,0.002386652,0.01378267,0.01558204,0.3286726,0.001187071,0.001187071,0.05576799,0.2033164
42401.00254307,0.002386652,0.01438246,0.01678162,0.3262734,0.001187071,0.001187071,0.05576799,0.2027166
42401.00263942,0.003586233,0.01438246,0.01678162,0.3292724,0.001786862,0.001786862,0.05456841,0.2027166
42401.00277870,0.004186023,0.01258309,0.01798120,0.3286726,0.001187071,0.001187071,0.04557156,0.2027166
42401.00288829,0.004186023,0.01378267,0.01738141,0.3292724,0.001187071,0.001187071,0.03597491,0.2027166
42401.00301035,0.003586233,0.01378267,0.01618183,0.3298722,0.001187071,0.001187071,0.04317240,0.2033164
42401.00311397,0.003586233,0.01258309,0.01618183,0.3298722,0.001187071,0.001187071,0.05036988,0.2033164
42401.00322044,0.004186023,0.01438246,0.01798120,0.3262734,0.001187071,0.001187071,0.05036988,0.2033164
42401.00335755,0.002986442,0.01678162,0.01918078,0.3298722,0.001187071,0.001187071,0.05096967,0.2033164
42401.00347419,0.002386652,0.01798120,0.01918078,0.3292724,0.001187071,0.001187071,0.05396862,0.2033164
42401.00358649,0.002986442,0.01558204,0.01858099,0.3274730,0.001786862,0.001187071,0.05516820,0.2027166
42401.00370530,0.003586233,0.01558204,0.01798120,0.3274730,0.001187071,0.001786862,0.05276904,0.2051158
42401.00381977,0.003586233,0.01558204,0.01858099,0.3298722,0.001187071,0.001187071,0.04917030,0.2057156
42401.00393514,0.004186023,0.01498225,0.01798120,0.3268732,0.001187071,0.001187071,0.05156946,0.2051158
42401.00404689,0.002986442,0.01498225,0.01798120,0.3262734,0.001187071,0.001187071,0.05696758,0.2033164
42401.00416914,0.002386652,0.01498225,0.01678162,0.3274730,0.001187071,0.001187071,0.05876695,0.2015171
42401.00428451,0.002386652,0.01438246,0.01558204,0.3298722,0.001187071,0.001187071,0.05936674,0.2009173
42401.00439193,0.002986442,0.01558204,0.01738141,0.3274730,0.001187071,0.001187071,0.05756737,0.2015171
42401.00450676,0.002986442,0.01738141,0.01978057,0.3262734,0.001187071,0.001786862,0.05576799,0.1991179
42401.00462683,0.002386652,0.01438246,0.01678162,0.3298722,0.001786862,0.001187071,0.05576799,0.1991179
42401.00474872,0.002386652,0.01318288,0.01558204,0.3292724,0.001187071,0.001786862,0.05636778,0.1991179
42401.00485884,0.002386652,0.01498225,0.01678162,0.3256737,0.001187071,0.001187071,0.05456841,0.1991179
42401.00497819,0.002386652,0.01678162,0.01858099,0.3274730,0.001187071,0.001187071,0.05456841,0.1997177
42401.00508923,0.002386652,0.01498225,0.01738141,0.3286726,0.001187071,0.001786862,0.05756737,0.1991179
42401.00520261,0.002386652,0.01498225,0.01678162,0.3292724,0.001187071,0.001786862,0.05936674,0.1985181
42401.00532702,0.002386652,0.01438246,0.01618183,0.3298722,0.001187071,0.001786862,0.05936674,0.1991179
42401.00543119,0.002986442,0.01318288,0.01618183,0.3274730,0.001187071,0.001187071,0.05636778,0.1997177
42401.00555307,0.004186023,0.01378267,0.01618183,0.3298722,0.001187071,0.001187071,0.05456841,0.2009173
42401.00566609,0.004186023,0.01318288,0.01678162,0.3262734,0.001786862,0.001187071,0.05276904,0.2015171
42401.00578960,0.003586233,0.01378267,0.01678162,0.3298722,0.001187071,0.001187071,0.05336883,0.2009173
42401.00590009,0.001786862,0.01558204,0.01738141,0.3280728,0.001187071,0.001187071,0.05756737,0.2015171
42401.00602161,0.001786862,0.01558204,0.01558204,0.3280728,0.001187071,0.001187071,0.05636778,0.2015171
42401.00612921,0.001786862,0.01378267,0.01438246,0.3298722,0.001187071,0.001187071,0.06176590,0.2009173
42401.00624476,0.001786862,0.01558204,0.01618183,0.3274730,0.001187071,0.001187071,0.07196233,0.2009173
42401.00635923,0.002386652,0.01738141,0.01798120,0.3280728,0.001187071,0.001786862,0.06776380,0.2015171
42401.00648093,0.002386652,0.01618183,0.01738141,0.3268732,0.001786862,0.001187071,0.05876695,0.2009173
42401.00659034,0.002386652,0.01438246,0.01678162,0.3292724,0.001786862,0.001187071,0.05636778,0.2033164
42401.00670734,0.002986442,0.01438246,0.01738141,0.3298722,0.001187071,0.001786862,0.04437198,0.2009173
