TheTime,CH0,CH1,CH2,CH3,CH4,CH5,CH6,CH7
43439.00021992,1.392589,1.283538,1.321730,1.330217,0.3637113,0.3457711,0.01806382,0.1645753
43439.00033566,1.392589,1.288607,1.301475,1.320079,0.3655053,0.3469671,0.01746581,0.1639773
43439.00045141,1.392589,1.283538,1.316666,1.330217,0.3649073,0.3469671,0.02284786,0.1639773
43439.00056715,1.392589,1.319022,1.296411,1.304871,0.3649073,0.3469671,0.02105385,0.1633793
43439.00068289,1.387520,1.349438,1.301475,1.315010,0.3667013,0.3487611,0.02165185,0.1615852
43439.00079863,1.392589,1.283538,1.316666,1.330217,0.3655053,0.3469671,0.02045584,0.1621832
43439.00091437,1.387520,1.466031,1.488833,1.467086,0.3667013,0.3487611,0.01866182,0.1609872
43439.00103011,1.392589,1.339299,1.311602,1.304871,0.3672993,0.3481631,0.01925983,0.1615852
43439.00114585,1.392589,1.308884,1.357176,1.360633,0.3655053,0.3463691,0.01925983,0.1615852
43439.00126159,1.392589,1.425477,1.478706,1.456947,0.3655053,0.3475651,0.01746581,0.1639773
43439.00137733,1.392589,1.455892,1.417941,1.431601,0.3678973,0.3493591,0.01686780,0.1621832
43439.00149307,1.392589,1.334230,1.306538,1.304871,0.3661033,0.3475651,0.01746581,0.1633793
43439.00160881,1.392589,1.293676,1.306538,1.320079,0.3655053,0.3469671,0.01925983,0.1633793
43439.00172552,1.392589,1.288607,1.306538,1.330217,0.3637113,0.3463691,0.02045584,0.1639773
43439.00184029,1.397658,1.359576,1.316666,1.330217,0.3661033,0.3487611,0.01746581,0.1633793
43439.00195603,1.387520,1.334230,1.382495,1.375840,0.3655053,0.3469671,0.01686780,0.1639773
43439.00207177,1.392589,1.455892,1.478706,1.462017,0.3667013,0.3481631,0.01806382,0.1645753
43439.00218812,1.392589,1.445754,1.412877,1.406255,0.3661033,0.3487611,0.01507379,0.1639773
43439.00230325,1.392589,1.435615,1.473642,1.456947,0.3661033,0.3475651,0.01387777,0.1639773
43439.00241899,1.392589,1.481238,1.478706,1.451878,0.3678973,0.3499571,0.01447578,0.1639773
43439.00253473,1.392589,1.303815,1.331857,1.355563,0.3649073,0.3469671,0.01208376,0.1639773
43439.00265145,1.392589,1.349438,1.392622,1.396117,0.3655053,0.3457711,0.01208376,0.1645753
43439.00276621,1.392589,1.313953,1.362240,1.360633,0.3655053,0.3463691,0.01208376,0.1657713
43439.00288196,1.392589,1.308884,1.352112,1.355563,0.3643093,0.3457711,0.01268176,0.1663693
43439.00299770,1.392589,1.303815,1.301475,1.325148,0.3655053,0.3469671,0.01268176,0.1663693
43439.00311344,1.392589,1.344369,1.316666,1.309940,0.3655053,0.3469671,0.01447578,0.1657713
43439.00322918,1.392589,1.415338,1.347048,1.350494,0.3678973,0.3499571,0.01387777,0.1663693
43439.00334492,1.392589,1.471100,1.473642,1.451878,0.3678973,0.3493591,0.01447578,0.1657713
43439.00346066,1.392589,1.354507,1.321730,1.315010,0.3672993,0.3481631,0.01387777,0.1657713
43439.00357640,1.392589,1.349438,1.321730,1.320079,0.3655053,0.3487611,0.01327977,0.1663693
43439.00369214,1.392589,1.400130,1.336921,1.345425,0.3667013,0.3493591,0.01447578,0.1669673
43439.00380788,1.392589,1.450823,1.402750,1.391048,0.3678973,0.3499571,0.01268176,0.1663693
43439.00392362,1.392589,1.450823,1.402750,1.421463,0.3678973,0.3499571,0.01327977,0.1657713
43439.00403936,1.392589,1.313953,1.306538,1.325148,0.3655053,0.3469671,0.01327977,0.1657713
43439.00415510,1.392589,1.450823,1.412877,1.416394,0.3672993,0.3493591,0.01447578,0.1663693
43439.00427084,1.392589,1.440684,1.382495,1.360633,0.3678973,0.3493591,0.01387777,0.1657713
43439.00438658,1.387520,1.450823,1.392622,1.380909,0.3684953,0.3493591,0.01088774,0.1657713
43439.00450232,1.392589,1.466031,1.488833,1.451878,0.3672993,0.3493591,0.01148575,0.1675653
43439.00461806,1.392589,1.329161,1.372367,1.370771,0.3637113,0.3463691,0.01327977,0.1681633
43439.00473380,1.392589,1.450823,1.402750,1.401186,0.3678973,0.3493591,0.01447578,0.1681633
43439.00484954,1.392589,1.303815,1.306538,1.335286,0.3643093,0.3457711,0.01447578,0.1681633
43439.00496528,1.392589,1.364646,1.412877,1.421463,0.3655053,0.3457711,0.01208376,0.1681633
43439.00508102,1.392589,1.410269,1.463514,1.446809,0.3667013,0.3475651,0.01327977,0.1675653
43439.00519676,1.392589,1.334230,1.306538,1.325148,0.3655053,0.3463691,0.01148575,0.1675653
43439.00531251,1.392589,1.471100,1.478706,1.446809,0.3684953,0.3481631,0.01327977,0.1681633
43439.00542825,1.392589,1.303815,1.326793,1.345425,0.3655053,0.3457711,0.01268176,0.1699573
