TheTime,CH1,CH2,CH3,CH6,CH7
43927.00011579,0.006088065,-0.004971887,0.007155130,0.08683450,0.1843095
43927.00023154,0.006088065,9.185914e-05,0.007155130,0.08803051,0.1837115
43927.00034729,0.006088065,9.185914e-05,0.007155130,0.08922652,0.1843095
43927.00046304,0.001018820,-0.004971887,0.002085926,0.08982453,0.1843095
43927.00057879,0.006088065,-0.004971887,0.002085926,0.08862852,0.1843095
43927.00069454,0.001018820,-0.004971887,0.002085926,0.08743251,0.1843095
43927.00081029,0.006088065,-0.004971887,0.002085926,0.08623649,0.1849075
43927.00092604,0.006088065,-0.01003563,0.002085926,0.08683450,0.1825155
43927.00104167,0.006088065,-0.004971887,0.002085926,0.08803051,0.1819174
43927.00115741,0.006088065,-0.004971887,0.002085926,0.08683450,0.1843095
43927.00127315,0.001018820,-0.004971887,0.002085926,0.08803051,0.1843095
43927.00138889,0.006088065,9.185914e-05,0.002085926,0.08803051,0.1843095
43927.00150463,0.006088065,9.185914e-05,0.002085926,0.08623649,0.1843095
43927.00162037,0.006088065,9.185914e-05,0.007155130,0.08563849,0.1837115
43927.00173611,0.006088065,9.185914e-05,0.007155130,0.08743251,0.1843095
43927.00185186,0.006088065,9.185914e-05,0.007155130,0.08623649,0.1843095
43927.00196761,0.006088065,9.185914e-05,0.002085926,0.08504048,0.1837115
43927.00208336,0.006088065,-0.004971887,0.002085926,0.08444248,0.1843095
43927.00219911,0.006088065,-0.004971887,0.002085926,0.08444248,0.1843095
43927.00231486,0.006088065,-0.004971887,0.002085926,0.08504048,0.1843095
43927.00243061,0.006088065,-0.004971887,0.002085926,0.08504048,0.1849075
43927.00254636,0.006088065,9.185914e-05,-0.002983277,0.08683450,0.1849075
43927.00266211,0.006088065,9.185914e-05,0.002085926,0.08743251,0.1843095
43927.00277786,0.006088065,9.185914e-05,0.002085926,0.08743251,0.1843095
43927.00289361,0.001018820,-0.004971887,0.002085926,0.08803051,0.1849075
43927.00300936,0.006088065,9.185914e-05,0.002085926,0.08803051,0.1849075
43927.00312511,0.006088065,-0.004971887,0.002085926,0.08743251,0.1843095
43927.00324074,0.006088065,9.185914e-05,0.007155130,0.08862852,0.1843095
43927.00335648,0.006088065,9.185914e-05,0.007155130,0.08803051,0.1843095
43927.00347222,0.006088065,9.185914e-05,0.007155130,0.08563849,0.1837115
43927.00358796,0.006088065,-0.004971887,0.002085926,0.08504048,0.1849075
43927.00370370,0.01115731,-0.004971887,0.002085926,0.08504048,0.1843095
43927.00381945,0.001018820,-0.004971887,0.002085926,0.08504048,0.1843095
43927.00393519,0.006088065,9.185914e-05,0.002085926,0.08444248,0.1843095
43927.00405093,0.006088065,9.185914e-05,0.002085926,0.08563849,0.1843095
43927.00416668,0.006088065,0.005155605,0.007155130,0.08623649,0.1861035
43927.00428243,0.001018820,-0.004971887,0.007155130,0.08683450,0.1872995
43927.00439818,0.001018820,-0.004971887,0.007155130,0.08683450,0.1861035
43927.00451393,0.001018820,-0.004971887,0.007155130,0.08623649,0.1861035
43927.00462967,0.006088065,9.185914e-05,0.002085926,0.08384447,0.1843095
43927.00474543,0.001018820,-0.004971887,0.007155130,0.08324646,0.1867015
43927.00486118,0.006088065,-0.004971887,0.002085926,0.08324646,0.1849075
43927.00497693,0.006088065,-0.004971887,-0.002983277,0.08444248,0.1867015
43927.00509268,0.001018820,9.185914e-05,0.007155130,0.08504048,0.1861035
43927.00520843,0.001018820,-0.004971887,0.002085926,0.08264846,0.1843095
43927.00532418,0.006088065,-0.01003563,-0.002983277,0.08085444,0.1867015
43927.00543982,0.006088065,-0.004971887,0.007155130,0.08145245,0.1861035
43927.00555556,0.01115731,-0.004971887,0.002085926,0.08205045,0.1867015
43927.00567130,0.006088065,-0.004971887,0.002085926,0.08205045,0.1867015
43927.00578704,0.006088065,9.185914e-05,0.007155130,0.08384447,0.1861035
43927.00590278,0.006088065,9.185914e-05,0.002085926,0.08085444,0.1861035
43927.00601852,0.006088065,9.185914e-05,0.002085926,0.08205045,0.1861035
43927.00613426,0.006088065,-0.01003563,0.002085926,0.08145245,0.1861035
43927.00625000,0.006088065,-0.004971887,0.002085926,0.08085444,0.1861035
43927.00636575,0.006088065,9.185914e-05,0.002085926,0.07965843,0.1867015
43927.00648150,0.006088065,-0.004971887,0.002085926,0.07906042,0.1861035
43927.00659724,0.006088065,-0.004971887,0.002085926,0.07965843,0.1855055
43927.00671299,0.006088065,-0.004971887,0.007155130,0.08025643,0.1855055
43927.00682875,0.001018820,9.185914e-05,0.002085926,0.08264846,0.1861035
43927.00694450,0.006088065,9.185914e-05,0.007155130,0.08384447,0.1867015
43927.00706025,0.01115731,-0.01003563,0.002085926,0.08324646,0.1843095
43927.00717600,0.001018820,9.185914e-05,0.002085926,0.08444248,0.1843095
43927.00729175,0.006088065,-0.004971887,0.007155130,0.08264846,0.1843095
43927.00740750,0.01115731,9.185914e-05,0.002085926,0.08264846,0.1849075
43927.00752325,0.006088065,9.185914e-05,0.002085926,0.08444248,0.1843095
43927.00763900,0.006088065,0.005155605,0.007155130,0.08264846,0.1819174
43927.00775463,0.006088065,9.185914e-05,0.007155130,0.08264846,0.1825155
43927.00787037,0.006088065,-0.004971887,-0.002983277,0.08384447,0.1819174
43927.00798611,0.006088065,-0.004971887,0.007155130,0.08384447,0.1819174
43927.00810185,0.006088065,-0.004971887,0.002085926,0.08384447,0.1843095
43927.00821759,0.006088065,-0.004971887,0.002085926,0.08205045,0.1843095
43927.00833333,0.001018820,-0.004971887,0.007155130,0.08145245,0.1843095
43927.00844907,0.006088065,-0.004971887,0.002085926,0.08145245,0.1843095
43927.00856482,0.01115731,9.185914e-05,0.002085926,0.08384447,0.1843095
43927.00868057,0.006088065,9.185914e-05,0.002085926,0.08504048,0.1843095
43927.00879631,0.006088065,9.185914e-05,0.002085926,0.08444248,0.1843095
43927.00891207,0.001018820,9.185914e-05,0.002085926,0.08205045,0.1843095
43927.00902782,0.001018820,-0.004971887,-0.002983277,0.08205045,0.1849075
43927.00914357,0.01115731,-0.004971887,0.002085926,0.08743251,0.1843095
