TheTime,CH0,CH1,CH2,CH3,CH4,CH5,CH6,CH7
43436.00021991,1.387520,1.329161,1.306538,1.299802,0.3649073,0.3469671,0.02344587,0.1310869
43436.00033565,1.387520,1.415338,1.341985,1.340356,0.3649073,0.3469671,0.02344587,0.1316849
43436.00045139,1.397658,1.425477,1.357176,1.345425,0.3672993,0.3499571,0.02224986,0.1334790
43436.00056713,1.392589,1.481238,1.438196,1.436671,0.3661033,0.3481631,0.02224986,0.1310869
43436.00068287,1.397658,1.440684,1.483769,1.462017,0.3667013,0.3463691,0.02404387,0.1322830
43436.00079861,1.392589,1.293676,1.296411,1.309940,0.3655053,0.3469671,0.02284786,0.1310869
43436.00091435,1.392589,1.339299,1.402750,1.391048,0.3655053,0.3463691,0.02284786,0.1346750
43436.00103096,1.392589,1.344369,1.402750,1.391048,0.3655053,0.3457711,0.02344587,0.1346750
43436.00114583,1.392589,1.481238,1.448323,1.441740,0.3684953,0.3493591,0.02284786,0.1346750
43436.00126158,1.392589,1.319022,1.367303,1.360633,0.3649073,0.3457711,0.02105385,0.1340770
43436.00137732,1.392589,1.344369,1.316666,1.309940,0.3672993,0.3469671,0.02224986,0.1346750
43436.00149306,1.392589,1.501515,1.504024,1.441740,0.3684953,0.3481631,0.02045584,0.1346750
43436.00160880,1.392589,1.450823,1.397686,1.406255,0.3690933,0.3499571,0.01925983,0.1340770
43436.00172454,1.392589,1.349438,1.402750,1.406255,0.3655053,0.3463691,0.01925983,0.1340770
43436.00184028,1.387520,1.379853,1.448323,1.441740,0.3643093,0.3457711,0.02165185,0.1340770
43436.00195602,1.392589,1.293676,1.362240,1.350494,0.3637113,0.3463691,0.02284786,0.1340770
43436.00207176,1.392589,1.435615,1.367303,1.355563,0.3667013,0.3487611,0.02344587,0.1340770
43436.00218750,1.392589,1.486308,1.478706,1.451878,0.3672993,0.3493591,0.02224986,0.1346750
43436.00230324,1.392589,1.288607,1.311602,1.325148,0.3649073,0.3469671,0.02105385,0.1352730
43436.00241898,1.392589,1.395061,1.453387,1.441740,0.3655053,0.3469671,0.02224986,0.1340770
43436.00253472,1.392589,1.364646,1.428068,1.426532,0.3643093,0.3457711,0.02224986,0.1340770
43436.00265133,1.392589,1.379853,1.438196,1.436671,0.3661033,0.3463691,0.02165185,0.1340770
43436.00276620,1.392589,1.460961,1.412877,1.431601,0.3678973,0.3499571,0.02165185,0.1346750
43436.00288195,1.392589,1.496446,1.504024,1.451878,0.3672993,0.3487611,0.02224986,0.1340770
43436.00299769,1.392589,1.445754,1.392622,1.406255,0.3672993,0.3499571,0.02344587,0.1328810
43436.00311343,1.392589,1.283538,1.331857,1.340356,0.3631132,0.3457711,0.02583789,0.1358710
43436.00323039,1.392589,1.486308,1.438196,1.441740,0.3678973,0.3493591,0.02822992,0.1364690
43436.00334613,1.392589,1.313953,1.382495,1.365702,0.3649073,0.3457711,0.02763191,0.1358710
43436.00346151,1.387520,1.329161,1.306538,1.289664,0.3667013,0.3475651,0.03062194,0.1352730
43436.00357689,1.392589,1.501515,1.519216,1.467086,0.3684953,0.3481631,0.03301396,0.1340770
43436.00369335,1.392589,1.450823,1.397686,1.375840,0.3678973,0.3499571,0.03420998,0.1346750
43436.00380787,1.392589,1.501515,1.463514,1.446809,0.3678973,0.3493591,0.03480798,0.1346750
43436.00392361,1.397658,1.339299,1.402750,1.391048,0.3643093,0.3445751,0.03241596,0.1346750
43436.00404058,1.387520,1.440684,1.387558,1.350494,0.3672993,0.3499571,0.03181795,0.1334790
43436.00415490,1.392589,1.491377,1.443260,1.446809,0.3672993,0.3487611,0.03062194,0.1322830
43436.00427083,1.392589,1.324092,1.311602,1.274456,0.3661033,0.3481631,0.02942593,0.1322830
43436.00438725,1.392589,1.298745,1.357176,1.360633,0.3649073,0.3457711,0.02822992,0.1316849
43436.00450232,1.392589,1.283538,1.286283,1.299802,0.3655053,0.3469671,0.02882792,0.1322830
43436.00461806,1.387520,1.455892,1.488833,1.477224,0.3667013,0.3481631,0.02942593,0.1316849
43436.00473380,1.392589,1.466031,1.412877,1.431601,0.3672993,0.3499571,0.02822992,0.1322830
43436.00484954,1.392589,1.389992,1.311602,1.325148,0.3672993,0.3493591,0.02643590,0.1322830
43436.00496528,1.392589,1.293676,1.276156,1.299802,0.3637113,0.3463691,0.02583789,0.1298909
43436.00508102,1.392589,1.278468,1.301475,1.315010,0.3625152,0.3451731,0.02703390,0.1304889
43436.00519676,1.392589,1.329161,1.306538,1.294733,0.3661033,0.3469671,0.02583789,0.1316849
43436.00531250,1.392589,1.319022,1.382495,1.375840,0.3643093,0.3451731,0.02703390,0.1316849
43436.00542824,1.392589,1.466031,1.488833,1.482293,0.3655053,0.3475651,0.02703390,0.1310869
43436.00554398,1.392589,1.430546,1.483769,1.467086,0.3661033,0.3469671,0.02763191,0.1322830
43436.00565972,1.387520,1.511654,1.463514,1.446809,0.3672993,0.3493591,0.02703390,0.1316849
43436.00577546,1.392589,1.324092,1.387558,1.385979,0.3649073,0.3445751,0.02523989,0.1322830
43436.00589120,1.392589,1.288607,1.341985,1.355563,0.3637113,0.3463691,0.02523989,0.1316849
43436.00600695,1.387520,1.354507,1.397686,1.406255,0.3649073,0.3451731,0.02464188,0.1316849
43436.00612269,1.392589,1.471100,1.488833,1.482293,0.3678973,0.3487611,0.02523989,0.1316849
43436.00623843,1.392589,1.506584,1.478706,1.451878,0.3667013,0.3481631,0.02523989,0.1316849
43436.00635417,1.392589,1.466031,1.483769,1.482293,0.3678973,0.3475651,0.02344587,0.1292929
43436.00646991,1.392589,1.466031,1.483769,1.482293,0.3667013,0.3475651,0.02344587,0.1292929
43436.00658565,1.392589,1.491377,1.493897,1.472155,0.3678973,0.3493591,0.02464188,0.1280969
43436.00670139,1.392589,1.440684,1.382495,1.345425,0.3678973,0.3499571,0.02284786,0.1280969
43436.00681713,1.392589,1.303815,1.286283,1.299802,0.3649073,0.3469671,0.02224986,0.1286949
43436.00693287,1.387520,1.354507,1.417941,1.431601,0.3667013,0.3451731,0.02165185,0.1292929
43436.00704861,1.392589,1.501515,1.468578,1.446809,0.3678973,0.3493591,0.02105385,0.1280969
43436.00716435,1.387520,1.405200,1.336921,1.330217,0.3661033,0.3481631,0.02224986,0.1274989
43436.00728009,1.392589,1.278468,1.316666,1.335286,0.3643093,0.3463691,0.02105385,0.1292929
43436.00739583,1.392589,1.481238,1.493897,1.482293,0.3678973,0.3493591,0.02224986,0.1298909
43436.00751158,1.387520,1.319022,1.296411,1.294733,0.3655053,0.3463691,0.02165185,0.1298909
43436.00762732,1.392589,1.496446,1.478706,1.456947,0.3684953,0.3493591,0.01925983,0.1316849
43436.00774306,1.392589,1.298745,1.352112,1.360633,0.3637113,0.3445751,0.02045584,0.1316849
43436.00785880,1.392589,1.303815,1.286283,1.304871,0.3655053,0.3475651,0.01925983,0.1316849
43436.00797454,1.392589,1.349438,1.402750,1.421463,0.3637113,0.3451731,0.01925983,0.1310869
43436.00809028,1.397658,1.450823,1.402750,1.375840,0.3690933,0.3499571,0.02344587,0.1298909
43436.00820602,1.392589,1.440684,1.488833,1.462017,0.3661033,0.3457711,0.02404387,0.1322830
43436.00832176,1.392589,1.283538,1.296411,1.304871,0.3655053,0.3457711,0.02165185,0.1292929
43436.00843750,1.392589,1.324092,1.301475,1.299802,0.3667013,0.3487611,0.02344587,0.1304889
43436.00855324,1.392589,1.283538,1.311602,1.320079,0.3655053,0.3463691,0.02404387,0.1298909
43436.00866898,1.392589,1.481238,1.423005,1.436671,0.3661033,0.3469671,0.02165185,0.1304889
43436.00878472,1.392589,1.506584,1.463514,1.446809,0.3672993,0.3487611,0.02344587,0.1298909
43436.00890046,1.392589,1.501515,1.473642,1.451878,0.3667013,0.3481631,0.02165185,0.1286949
43436.00901620,1.387520,1.308884,1.372367,1.370771,0.3637113,0.3451731,0.02045584,0.1292929
43436.00913195,1.392589,1.445754,1.493897,1.467086,0.3667013,0.3475651,0.02045584,0.1298909
43436.00924769,1.392589,1.344369,1.402750,1.396117,0.3649073,0.3463691,0.01925983,0.1292929
43436.00936454,1.392589,1.460961,1.483769,1.477224,0.3672993,0.3481631,0.02045584,0.1298909
43436.00947923,1.392589,1.273399,1.311602,1.320079,0.3643093,0.3463691,0.02165185,0.1304889
43436.00959497,1.392589,1.283538,1.301475,1.320079,0.3655053,0.3463691,0.02224986,0.1298909
43436.00971194,1.392589,1.420407,1.357176,1.345425,0.3667013,0.3487611,0.02224986,0.1316849
