TheTime,CH6,CH7,output,CH0,CH1,CH2
42538.00462971,0.06836359,0.1829236,,-0.001202979,0.03357575,0.2668942
42538.00474537,0.06656422,0.1823238,,-0.001202979,0.03657470,0.2686936
42538.00486111,0.06416506,0.1823238,,-0.001202979,0.03537512,0.2704929
42538.00497685,0.06476485,0.1823238,,-0.002405566,0.03537512,0.2704929
42538.00509267,0.06716401,0.1823238,,-0.001202979,0.03357575,0.2698932
42538.00520833,0.06836359,0.1799246,,-0.001202979,0.03417554,0.2710927
42538.00532414,0.06836359,0.1799246,,-0.001202979,0.03657470,0.2710927
42538.00543982,0.06776380,0.1781252,,-0.002405566,0.04077324,0.2734919
42538.00555562,0.06896338,0.1763259,,-0.001202979,0.04377219,0.2746915
42538.00567136,0.06896338,0.1763259,,-0.001202979,0.04077324,0.2722923
42538.00578710,0.07016296,0.1739267,,-0.001202979,0.03657470,0.2686936
42538.00590284,0.07016296,0.1739267,,-0.001202979,0.03957365,0.2716925
42538.00601858,0.07196233,0.1715275,,-0.001202979,0.03957365,0.2740917
42538.00613431,0.07436150,0.1697282,,-0.001202979,0.03477533,0.2716925
42538.00625005,0.07256212,0.1697282,,-0.001202979,0.03237617,0.2686936
42538.00636579,0.07076275,0.1721273,,-0.001202979,0.03357575,0.2692934
42538.00648153,0.07016296,0.1721273,,-0.001202979,0.03597491,0.2680938
42538.00659727,0.07016296,0.1745265,,-0.002405566,0.03717449,0.2668942
42538.00671301,0.07196233,0.1745265,,-0.002405566,0.03417554,0.2656946
42538.00682875,0.07016296,0.1739267,,-0.001202979,0.03537512,0.2662944
42538.00694448,0.06956317,0.1739267,,-0.001202979,0.03657470,0.2698932
42538.00706022,0.07196233,0.1739267,,-0.001202979,0.03717449,0.2692934
42538.00717596,0.07256212,0.1745265,,-0.001202979,0.03957365,0.2710927
42538.00729170,0.07076275,0.1763259,,-0.001202979,0.04257261,0.2722923
42538.00740744,0.06956317,0.1781252,,-0.001202979,0.04017344,0.2728921
42538.00752318,0.06956317,0.1775254,,-0.001202979,0.03597491,0.2722923
42538.00763892,0.07076275,0.1775254,,-0.001202979,0.03597491,0.2698932
42538.00775466,0.07316191,0.1763259,,-0.001202979,0.03657470,0.2686936
42538.00787039,0.07376171,0.1757261,,-0.001202979,0.03717449,0.2692934
42538.00798613,0.07196233,0.1733269,,-0.001202979,0.03477533,0.2686936
42538.00810187,0.07076275,0.1739267,,-0.001202979,0.03357575,0.2674940
42538.00821761,0.06956317,0.1739267,,-0.001202979,0.03237617,0.2674940
42538.00833335,0.06956317,0.1733269,,-0.001202979,0.03237617,0.2680938
42538.00844909,0.06836359,0.1733269,,-0.001202979,0.03297596,0.2686936
42538.00856483,0.07136254,0.1757261,,-0.001202979,0.03357575,0.2686936
42538.00868056,0.07136254,0.1757261,,-0.002405566,0.03537512,0.2698932
42538.00879630,0.07256212,0.1757261,,-0.001202979,0.03777428,0.2710927
42538.00891204,0.07376171,0.1739267,,-0.001202979,0.03597491,0.2680938
42538.00902778,0.07376171,0.1733269,,-0.001202979,0.03297596,0.2656946
42538.00914352,0.07376171,0.1715275,,-0.001202979,0.03537512,0.2686936
42538.00925926,0.07256212,0.1721273,,-0.001202979,0.03837407,0.2722923
42538.00937500,0.07016296,0.1715275,,-0.001202979,0.03957365,0.2722923
42538.00949074,0.07016296,0.1721273,,-0.001202979,0.04077324,0.2734919
42538.00960648,0.07076275,0.1739267,,-0.001202979,0.04077324,0.2716925
42538.00972222,0.06956317,0.1745265,,-0.001202979,0.03717449,0.2692934
42538.00983796,0.06776380,0.1763259,,-0.002405566,0.03597491,0.2692934
42538.00995370,0.06596443,0.1781252,,-0.001202979,0.03237617,0.2686936
42538.01006945,0.06656422,0.1781252,,-0.001202979,0.02877743,0.2680938
42538.01018519,0.06536464,0.1805244,,-0.001202979,0.03117659,0.2662944
42538.01030093,0.06536464,0.1823238,,-0.001202979,0.03357575,0.2674940
42538.01041667,0.06476485,0.1823238,,-0.001202979,0.03177638,0.2674940
42538.01053241,0.06536464,0.1823238,,-0.001202979,0.03177638,0.2686936
42538.01064815,0.06776380,0.1823238,,-0.001202979,0.03177638,0.2698932
42538.01076389,0.06776380,0.1817240,,-0.001202979,0.03057680,0.2692934
42538.01087963,0.06656422,0.1835233,,-0.001202979,0.02997701,0.2674940
42538.01099537,0.06716401,0.1823238,,-0.001202979,0.03297596,0.2710927
42538.01111111,0.06656422,0.1841231,,-0.001202979,0.03297596,0.2740917
42538.01122685,0.06476485,0.1841231,,-0.001202979,0.02877743,0.2710927
42538.01134259,0.06416506,0.1859225,,-0.001202979,0.02937722,0.2686936
42538.01145833,0.06536464,0.1859225,,-0.001202979,0.03237617,0.2692934
42538.01157408,0.06596443,0.1901210,,-0.001202979,0.03597491,0.2716925
42538.01168982,0.06716401,0.1895212,,-0.001202979,0.03717449,0.2722923
42538.01180556,0.06536464,0.1925202,,-0.001202979,0.03657470,0.2722923
42538.01192130,0.06356527,0.1913206,,-0.001202979,0.03717449,0.2734919
42538.01203704,0.06596443,0.1925202,,-0.001202979,0.03777428,0.2728921
42538.01215278,0.07016296,0.1907208,,-0.001202979,0.03957365,0.2734919
42538.01226852,0.07196233,0.1877219,,-0.001202979,0.04077324,0.2752913
42538.01238426,0.07136254,0.1859225,,-0.002405566,0.04077324,0.2758911
42538.01250000,0.07436150,0.1841231,,-0.001202979,0.03777428,0.2758911
42538.01261574,0.07556108,0.1817240,,-0.001202979,0.03177638,0.2734919
42538.01273148,0.07616087,0.1805244,,-0.001202979,0.03297596,0.2704929
42538.01284722,0.07376171,0.1805244,,-0.001202979,0.03537512,0.2692934
42538.01296308,0.07436150,0.1823238,,-0.001202979,0.03357575,0.2674940
42538.01307881,0.07256212,0.1847229,,-0.001202979,0.03717449,0.2722923
42538.01319455,0.07256212,0.1859225,,-0.001202979,0.03957365,0.2764908
42538.01331029,0.06836359,0.1883217,,-0.001202979,0.03237617,0.2704929
42538.01342603,0.06776380,0.1883217,,-0.001202979,0.02697806,0.2650948
42538.01354177,0.06836359,0.1901210,,-0.001202979,0.03057680,0.2656946
42538.01365751,0.07076275,0.1907208,,-0.001202979,0.03057680,0.2680938
42538.01377325,0.07016296,0.1895212,,-0.001202979,0.03117659,0.2698932
42538.01388898,0.07076275,0.1925202,,-0.001202979,0.03417554,0.2716925
42538.01400472,0.07076275,0.1919204,,-0.001202979,0.03297596,0.2698932
42538.01412046,0.07016296,0.1919204,,-0.001202979,0.03057680,0.2668942
42538.01423620,0.07016296,0.1937198,,-0.002405566,0.03357575,0.2704929
42538.01435194,0.06956317,0.1931200,,-0.001202979,0.03597491,0.2734919
42538.01446768,0.07076275,0.1943196,,-0.001202979,0.03537512,0.2722923
42538.01458342,0.07136254,0.1919204,,-0.002405566,0.03417554,0.2710927
42538.01469915,0.07076275,0.1919204,,-0.001202979,0.03597491,0.2722923
42538.01481489,0.06896338,0.1919204,,-0.002405566,0.03417554,0.2746915
42538.01493063,0.06956317,0.1925202,,-0.001202979,0.02757785,0.2710927
42538.01504637,0.06956317,0.1895212,,-0.001202979,0.02937722,0.2692934
42538.01516211,0.06836359,0.1883217,,-0.001202979,0.03177638,0.2680938
42538.01527785,0.06956317,0.1859225,,-3.916211e-07,0.03357575,0.2686936
42538.01539359,0.07016296,0.1841231,,-0.001202979,0.03357575,0.2692934
42538.01550932,0.07256212,0.1823238,,-0.001202979,0.03297596,0.2698932
42538.01562506,0.07376171,0.1799246,,-0.001202979,0.03417554,0.2704929
42538.01574080,0.07676066,0.1757261,,-0.001202979,0.03237617,0.2704929
42538.01585654,0.07736045,0.1739267,,-0.001202979,0.03237617,0.2704929
42538.01597228,0.07616087,0.1721273,,-0.001202979,0.03477533,0.2716925
42538.01608802,0.07676066,0.1703280,,-0.001202979,0.03717449,0.2728921
42538.01620376,0.07736045,0.1673290,,-0.001202979,0.03777428,0.2746915
42538.01631949,0.07616087,0.1673290,,-0.001202979,0.03537512,0.2710927
42538.01643523,0.07856003,0.1679288,,-0.001202979,0.03417554,0.2692934
42538.01655097,0.07676066,0.1655296,,-0.001202979,0.03417554,0.2680938
42538.01666671,0.07436150,0.1661294,,-0.001202979,0.03117659,0.2656946
42538.01678250,0.07556108,0.1661294,,-0.001202979,0.03177638,0.2680938
42538.01689824,0.07556108,0.1661294,,-0.001202979,0.03417554,0.2722923
42538.01701393,0.07376171,0.1661294,,-0.001202979,0.03177638,0.2710927
42538.01712971,0.07256212,0.1667292,,-0.001202979,0.03177638,0.2692934
42538.01724545,0.07496129,0.1655296,,-0.001202979,0.03117659,0.2674940
42538.01736119,0.07556108,0.1643301,,-0.001202979,0.03177638,0.2662944
42538.01747693,0.07376171,0.1643301,,-0.002405566,0.03297596,0.2662944
42538.01759267,0.07376171,0.1643301,,-0.001202979,0.02997701,0.2650948
42538.01770841,0.07316191,0.1619309,,-0.001202979,0.02997701,0.2674940
42538.01782415,0.07556108,0.1619309,,-0.001202979,0.03117659,0.2692934
42538.01793983,0.07616087,0.1595317,,-0.001202979,0.03057680,0.2704929
42538.01805562,0.07616087,0.1589319,,-0.002405566,0.03357575,0.2704929
42538.01817136,0.07676066,0.1601315,,-0.001202979,0.03657470,0.2716925
42538.01828710,0.07676066,0.1577324,,-0.002405566,0.03597491,0.2722923
42538.01840284,0.07676066,0.1601315,,-0.001202979,0.03297596,0.2716925
42538.01851853,0.07436150,0.1601315,,-0.001202979,0.03237617,0.2692934
42538.01863432,0.07256212,0.1595317,,-0.001202979,0.03417554,0.2692934
42538.01875000,0.07316191,0.1601315,,-0.001202979,0.03237617,0.2680938
42538.01886579,0.07076275,0.1601315,,-0.001202979,0.02877743,0.2674940
42538.01898153,0.06836359,0.1595317,,-0.001202979,0.02697806,0.2662944
42538.01909727,0.06896338,0.1595317,,-0.001202979,0.02637827,0.2668942
42538.01921301,0.06956317,0.1583321,,-0.001202979,0.02997701,0.2662944
42538.01932871,0.07196233,0.1577324,,-0.001202979,0.03537512,0.2680938
42538.01944448,0.07256212,0.1577324,,-0.001202979,0.03657470,0.2704929
42538.01956019,0.07316191,0.1583321,,-0.001202979,0.03417554,0.2674940
42538.01967596,0.07376171,0.1565328,,-0.002405566,0.03117659,0.2662944
42538.01979170,0.07376171,0.1559330,,-0.001202979,0.03057680,0.2668942
42538.01990744,0.07496129,0.1553332,,-0.001202979,0.03297596,0.2668942
42538.02002318,0.07616087,0.1541336,,-0.001202979,0.03537512,0.2680938
42538.02013889,0.07736045,0.1535338,,-0.001202979,0.03417554,0.2686936
42538.02025465,0.07736045,0.1523342,,-0.001202979,0.03297596,0.2680938
42538.02037037,0.07736045,0.1523342,,-0.001202979,0.03417554,0.2686936
42538.02048613,0.07436150,0.1529340,,-0.001202979,0.03417554,0.2668942
42538.02060187,0.07676066,0.1523342,,-0.002405566,0.03117659,0.2668942
42538.02071761,0.07856003,0.1517345,,-0.001202979,0.03117659,0.2686936
42538.02083335,0.07915982,0.1505349,,-0.001202979,0.03537512,0.2704929
42538.02094908,0.07856003,0.1487355,,-0.001202979,0.03537512,0.2686936
42538.02106483,0.07915982,0.1487355,,-0.001202979,0.03297596,0.2668942
42538.02118056,0.07975961,0.1463363,,-0.001202979,0.02877743,0.2638953
42538.02129630,0.08035940,0.1463363,,-0.001202979,0.02697806,0.2608963
42538.02141204,0.08035940,0.1457365,,-0.001202979,0.02937722,0.2620959
42538.02152778,0.08035940,0.1481357,,-0.001202979,0.03057680,0.2626957
42538.02164352,0.07975961,0.1481357,,-0.001202979,0.03417554,0.2650948
42538.02175926,0.07736045,0.1475359,,-0.001202979,0.03477533,0.2668942
42538.02187500,0.07676066,0.1475359,,-0.001202979,0.03057680,0.2668942
42538.02199074,0.07796024,0.1481357,,-0.001202979,0.03057680,0.2662944
42538.02210648,0.07796024,0.1475359,,-0.001202979,0.02937722,0.2638953
42538.02222222,0.07556108,0.1481357,,-0.001202979,0.02937722,0.2608963
42538.02233796,0.07256212,0.1505349,,-0.001202979,0.03477533,0.2644950
42538.02245370,0.07256212,0.1523342,,-0.001202979,0.03417554,0.2674940
42538.02256945,0.07136254,0.1553332,,-0.001202979,0.03297596,0.2704929
42538.02268519,0.07316191,0.1559330,,-0.001202979,0.03897386,0.2716925
42538.02280104,0.07496129,0.1577324,,-0.001202979,0.03837407,0.2692934
42538.02291667,0.07256212,0.1583321,,-0.001202979,0.03237617,0.2644950
42538.02303251,0.07076275,0.1565328,,-0.001202979,0.03057680,0.2656946
42538.02314815,0.07316191,0.1553332,,-0.002405566,0.03177638,0.2662944
42538.02326389,0.07376171,0.1559330,,-0.001202979,0.03357575,0.2668942
42538.02337973,0.07376171,0.1559330,,-0.001202979,0.03237617,0.2680938
42538.02349547,0.07316191,0.1553332,,-0.001202979,0.02697806,0.2656946
42538.02361121,0.07496129,0.1565328,,-0.002405566,0.02817764,0.2626957
42538.02372685,0.07676066,0.1559330,,-0.001202979,0.03117659,0.2632955
42538.02384259,0.07736045,0.1535338,,-0.002405566,0.02997701,0.2620959
42538.02395833,0.07856003,0.1535338,,-0.001202979,0.03057680,0.2632955
42538.02407416,0.07796024,0.1535338,,-0.001202979,0.03297596,0.2650948
42538.02418990,0.07316191,0.1541336,,-0.001202979,0.03297596,0.2644950
42538.02430556,0.07376171,0.1541336,,-0.001202979,0.03057680,0.2632955
42538.02442138,0.07316191,0.1541336,,-0.001202979,0.02397911,0.2596967
42538.02453711,0.07436150,0.1541336,,-0.001202979,0.02098015,0.2566978
42538.02465278,0.07436150,0.1541336,,-0.001202979,0.02397911,0.2596967
42538.02476852,0.07616087,0.1541336,,-0.001202979,0.03117659,0.2620959
42538.02488426,0.07796024,0.1559330,,-0.002405566,0.03597491,0.2626957
42538.02500007,0.07736045,0.1553332,,-0.001202979,0.03357575,0.2638953
42538.02511581,0.07736045,0.1559330,,-0.001202979,0.02877743,0.2626957
42538.02523155,0.07736045,0.1559330,,-3.916211e-07,0.03057680,0.2614961
42538.02534728,0.07796024,0.1565328,,-0.001202979,0.03297596,0.2614961
42538.02546302,0.07796024,0.1565328,,-0.001202979,0.03597491,0.2620959
42538.02557876,0.07856003,0.1559330,,-0.001202979,0.03897386,0.2626957
42538.02569450,0.07796024,0.1547334,,-0.001202979,0.03477533,0.2638953
42538.02581024,0.07796024,0.1535338,,-0.001202979,0.02937722,0.2620959
42538.02592598,0.07736045,0.1541336,,-0.002405566,0.02817764,0.2596967
42538.02604172,0.07556108,0.1541336,,-0.001202979,0.02877743,0.2596967
42538.02615745,0.07496129,0.1565328,,-0.001202979,0.02637827,0.2596967
42538.02627319,0.07556108,0.1553332,,-0.001202979,0.02877743,0.2626957
42538.02638893,0.07616087,0.1559330,,-0.001202979,0.03057680,0.2668942
42538.02650467,0.07316191,0.1571326,,-0.001202979,0.02757785,0.2638953
42538.02662041,0.07376171,0.1571326,,-0.001202979,0.02637827,0.2614961
42538.02673615,0.07376171,0.1577324,,-0.001202979,0.02997701,0.2632955
42538.02685189,0.07196233,0.1577324,,-0.002405566,0.03417554,0.2650948
42538.02696762,0.07016296,0.1559330,,-0.001202979,0.03537512,0.2638953
42538.02708336,0.06836359,0.1559330,,-0.001202979,0.03237617,0.2620959
42538.02719910,0.07076275,0.1559330,,-0.001202979,0.03057680,0.2614961
42538.02731484,0.07436150,0.1559330,,-0.001202979,0.03057680,0.2614961
42538.02743058,0.07556108,0.1553332,,-0.001202979,0.03417554,0.2632955
42538.02754632,0.07256212,0.1565328,,-0.001202979,0.03777428,0.2662944
42538.02766206,0.07256212,0.1589319,,-0.002405566,0.03657470,0.2632955
42538.02777779,0.07076275,0.1577324,,-0.002405566,0.03357575,0.2614961
42538.02789353,0.07016296,0.1595317,,-0.001202979,0.03477533,0.2644950
42538.02800927,0.06776380,0.1601315,,-0.001202979,0.03417554,0.2650948
42538.02812501,0.07016296,0.1595317,,-0.002405566,0.03117659,0.2638953
42538.02824075,0.07376171,0.1577324,,-0.001202979,0.03117659,0.2626957
42538.02835649,0.07676066,0.1583321,,-0.001202979,0.03237617,0.2638953
42538.02847223,0.07676066,0.1577324,,-0.001202979,0.03357575,0.2638953
42538.02858796,0.07496129,0.1577324,,-0.001202979,0.03537512,0.2644950
42538.02870371,0.07556108,0.1583321,,-0.001202979,0.03537512,0.2662944
42538.02881945,0.07556108,0.1583321,,-0.001202979,0.03297596,0.2638953
42538.02893519,0.07556108,0.1589319,,-0.002405566,0.03117659,0.2620959
42538.02905093,0.07616087,0.1559330,,-0.001202979,0.03117659,0.2620959
42538.02916667,0.07376171,0.1559330,,-0.001202979,0.03177638,0.2626957
42538.02928241,0.07256212,0.1565328,,-0.001202979,0.03057680,0.2620959
42538.02939815,0.07136254,0.1547334,,-0.001202979,0.03357575,0.2614961
42538.02951389,0.07136254,0.1559330,,-0.001202979,0.03957365,0.2620959
42538.02962963,0.07256212,0.1559330,,-0.001202979,0.03837407,0.2626957
42538.02974537,0.07316191,0.1559330,,-0.001202979,0.03657470,0.2632955
42538.02986111,0.07316191,0.1583321,,-0.001202979,0.03417554,0.2626957
42538.02997685,0.07256212,0.1601315,,-0.001202979,0.03297596,0.2632955
42538.03009259,0.07556108,0.1595317,,-0.001202979,0.03237617,0.2632955
42538.03020833,0.07975961,0.1595317,,-0.001202979,0.03297596,0.2632955
42538.03032408,0.07915982,0.1595317,,-0.001202979,0.02997701,0.2626957
42538.03043982,0.07616087,0.1583321,,-0.001202979,0.02457890,0.2620959
42538.03055556,0.07436150,0.1571326,,-0.001202979,0.02697806,0.2608963
42538.03067130,0.07616087,0.1583321,,-0.001202979,0.02937722,0.2608963
42538.03078704,0.07496129,0.1577324,,-0.001202979,0.02997701,0.2626957
42538.03090278,0.07556108,0.1577324,,-0.002405566,0.02817764,0.2608963
42538.03101852,0.07316191,0.1577324,,-0.001202979,0.02937722,0.2602965
42538.03113422,0.07256212,0.1577324,,-0.001202979,0.02937722,0.2596967
42538.03125000,0.07316191,0.1577324,,-0.001202979,0.02817764,0.2596967
42538.03136574,0.07556108,0.1559330,,-0.001202979,0.02877743,0.2608963
42538.03148148,0.07436150,0.1553332,,-0.001202979,0.03177638,0.2626957
42538.03159722,0.07256212,0.1565328,,-0.001202979,0.03417554,0.2638953
42538.03171296,0.07256212,0.1565328,,-0.001202979,0.03357575,0.2656946
42538.03182870,0.07496129,0.1577324,,-0.001202979,0.02937722,0.2632955
42538.03194445,0.07736045,0.1559330,,-0.001202979,0.02877743,0.2614961
42538.03206019,0.07736045,0.1553332,,-0.001202979,0.02937722,0.2614961
42538.03217593,0.07736045,0.1541336,,-0.001202979,0.02697806,0.2608963
42538.03229167,0.07676066,0.1535338,,-0.001202979,0.02517869,0.2608963
42538.03240752,0.07676066,0.1541336,,-0.002405566,0.02697806,0.2608963
42538.03252326,0.07676066,0.1559330,,-0.001202979,0.02697806,0.2608963
42538.03263900,0.07316191,0.1559330,,-0.001202979,0.03057680,0.2620959
42538.03275474,0.07076275,0.1559330,,-0.001202979,0.03297596,0.2614961
42538.03287047,0.07076275,0.1583321,,-0.001202979,0.03237617,0.2614961
42538.03298621,0.07256212,0.1577324,,-0.001202979,0.03177638,0.2608963
42538.03310195,0.07376171,0.1595317,,-0.001202979,0.02877743,0.2614961
42538.03321769,0.07496129,0.1595317,,-0.001202979,0.02637827,0.2614961
42538.03333343,0.07676066,0.1619309,,-0.001202979,0.02817764,0.2602965
42538.03344917,0.07436150,0.1613311,,-0.001202979,0.03117659,0.2614961
42538.03356491,0.07196233,0.1613311,,-0.001202979,0.03117659,0.2620959
42538.03368064,0.07196233,0.1631305,,-0.001202979,0.03057680,0.2614961
42538.03379638,0.07136254,0.1643301,,-0.001202979,0.03057680,0.2608963
42538.03391212,0.07376171,0.1643301,,-0.001202979,0.03237617,0.2632955
42538.03402786,0.07736045,0.1637303,,-0.001202979,0.03177638,0.2650948
42538.03414360,0.07796024,0.1619309,,-0.001202979,0.02517869,0.2620959
42538.03425934,0.07736045,0.1643301,,-0.001202979,0.02397911,0.2596967
42538.03437508,0.07796024,0.1625307,,-0.002405566,0.02877743,0.2620959
42538.03449082,0.07436150,0.1637303,,-0.001202979,0.02937722,0.2644950
42538.03460655,0.07376171,0.1643301,,-0.001202979,0.02577848,0.2632955
42538.03472229,0.07316191,0.1661294,,-0.001202979,0.02517869,0.2614961
42538.03483803,0.07436150,0.1655296,,-0.001202979,0.02517869,0.2602965
42538.03495377,0.07376171,0.1679288,,-0.001202979,0.02757785,0.2596967
42538.03506945,0.07376171,0.1697282,,-0.001202979,0.03057680,0.2608963
42538.03518525,0.07136254,0.1697282,,-0.001202979,0.03117659,0.2614961
42538.03530099,0.06896338,0.1697282,,-0.001202979,0.03477533,0.2644950
42538.03541672,0.07136254,0.1721273,,-0.001202979,0.03537512,0.2662944
42538.03553246,0.07436150,0.1721273,,-0.001202979,0.03417554,0.2668942
42538.03564820,0.07256212,0.1739267,,-0.001202979,0.03297596,0.2668942
42538.03576394,0.07256212,0.1763259,,-0.001202979,0.03237617,0.2662944
42538.03587968,0.07316191,0.1757261,,-0.002405566,0.03237617,0.2662944
42538.03599542,0.07436150,0.1763259,,-0.001202979,0.02997701,0.2632955
42538.03611116,0.07496129,0.1763259,,-0.001202979,0.02877743,0.2608963
42538.03622689,0.07436150,0.1739267,,-0.001202979,0.03057680,0.2626957
42538.03634268,0.07316191,0.1739267,,-0.001202979,0.03117659,0.2632955
42538.03645842,0.07196233,0.1721273,,-0.001202979,0.02997701,0.2626957
42538.03657416,0.07196233,0.1721273,,-0.001202979,0.02937722,0.2626957
42538.03668990,0.07496129,0.1721273,,-0.001202979,0.02997701,0.2632955
42538.03680564,0.07316191,0.1691284,,-0.001202979,0.03237617,0.2638953
42538.03692138,0.07796024,0.1697282,,-0.001202979,0.03297596,0.2632955
42538.03703706,0.07436150,0.1679288,,-0.001202979,0.03417554,0.2626957
42538.03715285,0.07496129,0.1685286,,-0.001202979,0.03537512,0.2626957
42538.03726859,0.07496129,0.1679288,,-0.001202979,0.03237617,0.2626957
42538.03738433,0.07616087,0.1673290,,-0.001202979,0.03537512,0.2668942
42538.03750007,0.07436150,0.1655296,,-0.001202979,0.03717449,0.2698932
42538.03761576,0.07136254,0.1661294,,-0.001202979,0.03417554,0.2686936
42538.03773155,0.07076275,0.1655296,,-0.001202979,0.03357575,0.2674940
42538.03784723,0.07076275,0.1655296,,-0.001202979,0.03477533,0.2674940
42538.03796302,0.06956317,0.1643301,,-0.001202979,0.03417554,0.2686936
42538.03807876,0.06956317,0.1643301,,-0.001202979,0.03357575,0.2680938
42538.03819450,0.07016296,0.1643301,,-0.001202979,0.03357575,0.2674940
42538.03831024,0.06956317,0.1619309,,-0.001202979,0.03357575,0.2662944
42538.03842593,0.07016296,0.1631305,,-0.001202979,0.03237617,0.2650948
42538.03854172,0.07136254,0.1619309,,-0.001202979,0.03357575,0.2656946
42538.03865741,0.07016296,0.1589319,,-0.001202979,0.03297596,0.2650948
42538.03877319,0.06656422,0.1595317,,-0.002405566,0.03177638,0.2632955
42538.03888893,0.06716401,0.1601315,,-0.002405566,0.02937722,0.2620959
42538.03900463,0.06656422,0.1601315,,-0.001202979,0.02877743,0.2620959
42538.03912041,0.06596443,0.1595317,,-0.001202979,0.02997701,0.2614961
42538.03923611,0.06716401,0.1577324,,-0.001202979,0.03357575,0.2644950
42538.03935188,0.06776380,0.1577324,,-0.001202979,0.03537512,0.2674940
42538.03946759,0.06536464,0.1583321,,-0.001202979,0.03117659,0.2644950
42538.03958336,0.06716401,0.1559330,,-0.001202979,0.02697806,0.2602965
42538.03969910,0.06776380,0.1559330,,-0.002405566,0.03117659,0.2638953
42538.03981484,0.06656422,0.1565328,,-0.001202979,0.03477533,0.2668942
42538.03993058,0.06656422,0.1583321,,-0.001202979,0.03537512,0.2668942
42538.04004630,0.06776380,0.1577324,,-0.001202979,0.03597491,0.2668942
42538.04016205,0.06716401,0.1577324,,-0.001202979,0.03477533,0.2656946
42538.04027778,0.06476485,0.1571326,,-0.001202979,0.03357575,0.2638953
42538.04039353,0.06596443,0.1565328,,-0.001202979,0.03537512,0.2650948
42538.04050927,0.06596443,0.1559330,,-0.001202979,0.03477533,0.2686936
42538.04062501,0.06476485,0.1535338,,-0.001202979,0.02997701,0.2656946
42538.04074075,0.06356527,0.1523342,,-0.001202979,0.03057680,0.2644950
42538.04085648,0.06296548,0.1529340,,-0.001202979,0.03237617,0.2656946
42538.04097223,0.06236569,0.1499351,,-0.001202979,0.03597491,0.2656946
42538.04108796,0.06236569,0.1499351,,-0.001202979,0.03657470,0.2632955
42538.04120370,0.06296548,0.1499351,,-0.001202979,0.03177638,0.2602965
42538.04131945,0.06356527,0.1499351,,-0.001202979,0.03297596,0.2626957
