    0,2019/03/26,00:00:00,44,46,0,0
    1,2019/03/26,00:00:10,43.8,46,0,0
    2,2019/03/26,00:00:20,43.6,46,0,0
    3,2019/03/26,00:00:30,43.8,46,0,0
    4,2019/03/26,00:00:40,43.1,46,0,0
    5,2019/03/26,00:00:50,44,45.4,0,0
    6,2019/03/26,00:01:00,43.5,45,0,0
    7,2019/03/26,00:01:10,43.3,45,0,0
    8,2019/03/26,00:01:21,43,44.4,0,0
    9,2019/03/26,00:01:31,43,44,0,0
   10,2019/03/26,00:01:41,43,44,0,0
   11,2019/03/26,00:01:51,43.1,44,0,0
   12,2019/03/26,00:02:01,43.8,44.5,0,0
   13,2019/03/26,00:02:11,43,44,0,0
   14,2019/03/26,00:02:21,42.8,43.9,0,0
   15,2019/03/26,00:02:31,42.1,43,0,0
   16,2019/03/26,00:02:41,43,44,0,0
   17,2019/03/26,00:02:51,43,44,0,0
   18,2019/03/26,00:03:01,43.7,44,0,0
   19,2019/03/26,00:03:11,44,44.5,0,0
   20,2019/03/26,00:03:21,44,44.5,0,0
   21,2019/03/26,00:03:31,44,45,0,0
   22,2019/03/26,00:03:41,43.8,44.9,0,0
   23,2019/03/26,00:03:51,43,44.5,0,0
   24,2019/03/26,00:04:01,43,44,0,0
   25,2019/03/26,00:04:11,43,44,0,0
   26,2019/03/26,00:04:21,43,44,0,0
   27,2019/03/26,00:04:31,43.7,43.4,0,0
   28,2019/03/26,00:04:41,44,43,0,0
   29,2019/03/26,00:04:52,44.9,43,0,0
   30,2019/03/26,00:05:02,46,43,0,0
   31,2019/03/26,00:05:12,45.8,43,0,0
   32,2019/03/26,00:05:22,45.2,43,0,0
   33,2019/03/26,00:05:32,45.3,42.5,0,0
   34,2019/03/26,00:05:42,44.3,42.4,0,0
   35,2019/03/26,00:05:52,43.8,42,0,0
   36,2019/03/26,00:06:02,43.2,42,0,0
   37,2019/03/26,00:06:12,44.2,42.1,0,0
   38,2019/03/26,00:06:22,45.2,42.4,0,0
   39,2019/03/26,00:06:32,45.3,42.7,0,0
   40,2019/03/26,00:06:42,45.7,43,0,0
   41,2019/03/26,00:06:52,45.5,42,0,0
   42,2019/03/26,00:07:02,45.3,42,0,0
   43,2019/03/26,00:07:12,45,41.6,0,0
   44,2019/03/26,00:07:22,44.3,41,0,0
   45,2019/03/26,00:07:32,44.2,40.1,0,0
   46,2019/03/26,00:07:42,45,40,0,0
   47,2019/03/26,00:07:52,45,40.5,0,0
   48,2019/03/26,00:08:02,45,40,0,0
   49,2019/03/26,00:08:12,45,40,0,0
   50,2019/03/26,00:08:22,44.5,40,0,0
   51,2019/03/26,00:08:32,45,40,0,0
   52,2019/03/26,00:08:43,45,40,0,0
   53,2019/03/26,00:08:53,45.2,39.9,0,0
   54,2019/03/26,00:09:03,45.7,39.1,0,0
   55,2019/03/26,00:09:13,45.2,40,0,0
   56,2019/03/26,00:09:23,46,39.9,0,0
   57,2019/03/26,00:09:33,46,39,0,0
   58,2019/03/26,00:09:43,46,39.8,0,0
   59,2019/03/26,00:09:53,46,41,0,0
   60,2019/03/26,00:10:03,45.7,41.6,0,0
   61,2019/03/26,00:10:13,45.7,42.1,0,0
   62,2019/03/26,00:10:23,46,43,0,0
   63,2019/03/26,00:10:33,46,42.3,0,0
   64,2019/03/26,00:10:43,46,42.6,0,0
   65,2019/03/26,00:10:53,46.7,43.5,0,0
   66,2019/03/26,00:11:03,47,43.6,0,0
   67,2019/03/26,00:11:13,47,43.3,0,0
   68,2019/03/26,00:11:23,47,43.1,0,0
   69,2019/03/26,00:11:33,47,44.6,0,0
   70,2019/03/26,00:11:43,47.5,45.1,0,0
   71,2019/03/26,00:11:53,47.2,46,0,0
   72,2019/03/26,00:12:03,48,46,0,0
   73,2019/03/26,00:12:14,48,46,0,0
   74,2019/03/26,00:12:24,48.3,45.3,0,0
   75,2019/03/26,00:12:34,49,45,0,0
   76,2019/03/26,00:12:44,48.2,45,0,0
   77,2019/03/26,00:12:54,48.8,44.5,0,0
   78,2019/03/26,00:13:04,48.5,45,0,0
   79,2019/03/26,00:13:14,48.2,44.2,0,0
   80,2019/03/26,00:13:24,48,43,0,0
   81,2019/03/26,00:13:34,48,43,0,0
   82,2019/03/26,00:13:44,48.8,43,0,0
   83,2019/03/26,00:13:54,49,43.5,0,0
   84,2019/03/26,00:14:04,48.7,42.3,0,0
   85,2019/03/26,00:14:14,48,42,0,0
   86,2019/03/26,00:14:24,48,42,0,0
   87,2019/03/26,00:14:34,48,42,0,0
   88,2019/03/26,00:14:44,48.5,42,0,0
   89,2019/03/26,00:14:54,48,42,0,0
   90,2019/03/26,00:15:04,48,42,0,0
   91,2019/03/26,00:15:14,48,42,0,0
   92,2019/03/26,00:15:24,48,42,0,0
   93,2019/03/26,00:15:34,48,42.2,0,0
   94,2019/03/26,00:15:44,48,43,0,0
   95,2019/03/26,00:15:55,48.8,43,0,0
   96,2019/03/26,00:16:05,48.5,43,0,0
   97,2019/03/26,00:16:15,47.9,43,0,0
   98,2019/03/26,00:16:25,47.8,43,0,0
   99,2019/03/26,00:16:35,48,43.7,0,0
  100,2019/03/26,00:16:45,48,43.3,0,0
  101,2019/03/26,00:16:55,48,43,0,0
  102,2019/03/26,00:17:05,47.6,43.7,0,0
  103,2019/03/26,00:17:15,47,44,0,0
  104,2019/03/26,00:17:25,46.1,44,0,0
  105,2019/03/26,00:17:35,46.8,44.7,0,0
  106,2019/03/26,00:17:45,47,45.5,0,0
  107,2019/03/26,00:17:55,47.5,45,0,0
  108,2019/03/26,00:18:05,47.8,45.5,0,0
  109,2019/03/26,00:18:15,47.6,45.7,0,0
  110,2019/03/26,00:18:25,46.6,46.7,0,0
  111,2019/03/26,00:18:35,47.3,47.2,0,0
  112,2019/03/26,00:18:45,47,48,0,0
  113,2019/03/26,00:18:55,47.5,48.7,0,0
  114,2019/03/26,00:19:05,47.3,49,0,0
  115,2019/03/26,00:19:15,48.3,49.5,0,0
  116,2019/03/26,00:19:25,49.3,49,0,0
  117,2019/03/26,00:19:36,49.1,49,0,0
  118,2019/03/26,00:19:46,49.8,49,0,0
  119,2019/03/26,00:19:56,50.3,49,0,0
  120,2019/03/26,00:20:06,50.1,47.5,0,0
  121,2019/03/26,00:20:16,50.3,47,0,0
  122,2019/03/26,00:20:26,51,46.5,0,0
  123,2019/03/26,00:20:36,51.8,47,0,0
  124,2019/03/26,00:20:46,52.3,47,0,0
  125,2019/03/26,00:20:56,53.3,46.7,0,0
  126,2019/03/26,00:21:06,53.1,46,0,0
  127,2019/03/26,00:21:16,53,45.2,0,0
  128,2019/03/26,00:21:26,53,45,0,0
  129,2019/03/26,00:21:36,53.9,45.2,0,0
  130,2019/03/26,00:21:46,53.1,46,0,0
  131,2019/03/26,00:21:56,53,47,0,0
  132,2019/03/26,00:22:06,53.9,47.2,0,0
  133,2019/03/26,00:22:16,54.9,47,0,0
  134,2019/03/26,00:22:26,54.6,47,0,0
  135,2019/03/26,00:22:36,54.5,47,0,0
  136,2019/03/26,00:22:47,54,47,0,0
  137,2019/03/26,00:22:57,54.9,47,0,0
  138,2019/03/26,00:23:07,54.1,47,0,0
  139,2019/03/26,00:23:17,53.5,47,0,0
  140,2019/03/26,00:23:27,53.1,47,0,0
  141,2019/03/26,00:23:37,53.9,47.3,0,0
  142,2019/03/26,00:23:47,54.4,47.2,0,0
  143,2019/03/26,00:23:57,54.1,47,0,0
  144,2019/03/26,00:24:07,53.5,46.7,0,0
  145,2019/03/26,00:24:17,53.6,46.8,0,0
  146,2019/03/26,00:24:27,53,47,0,0
  147,2019/03/26,00:24:37,52.1,47.3,0,0
  148,2019/03/26,00:24:47,52,48,0,0
  149,2019/03/26,00:24:57,52,49.1,0,0
  150,2019/03/26,00:25:07,52.4,49.7,0,0
  151,2019/03/26,00:25:17,52.6,49.3,0,0
  152,2019/03/26,00:25:27,52.4,50,0,0
  153,2019/03/26,00:25:37,53.9,50,0,0
  154,2019/03/26,00:25:47,54,50.3,0,0
  155,2019/03/26,00:25:57,54.4,51,0,0
  156,2019/03/26,00:26:08,54.6,51.5,0,0
  157,2019/03/26,00:26:18,54.5,52.9,0,0
  158,2019/03/26,00:26:28,54.5,54,0,0
  159,2019/03/26,00:26:38,54,53.2,0,0
  160,2019/03/26,00:26:48,54,51.9,0,0
  161,2019/03/26,00:26:58,54,50.2,0,0
  162,2019/03/26,00:27:08,54,50,0,0
  163,2019/03/26,00:27:18,54.4,49.2,0,0
  164,2019/03/26,00:27:28,54,49,0,0
  165,2019/03/26,00:27:38,54,49,0,0
  166,2019/03/26,00:27:48,54,49.2,0,0
  167,2019/03/26,00:27:58,53.5,48.8,0,0
  168,2019/03/26,00:28:08,53,48.2,0,0
  169,2019/03/26,00:28:18,53,48,0,0
  170,2019/03/26,00:28:28,53,48,0,0
  171,2019/03/26,00:28:38,53,48,0,0
  172,2019/03/26,00:28:48,52,47.6,0,0
  173,2019/03/26,00:28:58,52.9,47,0,0
  174,2019/03/26,00:29:08,53.5,47.3,0,0
  175,2019/03/26,00:29:18,52.5,49.2,0,0
  176,2019/03/26,00:29:29,52.4,50,0,0
  177,2019/03/26,00:29:39,53,49.5,0,0
