    0,2018/03/17,00:00:00,39,0,32,0
    1,2018/03/17,00:00:10,38.3,0,32,0
    2,2018/03/17,00:00:20,38,0,32.1,0
    3,2018/03/17,00:00:30,38,0,33.1,0
    4,2018/03/17,00:00:40,38,0,34,0
    5,2018/03/17,00:00:50,38,0,34.6,0
    6,2018/03/17,00:01:00,38,0,35,0
    7,2018/03/17,00:01:11,38.5,0,35,0
    8,2018/03/17,00:01:21,38.2,0,35,0
    9,2018/03/17,00:01:31,39,0,34.5,0
   10,2018/03/17,00:01:42,39,0,35,0
   11,2018/03/17,00:01:53,39,0,35,0
   12,2018/03/17,00:02:04,39,0,35,0
   13,2018/03/17,00:02:15,38.7,0,34.5,0
   14,2018/03/17,00:02:27,38,0,35,0
   15,2018/03/17,00:02:38,37.7,0,35,0
   16,2018/03/17,00:02:49,37.2,0,35,0
   17,2018/03/17,00:03:00,38,0,34.8,0
   18,2018/03/17,00:03:12,38,0,33.8,0
   19,2018/03/17,00:03:23,38,0,33,0
   20,2018/03/17,00:03:34,38.7,0,33,0
   21,2018/03/17,00:03:46,38.5,0,33,0
   22,2018/03/17,00:03:57,38.2,0,33,0
   23,2018/03/17,00:04:08,38,0,33,0
   24,2018/03/17,00:04:19,38,0,32.3,0
   25,2018/03/17,00:04:30,38,0,31.1,0
   26,2018/03/17,00:04:42,38,0,30.7,0
   27,2018/03/17,00:04:53,38,0,30.8,0
   28,2018/03/17,00:05:04,37.5,0,29.8,0
   29,2018/03/17,00:05:15,38,0,29.2,0
   30,2018/03/17,00:05:26,38.7,0,30.2,0
   31,2018/03/17,00:05:37,39,0,31,0
   32,2018/03/17,00:05:49,39,0,31,0
   33,2018/03/17,00:06:00,38.2,0,31,0
   34,2018/03/17,00:06:11,38,0,31.7,0
   35,2018/03/17,00:06:21,38.3,0,32.7,0
   36,2018/03/17,00:06:29,39,0,33.7,0
   37,2018/03/17,00:06:36,39,0,34.4,0
   38,2018/03/17,00:06:41,39,0,36,0
   39,2018/03/17,00:06:45,39,0,36.7,0
   40,2018/03/17,00:06:47,39,0,38.4,0
   41,2018/03/17,00:06:52,38.5,0,38.8,0
   42,2018/03/17,00:07:02,39,0,38.2,0
   43,2018/03/17,00:07:12,39,0,39,0
   44,2018/03/17,00:07:22,39,0,39,0
