    0,2016/08/08,00:00:00,11,13,10,0
    1,2016/08/08,00:00:10,11,13,10,0
    2,2016/08/08,00:00:20,11,13,10,0
    3,2016/08/08,00:00:31,11,12.9,10,0
    4,2016/08/08,00:00:41,11,12,9.5,0
    5,2016/08/08,00:00:51,11,12,10,0
    6,2016/08/08,00:01:01,11,12,10,0
    7,2016/08/08,00:01:11,11,11.9,9.7,0
    8,2016/08/08,00:01:21,11,11,9,0
    9,2016/08/08,00:01:31,11,11,9,0
   10,2016/08/08,00:01:41,11,11,8.5,0
   11,2016/08/08,00:01:51,11,11,9,0
   12,2016/08/08,00:02:01,11,11,9,0
   13,2016/08/08,00:02:11,11,11.5,9.7,0
   14,2016/08/08,00:02:21,11,11,10,0
   15,2016/08/08,00:02:31,11.4,11,10,0
   16,2016/08/08,00:02:41,12,10.4,10,0
   17,2016/08/08,00:02:52,12,10.6,10.7,0
   18,2016/08/08,00:03:02,12,11,11,0
   19,2016/08/08,00:03:12,11.4,11,11,0
   20,2016/08/08,00:03:22,12,11,9.7,0
   21,2016/08/08,00:03:32,12,11,9.5,0
   22,2016/08/08,00:03:42,11,11,9.5,0
   23,2016/08/08,00:03:52,12,11.1,10,0
   24,2016/08/08,00:04:02,12,12,10,0
   25,2016/08/08,00:04:12,12,12,9.5,0
   26,2016/08/08,00:04:22,13,12,10.7,0
   27,2016/08/08,00:04:32,12,12,10.8,0
   28,2016/08/08,00:04:42,12.5,12,10,0
   29,2016/08/08,00:04:52,12,12,10,0
   30,2016/08/08,00:05:03,11.5,12,10,0
   31,2016/08/08,00:05:13,12,12,10,0
   32,2016/08/08,00:05:23,12,12,9.8,0
   33,2016/08/08,00:05:33,12,12,9,0
   34,2016/08/08,00:05:43,12,12,9,0
   35,2016/08/08,00:05:53,12.5,12,9.2,0
   36,2016/08/08,00:06:03,12.6,12,9.8,0
   37,2016/08/08,00:06:13,12.9,12,8.5,0
   38,2016/08/08,00:06:23,12,12,9,0
   39,2016/08/08,00:06:33,12.6,12,9.8,0
   40,2016/08/08,00:06:43,13,11.5,9.7,0
   41,2016/08/08,00:06:53,13,12,9,0
   42,2016/08/08,00:07:03,13,12,9,0
   43,2016/08/08,00:07:13,13,12,9,0
   44,2016/08/08,00:07:24,13,12.1,9.8,0
   45,2016/08/08,00:07:34,13,13,10,0
   46,2016/08/08,00:07:44,13,13.1,10,0
   47,2016/08/08,00:07:54,13,14,10,0
   48,2016/08/08,00:08:04,13,13.3,10,0
   49,2016/08/08,00:08:14,12.8,13,10,0
   50,2016/08/08,00:08:24,12,13,10,0
   51,2016/08/08,00:08:34,12.2,13.7,10,0
   52,2016/08/08,00:08:44,12.8,14,10,0
   53,2016/08/08,00:08:54,12,14.2,10,0
   54,2016/08/08,00:09:04,12,15,10,0
   55,2016/08/08,00:09:14,12,15,10,0
   56,2016/08/08,00:09:24,12,15,10,0
   57,2016/08/08,00:09:34,11.5,15,10.3,0
   58,2016/08/08,00:09:45,12.5,15,10.6,0
   59,2016/08/08,00:09:55,12.7,14.8,10,0
   60,2016/08/08,00:10:05,13,14,10,0
   61,2016/08/08,00:10:15,13,13.8,10,0
   62,2016/08/08,00:10:25,13,13,10,0
   63,2016/08/08,00:10:35,13,13,10,0
   64,2016/08/08,00:10:45,13,13.5,10,0
   65,2016/08/08,00:10:55,13.9,13,10,0
   66,2016/08/08,00:11:05,14,13,10,0
   67,2016/08/08,00:11:15,14,13,10,0
   68,2016/08/08,00:11:25,14,13.5,10,0
   69,2016/08/08,00:11:35,14,13,10,0
   70,2016/08/08,00:11:45,13.6,13,9.5,0
   71,2016/08/08,00:11:56,13.4,12.8,9.1,0
