    0,2016/12/07,00:00:00,31,0,35,0
    1,2016/12/07,00:00:10,31,0,34.5,0
    2,2016/12/07,00:00:20,31,0,34,0
    3,2016/12/07,00:00:30,31,0,34,0
    4,2016/12/07,00:00:40,31,0,34,0
    5,2016/12/07,00:00:50,31,0,34.5,0
    6,2016/12/07,00:01:00,31,0,34,0
    7,2016/12/07,00:01:10,31,0,33.9,0
    8,2016/12/07,00:01:20,31,0,33,0
    9,2016/12/07,00:01:31,31.9,0,33.5,0
   10,2016/12/07,00:01:41,32,0,34,0
   11,2016/12/07,00:01:51,32,0,34,0
   12,2016/12/07,00:02:01,32,0,34,0
   13,2016/12/07,00:02:11,32.9,0,34,0
   14,2016/12/07,00:02:21,33,0,34,0
   15,2016/12/07,00:02:31,33,0,34.1,0
   16,2016/12/07,00:02:41,33.9,0,35.1,0
   17,2016/12/07,00:02:51,34,0,35.5,0
   18,2016/12/07,00:03:01,34,0,35.9,0
   19,2016/12/07,00:03:11,34,0,35,0
   20,2016/12/07,00:03:21,34,0,35,0
   21,2016/12/07,00:03:31,34.4,0,34.4,0
   22,2016/12/07,00:03:41,35,0,34,0
   23,2016/12/07,00:03:51,35,0,34.1,0
   24,2016/12/07,00:04:01,35,0,35,0
   25,2016/12/07,00:04:11,35.9,0,35,0
   26,2016/12/07,00:04:21,35,0,35,0
   27,2016/12/07,00:04:31,35.9,0,35,0
   28,2016/12/07,00:04:41,36,0,34.8,0
   29,2016/12/07,00:04:52,36,0,34,0
   30,2016/12/07,00:05:02,35.5,0,33.8,0
   31,2016/12/07,00:05:12,35,0,33.5,0
   32,2016/12/07,00:05:22,35.4,0,33.5,0
   33,2016/12/07,00:05:32,36,0,33.6,0
   34,2016/12/07,00:05:42,36.9,0,33.8,0
   35,2016/12/07,00:05:52,36.5,0,33.7,0
   36,2016/12/07,00:06:02,36,0,34.2,0
   37,2016/12/07,00:06:12,36,0,35,0
   38,2016/12/07,00:06:22,36,0,34.6,0
   39,2016/12/07,00:06:32,36,0,33.6,0
   40,2016/12/07,00:06:42,35.5,0,33,0
   41,2016/12/07,00:06:52,36,0,33,0
   42,2016/12/07,00:07:02,36.4,0,33,0
   43,2016/12/07,00:07:12,36.5,0,33,0
   44,2016/12/07,00:07:22,37,0,33,0
   45,2016/12/07,00:07:32,37.4,0,33,0
   46,2016/12/07,00:07:42,38,0,32.2,0
   47,2016/12/07,00:07:52,38,0,32,0
