    0,2016/11/22,00:00:00,49,0,50,0
    1,2016/11/22,00:00:10,49,0,50.9,0
    2,2016/11/22,00:00:20,49.1,0,50.6,0
    3,2016/11/22,00:00:30,50,0,50.9,0
    4,2016/11/22,00:00:40,49.3,0,50.1,0
    5,2016/11/22,00:00:50,48.8,0,50.9,0
    6,2016/11/22,00:01:00,48.6,0,51,0
    7,2016/11/22,00:01:10,49,0,51.5,0
    8,2016/11/22,00:01:20,49,0,51,0
    9,2016/11/22,00:01:30,49,0,51,0
   10,2016/11/22,00:01:40,50.1,0,51.4,0
   11,2016/11/22,00:01:50,49.3,0,51.1,0
   12,2016/11/22,00:02:00,48.8,0,50.1,0
   13,2016/11/22,00:02:10,47.5,0,50.5,0
   14,2016/11/22,00:02:20,48,0,50,0
   15,2016/11/22,00:02:30,48,0,50.9,0
   16,2016/11/22,00:02:40,48,0,50.1,0
   17,2016/11/22,00:02:50,47.8,0,49.5,0
   18,2016/11/22,00:03:01,47,0,49.5,0
   19,2016/11/22,00:03:11,47.8,0,50.5,0
   20,2016/11/22,00:03:21,48.3,0,50,0
   21,2016/11/22,00:03:31,48,0,50.5,0
   22,2016/11/22,00:03:41,48.6,0,49.1,0
   23,2016/11/22,00:03:51,49,0,48.1,0
   24,2016/11/22,00:04:01,48.5,0,48,0
   25,2016/11/22,00:04:11,48.3,0,48,0
   26,2016/11/22,00:04:21,48.5,0,48.9,0
   27,2016/11/22,00:04:31,48.1,0,49.9,0
   28,2016/11/22,00:04:41,49.2,0,50,0
   29,2016/11/22,00:04:51,49.3,0,50.4,0
   30,2016/11/22,00:05:01,49,0,51.5,0
   31,2016/11/22,00:05:11,49,0,52.4,0
   32,2016/11/22,00:05:21,49.7,0,52.9,0
   33,2016/11/22,00:05:31,49.8,0,54,0
   34,2016/11/22,00:05:41,48.8,0,53,0
   35,2016/11/22,00:05:51,48,0,53,0
   36,2016/11/22,00:06:01,48,0,53.9,0
   37,2016/11/22,00:06:11,48,0,54,0
   38,2016/11/22,00:06:21,48,0,54,0
   39,2016/11/22,00:06:31,48.2,0,54,0
   40,2016/11/22,00:06:42,48.5,0,54,0
   41,2016/11/22,00:06:52,48.5,0,53,0
   42,2016/11/22,00:07:02,48.5,0,53,0
   43,2016/11/22,00:07:12,48.3,0,53.4,0
   44,2016/11/22,00:07:22,48,0,53,0
   45,2016/11/22,00:07:32,48,0,52,0
   46,2016/11/22,00:07:42,48.5,0,52.9,0
   47,2016/11/22,00:07:52,48.8,0,52.1,0
   48,2016/11/22,00:08:02,49,0,51.9,0
   49,2016/11/22,00:08:12,49,0,51.5,0
   50,2016/11/22,00:08:22,48.7,0,52.4,0
   51,2016/11/22,00:08:32,48.8,0,52,0
   52,2016/11/22,00:08:42,49.3,0,52.5,0
   53,2016/11/22,00:08:52,49.5,0,52,0
   54,2016/11/22,00:09:02,50.3,0,53,0
   55,2016/11/22,00:09:12,51,0,53,0
   56,2016/11/22,00:09:22,51.5,0,53,0
   57,2016/11/22,00:09:32,50.6,0,54.5,0
   58,2016/11/22,00:09:42,51.2,0,54.5,0
   59,2016/11/22,00:09:52,50.8,0,55,0
   60,2016/11/22,00:10:02,52,0,55.5,0
   61,2016/11/22,00:10:13,52.1,0,54.5,0
   62,2016/11/22,00:10:23,52.3,0,54.5,0
   63,2016/11/22,00:10:33,53,0,55,0
   64,2016/11/22,00:10:43,53.8,0,55.5,0
   65,2016/11/22,00:10:53,54.8,0,55,0
   66,2016/11/22,00:11:03,54.6,0,55,0
   67,2016/11/22,00:11:13,54.8,0,55,0
   68,2016/11/22,00:11:23,53.8,0,53.5,0
   69,2016/11/22,00:11:33,53.5,0,50.5,0
   70,2016/11/22,00:11:43,52.5,0,48.5,0
   71,2016/11/22,00:11:53,53,0,48.5,0
